amazon revenue,author revenue,average rating,genre,gross sales,name,publisher revenue,sale price,sales rank,sold by,total reviews,type,units sold
3.594,3.594,5.0,children,17.97,(Single-Author Publisher),10.782,5.99,66332,"Amazon Digital Services,  Inc.",2,single author,3
5.28,5.28,4.18,nonfiction,26.4,(Small or Medium Publisher),15.84,8.8,66334,"Amazon Digital Services,  Inc.",27,small/medium,3
0.594,0.594,4.31,fiction,2.97,(Small or Medium Publisher),1.782,0.99,66343,"Amazon Digital Services,  Inc.",44,small/medium,3
2.556,2.556,0.0,children,12.78,Grosset & Dunlap,7.668,4.26,66349,Penguin Group (USA) LLC,0,big five,3
9.39,9.39,4.02,nonfiction,46.95,(Small or Medium Publisher),28.17,15.65,66350,"Amazon Digital Services,  Inc.",67,small/medium,3
5.154,5.154,4.25,nonfiction,25.77,(Small or Medium Publisher),15.462,8.59,66351,"Amazon Digital Services,  Inc.",4,small/medium,3
4.491,10.479,3.85,nonfiction,14.97,(Indie Publisher),0.0,4.99,66352,"Amazon Digital Services,  Inc.",7,indie,3
0.594,0.594,4.74,nonfiction,2.97,(Small or Medium Publisher),1.782,0.99,66364,"Amazon Digital Services,  Inc.",27,small/medium,3
1.794,1.794,4.45,genre fiction,8.97,(Small or Medium Publisher),5.382,2.99,66366,"Amazon Digital Services,  Inc.",88,small/medium,3
2.691,6.279,4.63,nonfiction,8.97,(Indie Publisher),0.0,2.99,66367,"Amazon Digital Services,  Inc.",11,indie,3
2.292,2.292,3.7,genre fiction,11.46,(Small or Medium Publisher),6.876,3.82,66373,"Amazon Digital Services,  Inc.",10,small/medium,3
5.994,5.994,4.31,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66374,"Amazon Digital Services,  Inc.",32,small/medium,3
4.491,10.479,4.36,genre fiction,14.97,(Indie Publisher),0.0,4.99,66378,"Amazon Digital Services,  Inc.",11,indie,3
3.573,8.337,4.57,nonfiction,11.91,(Indie Publisher),0.0,3.97,66385,"Amazon Digital Services,  Inc.",19,indie,3
2.556,2.556,4.48,children,12.78,Random House Books for Young Readers,7.668,4.26,66389,Random House LLC,45,big five,3
6.594,6.594,4.01,genre fiction,32.97,Spiegel & Grau,19.782,10.99,66394,Random House LLC,76,big five,3
2.691,6.279,4.88,children,8.97,(Indie Publisher),0.0,2.99,66401,"Amazon Digital Services,  Inc.",17,indie,3
2.994,2.994,5.0,nonfiction,14.97,(Single-Author Publisher),8.982,4.99,66404,"Amazon Digital Services,  Inc.",7,single author,3
1.9305,1.0395,0.0,nonfiction,2.97,(Indie Publisher),0.0,0.99,66415,"Amazon Digital Services,  Inc.",0,indie,3
4.098,4.098,4.15,genre fiction,20.49,Pocket Books,12.294,6.83,66422,Simon and Schuster Digital Sales Inc,95,big five,3
2.994,2.994,4.51,genre fiction,14.97,(Single-Author Publisher),8.982,4.99,66425,"Amazon Digital Services,  Inc.",35,single author,3
5.994,5.994,4.59,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66426,"Amazon Digital Services,  Inc.",180,small/medium,3
6.894,6.894,4.43,nonfiction,34.47,(Small or Medium Publisher),20.682,11.49,66458,"Amazon Digital Services,  Inc.",32,small/medium,3
0.594,0.594,4.0,nonfiction,2.97,(Single-Author Publisher),1.782,0.99,66464,"Amazon Digital Services,  Inc.",5,single author,3
3.072,3.072,4.89,children,15.36,Putnam Juvenile,9.216,5.12,66468,Penguin Group (USA) LLC,28,big five,3
2.394,2.394,3.81,nonfiction,11.97,(Single-Author Publisher),7.182,3.99,66469,"Amazon Digital Services,  Inc.",11,single author,3
2.691,6.279,4.8,nonfiction,8.97,(Indie Publisher),0.0,2.99,66473,"Amazon Digital Services,  Inc.",5,indie,3
5.994,5.994,4.5,nonfiction,29.97,Hyperion,17.982,9.99,66476,Hachette Book Group,102,big five,3
5.994,5.994,4.3,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66484,"Amazon Digital Services,  Inc.",99,small/medium,3
6.594,6.594,3.61,nonfiction,32.97,Doubleday,19.782,10.99,66492,Random House LLC,104,big five,3
0.6,0.6,3.37,nonfiction,3.0,(Small or Medium Publisher),1.8,1.0,66501,"Amazon Digital Services,  Inc.",24,small/medium,3
1.194,1.194,4.25,comics,5.97,(Small or Medium Publisher),3.582,1.99,66510,"Amazon Digital Services,  Inc.",4,small/medium,3
13.2,13.2,5.0,nonfiction,66.0,(Small or Medium Publisher),39.6,22.0,66512,"Amazon Digital Services,  Inc.",4,small/medium,3
1.794,1.794,4.76,nonfiction,8.97,(Single-Author Publisher),5.382,2.99,66517,"Amazon Digital Services,  Inc.",114,single author,3
7.104,7.104,4.5,nonfiction,35.52,Crown,21.312,11.84,66518,Random House LLC,82,big five,3
1.9305,1.0395,3.31,nonfiction,2.97,(Indie Publisher),0.0,0.99,66522,"Amazon Digital Services,  Inc.",19,indie,3
2.274,2.274,4.55,genre fiction,11.37,(Small or Medium Publisher),6.822,3.79,66527,"Amazon Digital Services,  Inc.",18,small/medium,3
0.594,0.594,0.0,children,2.97,(Small or Medium Publisher),1.782,0.99,66527,"Amazon Digital Services,  Inc.",0,small/medium,3
2.691,6.279,4.67,nonfiction,8.97,(Indie Publisher),0.0,2.99,66531,"Amazon Digital Services,  Inc.",43,indie,3
8.574,8.574,2.8,nonfiction,42.87,(Small or Medium Publisher),25.722,14.29,66534,"Amazon Digital Services,  Inc.",5,small/medium,3
3.8805,2.0895,3.66,nonfiction,5.97,(Indie Publisher),0.0,1.99,66537,"Amazon Digital Services,  Inc.",3,indie,3
4.776,4.776,4.16,nonfiction,23.88,(Single-Author Publisher),14.328,7.96,66543,"Amazon Digital Services,  Inc.",25,single author,3
2.691,6.279,4.56,nonfiction,8.97,(Indie Publisher),0.0,2.99,66555,"Amazon Digital Services,  Inc.",44,indie,3
1.9305,1.0395,4.33,nonfiction,2.97,(Indie Publisher),0.0,0.99,66556,"Amazon Digital Services,  Inc.",3,indie,3
3.666,3.666,4.62,children,18.33,Greenwillow Books,10.998,6.11,66570,HarperCollins Publishers,56,big five,3
2.691,6.279,1.0,nonfiction,8.97,(Indie Publisher),0.0,2.99,66571,"Amazon Digital Services,  Inc.",3,indie,3
1.86,1.86,4.66,genre fiction,9.3,(Small or Medium Publisher),5.58,3.1,66574,"Amazon Digital Services,  Inc.",3,small/medium,3
2.292,2.292,4.5,genre fiction,11.46,(Small or Medium Publisher),6.876,3.82,66575,"Amazon Digital Services,  Inc.",8,small/medium,3
1.9305,1.0395,4.47,genre fiction,2.97,(Indie Publisher),0.0,0.99,66579,"Amazon Digital Services,  Inc.",105,indie,3
0.594,0.594,4.66,nonfiction,2.97,(Small or Medium Publisher),1.782,0.99,66581,"Amazon Digital Services,  Inc.",3,small/medium,3
2.691,6.279,0.0,foreign language,8.97,(Indie Publisher),0.0,2.99,66588,"Amazon Digital Services,  Inc.",0,indie,3
1.794,1.794,3.2,nonfiction,8.97,(Small or Medium Publisher),5.382,2.99,66591,"Amazon Digital Services,  Inc.",5,small/medium,3
5.994,5.994,4.12,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66597,"Amazon Digital Services,  Inc.",8,small/medium,3
4.794,4.794,2.38,comics,23.97,Berkley,14.382,7.99,66606,Penguin Group (USA) LLC,109,big five,3
6.594,6.594,4.35,nonfiction,32.97,(Small or Medium Publisher),19.782,10.99,66624,"Amazon Digital Services,  Inc.",42,small/medium,3
1.194,1.194,4.0,nonfiction,5.97,(Single-Author Publisher),3.582,1.99,66628,"Amazon Digital Services,  Inc.",1,single author,3
5.994,5.994,4.82,nonfiction,29.97,(Single-Author Publisher),17.982,9.99,66635,"Amazon Digital Services,  Inc.",17,single author,3
7.104,7.104,4.42,nonfiction,35.52,Vintage,21.312,11.84,66638,Random House LLC,112,big five,3
6.75,6.75,4.03,nonfiction,33.75,Vintage,20.25,11.25,66639,Random House LLC,81,big five,3
3.042,3.042,4.54,children,15.21,(Small or Medium Publisher),9.126,5.07,66641,"Amazon Digital Services,  Inc.",42,small/medium,3
6.624,6.624,4.14,nonfiction,33.12,HarperBusiness,19.872,11.04,66644,HarperCollins Publishers,57,big five,3
12.264,12.264,4.4,nonfiction,61.32,(Small or Medium Publisher),36.792,20.44,66660,"Amazon Digital Services,  Inc.",5,small/medium,3
5.994,5.994,4.9,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66673,"Amazon Digital Services,  Inc.",21,small/medium,3
1.9305,1.0395,4.82,children,2.97,(Indie Publisher),0.0,0.99,66675,"Amazon Digital Services,  Inc.",28,indie,3
2.766,2.766,3.75,comics,13.83,(Small or Medium Publisher),8.298,4.61,66682,"Amazon Digital Services,  Inc.",4,small/medium,3
4.098,4.098,4.77,children,20.49,Atheneum Books for Young Readers,12.294,6.83,66688,Simon and Schuster Digital Sales Inc,99,big five,3
0.594,0.594,3.54,genre fiction,2.97,(Single-Author Publisher),1.782,0.99,66689,"Amazon Digital Services,  Inc.",46,single author,3
9.702,9.702,4.46,nonfiction,48.51,(Small or Medium Publisher),29.106,16.17,66692,"Amazon Digital Services,  Inc.",13,small/medium,3
5.994,5.994,4.35,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66698,"Amazon Digital Services,  Inc.",57,small/medium,3
6.588,6.588,4.46,nonfiction,32.94,(Small or Medium Publisher),19.764,10.98,66698,"Amazon Digital Services,  Inc.",119,small/medium,3
2.691,6.279,3.91,nonfiction,8.97,(Indie Publisher),0.0,2.99,66701,"Amazon Digital Services,  Inc.",83,indie,3
8.178,8.178,4.53,nonfiction,40.89,Free Press,24.534,13.63,66702,Simon and Schuster Digital Sales Inc,56,big five,3
3.846,3.846,4.27,nonfiction,19.23,HarperCollins e-books,11.538,6.41,66710,HarperCollins Publishers,43,big five,3
3.57,3.57,4.25,children,17.85,(Small or Medium Publisher),10.71,5.95,66716,"Amazon Digital Services,  Inc.",16,small/medium,3
5.964,5.964,4.65,nonfiction,29.82,(Small or Medium Publisher),17.892,9.94,66727,"Amazon Digital Services,  Inc.",41,small/medium,3
2.97,2.97,4.66,nonfiction,14.85,(Single-Author Publisher),8.91,4.95,66744,"Amazon Digital Services,  Inc.",3,single author,3
14.4,14.4,4.5,nonfiction,72.0,(Small or Medium Publisher),43.2,24.0,66746,"Amazon Digital Services,  Inc.",18,small/medium,3
2.691,6.279,5.0,nonfiction,8.97,(Indie Publisher),0.0,2.99,66748,"Amazon Digital Services,  Inc.",1,indie,3
8.994,8.994,4.46,nonfiction,44.97,(Small or Medium Publisher),26.982,14.99,66760,"Amazon Digital Services,  Inc.",43,small/medium,3
6.294,6.294,4.89,nonfiction,31.47,(Small or Medium Publisher),18.882,10.49,66762,"Amazon Digital Services,  Inc.",28,small/medium,3
2.691,6.279,4.33,nonfiction,8.97,(Indie Publisher),0.0,2.99,66764,"Amazon Digital Services,  Inc.",98,indie,3
4.554,4.554,4.74,nonfiction,22.77,St. Martin's Press,13.662,7.59,66784,Macmillan,27,big five,3
7.8,7.8,4.43,nonfiction,39.0,Harmony,23.4,13.0,66788,Random House LLC,44,big five,3
2.394,2.394,4.64,genre fiction,11.97,(Small or Medium Publisher),7.182,3.99,66789,"Amazon Digital Services,  Inc.",111,small/medium,3
6.594,6.594,5.0,foreign language,32.97,(Small or Medium Publisher),19.782,10.99,66791,"Amazon Digital Services,  Inc.",3,small/medium,3
10.188,10.188,4.66,nonfiction,50.94,(Small or Medium Publisher),30.564,16.98,66798,"Amazon Digital Services,  Inc.",56,small/medium,3
2.292,2.292,4.77,genre fiction,11.46,(Small or Medium Publisher),6.876,3.82,66800,"Amazon Digital Services,  Inc.",18,small/medium,3
2.838,2.838,4.5,nonfiction,14.19,(Small or Medium Publisher),8.514,4.73,66801,"Amazon Digital Services,  Inc.",14,small/medium,3
8.25,8.25,3.92,nonfiction,41.25,(Small or Medium Publisher),24.75,13.75,66802,"Amazon Digital Services,  Inc.",26,small/medium,3
5.994,5.994,4.03,genre fiction,29.97,(Small or Medium Publisher),17.982,9.99,66804,"Amazon Digital Services,  Inc.",60,small/medium,3
6.294,6.294,4.53,nonfiction,31.47,(Small or Medium Publisher),18.882,10.49,66807,"Amazon Digital Services,  Inc.",30,small/medium,3
5.994,5.994,3.76,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66808,"Amazon Digital Services,  Inc.",56,small/medium,3
5.394,5.394,4.63,nonfiction,26.97,FaithWords,16.182,8.99,66813,Hachette Book Group,72,big five,3
5.994,5.994,4.77,nonfiction,29.97,WaterBrook Press,17.982,9.99,66815,Random House LLC,83,big five,3
5.994,5.994,4.0,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66816,"Amazon Digital Services,  Inc.",76,small/medium,3
0.594,0.594,4.26,genre fiction,2.97,(Small or Medium Publisher),1.782,0.99,66833,"Amazon Digital Services,  Inc.",73,small/medium,3
5.994,5.994,4.07,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66841,"Amazon Digital Services,  Inc.",26,small/medium,3
6.294,6.294,4.17,nonfiction,31.47,(Small or Medium Publisher),18.882,10.49,66848,"Amazon Digital Services,  Inc.",68,small/medium,3
5.994,5.994,3.5,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,66851,"Amazon Digital Services,  Inc.",2,small/medium,3
2.982,2.982,4.09,nonfiction,14.91,(Small or Medium Publisher),8.946,4.97,66856,"Amazon Digital Services,  Inc.",10,small/medium,3
2.691,6.279,4.66,nonfiction,8.97,(Indie Publisher),0.0,2.99,66859,"Amazon Digital Services,  Inc.",3,indie,3
2.691,6.279,4.5,nonfiction,8.97,(Indie Publisher),0.0,2.99,66862,"Amazon Digital Services,  Inc.",8,indie,3
3.594,3.594,4.37,nonfiction,17.97,(Small or Medium Publisher),10.782,5.99,66871,"Amazon Digital Services,  Inc.",40,small/medium,3
5.994,5.994,4.84,nonfiction,29.97,Anchor,17.982,9.99,66875,Random House LLC,38,big five,3
2.274,2.274,4.22,genre fiction,11.37,(Small or Medium Publisher),6.822,3.79,66881,"Amazon Digital Services,  Inc.",18,small/medium,3
6.222,6.222,3.62,nonfiction,31.11,Touchstone,18.666,10.37,66891,Simon and Schuster Digital Sales Inc,16,big five,3
1.86,1.86,4.33,genre fiction,9.3,(Small or Medium Publisher),5.58,3.1,66895,"Amazon Digital Services,  Inc.",12,small/medium,3
2.691,6.279,4.25,nonfiction,8.97,(Indie Publisher),0.0,2.99,66897,"Amazon Digital Services,  Inc.",4,indie,3
3.588,3.588,4.9,children,17.94,Puffin,10.764,5.98,66899,Penguin Group (USA) LLC,30,big five,3
7.194,7.194,3.83,nonfiction,35.97,(Small or Medium Publisher),21.582,11.99,66901,"Amazon Digital Services,  Inc.",55,small/medium,3
2.994,2.994,4.66,genre fiction,14.97,(Single-Author Publisher),8.982,4.99,66904,"Amazon Digital Services,  Inc.",3,single author,3
2.691,6.279,4.19,nonfiction,8.97,(Indie Publisher),0.0,2.99,66905,"Amazon Digital Services,  Inc.",62,indie,3
2.691,6.279,4.44,nonfiction,8.97,(Indie Publisher),0.0,2.99,66906,"Amazon Digital Services,  Inc.",9,indie,3
8.094,8.094,4.66,nonfiction,40.47,(Small or Medium Publisher),24.282,13.49,66910,"Amazon Digital Services,  Inc.",3,small/medium,3
3.03,3.03,4.12,children,15.15,Yearling,9.09,5.05,66922,Random House LLC,72,big five,3
1.9305,1.0395,4.67,nonfiction,2.97,(Indie Publisher),0.0,0.99,66926,"Amazon Digital Services,  Inc.",152,indie,3
3.228,3.228,4.52,children,16.14,(Small or Medium Publisher),9.684,5.38,66928,"Amazon Digital Services,  Inc.",40,small/medium,3
8.991,20.979,4.62,nonfiction,29.97,(Indie Publisher),0.0,9.99,66930,"Amazon Digital Services,  Inc.",143,indie,3
2.766,2.766,4.81,children,13.83,(Small or Medium Publisher),8.298,4.61,66931,"Amazon Digital Services,  Inc.",33,small/medium,3
6.624,6.624,4.75,nonfiction,33.12,Simon & Schuster,19.872,11.04,66933,Simon and Schuster Digital Sales Inc,142,big five,3
1.9305,1.0395,4.81,genre fiction,2.97,(Indie Publisher),0.0,0.99,66937,"Amazon Digital Services,  Inc.",11,indie,3
2.274,2.274,3.95,genre fiction,11.37,(Small or Medium Publisher),6.822,3.79,66955,"Amazon Digital Services,  Inc.",20,small/medium,3
5.994,5.994,4.41,nonfiction,29.97,Broadway Books,17.982,9.99,66955,Random House LLC,56,big five,3
2.556,2.556,4.14,children,12.78,Grosset & Dunlap,7.668,4.26,66957,Penguin Group (USA) LLC,14,big five,3
8.613,20.097,4.87,nonfiction,28.71,(Indie Publisher),0.0,9.57,66957,"Amazon Digital Services,  Inc.",8,indie,3
3.984,3.984,4.25,nonfiction,19.92,Orion,11.952,6.64,66959,Hachette Book Group,16,big five,3
2.766,2.766,3.97,nonfiction,13.83,(Single-Author Publisher),8.298,4.61,66989,"Amazon Digital Services,  Inc.",130,single author,3
4.194,4.194,4.5,nonfiction,20.97,(Single-Author Publisher),12.582,6.99,66998,"Amazon Digital Services,  Inc.",54,single author,3
5.4,5.4,4.72,nonfiction,27.0,(Small or Medium Publisher),16.2,9.0,67006,"Amazon Digital Services,  Inc.",11,small/medium,3
2.628,2.628,5.0,genre fiction,13.14,(Small or Medium Publisher),7.884,4.38,67014,"Amazon Digital Services,  Inc.",6,small/medium,3
28.194,28.194,4.0,nonfiction,140.97,(Small or Medium Publisher),84.582,46.99,67014,"Amazon Digital Services,  Inc.",20,small/medium,3
4.434,4.434,4.37,nonfiction,22.17,(Small or Medium Publisher),13.302,7.39,67016,"Amazon Digital Services,  Inc.",51,small/medium,3
1.194,1.194,3.0,nonfiction,5.97,(Small or Medium Publisher),3.582,1.99,67020,"Amazon Digital Services,  Inc.",1,small/medium,3
8.394,8.394,4.7,nonfiction,41.97,(Small or Medium Publisher),25.182,13.99,67022,"Amazon Digital Services,  Inc.",17,small/medium,3
0.594,0.594,4.23,nonfiction,2.97,(Small or Medium Publisher),1.782,0.99,67029,"Amazon Digital Services,  Inc.",13,small/medium,3
8.394,8.394,5.0,nonfiction,41.97,(Small or Medium Publisher),25.182,13.99,67032,"Amazon Digital Services,  Inc.",5,small/medium,3
2.604,2.604,4.33,genre fiction,13.02,(Small or Medium Publisher),7.812,4.34,67034,"Amazon Digital Services,  Inc.",36,small/medium,3
0.594,0.594,5.0,nonfiction,2.97,(Single-Author Publisher),1.782,0.99,67038,"Amazon Digital Services,  Inc.",1,single author,3
4.194,4.194,3.88,nonfiction,20.97,(Small or Medium Publisher),12.582,6.99,67047,"Amazon Digital Services,  Inc.",9,small/medium,3
2.691,6.279,4.45,nonfiction,8.97,(Indie Publisher),0.0,2.99,67055,"Amazon Digital Services,  Inc.",20,indie,3
8.991,20.979,4.71,nonfiction,29.97,(Indie Publisher),0.0,9.99,67062,"Amazon Digital Services,  Inc.",14,indie,3
1.794,1.794,4.57,genre fiction,8.97,(Single-Author Publisher),5.382,2.99,67064,"Amazon Digital Services,  Inc.",7,single author,3
2.292,2.292,4.77,genre fiction,11.46,(Small or Medium Publisher),6.876,3.82,67074,"Amazon Digital Services,  Inc.",9,small/medium,3
5.994,5.994,4.66,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,67079,"Amazon Digital Services,  Inc.",27,small/medium,3
6.894,6.894,4.12,nonfiction,34.47,(Small or Medium Publisher),20.682,11.49,67080,"Amazon Digital Services,  Inc.",32,small/medium,3
1.794,1.794,4.43,nonfiction,8.97,(Single-Author Publisher),5.382,2.99,67085,"Amazon Digital Services,  Inc.",46,single author,3
2.79,2.79,4.75,children,13.95,(Small or Medium Publisher),8.37,4.65,67090,"Amazon Digital Services,  Inc.",29,small/medium,3
5.994,5.994,4.08,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,67094,"Amazon Digital Services,  Inc.",49,small/medium,3
8.664,8.664,4.61,nonfiction,43.32,Free Press,25.992,14.44,67098,Simon and Schuster Digital Sales Inc,31,big five,3
35.028,35.028,4.55,nonfiction,175.14,Prentice Hall Press,105.084,58.38,67114,Penguin Group (USA) LLC,154,big five,3
0.594,0.594,4.1,nonfiction,2.97,(Single-Author Publisher),1.782,0.99,67115,"Amazon Digital Services,  Inc.",47,single author,3
7.7805,4.1895,4.22,children,11.97,Two Lions,0.0,3.99,67118,"Amazon Digital Services,  Inc.",40,amazon,3
1.818,1.818,3.66,nonfiction,9.09,(Single-Author Publisher),5.454,3.03,67129,"Amazon Digital Services,  Inc.",3,single author,3
2.292,2.292,4.5,genre fiction,11.46,(Small or Medium Publisher),6.876,3.82,67132,"Amazon Digital Services,  Inc.",6,small/medium,3
7.104,7.104,4.5,nonfiction,35.52,Knopf,21.312,11.84,67139,Random House LLC,132,big five,3
1.194,1.194,5.0,genre fiction,5.97,(Small or Medium Publisher),3.582,1.99,67141,"Amazon Digital Services,  Inc.",8,small/medium,3
7.92,7.92,4.2,nonfiction,39.6,(Small or Medium Publisher),23.76,13.2,67141,"Amazon Digital Services,  Inc.",25,small/medium,3
5.994,5.994,4.37,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,67145,"Amazon Digital Services,  Inc.",16,small/medium,3
8.394,8.394,4.54,nonfiction,41.97,(Small or Medium Publisher),25.182,13.99,67146,"Amazon Digital Services,  Inc.",120,small/medium,3
6.294,6.294,5.0,nonfiction,31.47,(Small or Medium Publisher),18.882,10.49,67151,"Amazon Digital Services,  Inc.",3,small/medium,3
4.794,4.794,3.69,nonfiction,23.97,(Small or Medium Publisher),14.382,7.99,67152,"Amazon Digital Services,  Inc.",13,small/medium,3
5.994,5.994,4.31,nonfiction,29.97,(Small or Medium Publisher),17.982,9.99,67153,"Amazon Digital Services,  Inc.",69,small/medium,3
2.394,2.394,5.0,nonfiction,11.97,(Single-Author Publisher),7.182,3.99,67154,"Amazon Digital Services,  Inc.",3,single author,3
2.838,2.838,4.52,children,14.19,Henry Holt and Co.,8.514,4.73,67165,Macmillan,82,big five,3
2.691,6.279,4.68,nonfiction,8.97,(Indie Publisher),0.0,2.99,67166,"Amazon Digital Services,  Inc.",32,indie,3
8.991,20.979,4.37,nonfiction,29.97,(Indie Publisher),0.0,9.99,67175,"Amazon Digital Services,  Inc.",82,indie,3
2.691,6.279,4.0,nonfiction,8.97,(Indie Publisher),0.0,2.99,67179,"Amazon Digital Services,  Inc.",7,indie,3
4.314,4.314,4.64,nonfiction,21.57,(Small or Medium Publisher),12.942,7.19,67182,"Amazon Digital Services,  Inc.",14,small/medium,3
14.334,14.334,3.75,nonfiction,71.67,(Small or Medium Publisher),43.002,23.89,67187,"Amazon Digital Services,  Inc.",74,small/medium,3
5.094,5.094,4.56,nonfiction,25.47,(Small or Medium Publisher),15.282,8.49,67198,"Amazon Digital Services,  Inc.",32,small/medium,3
3.594,3.594,3.9,genre fiction,17.97,Berkley,10.782,5.99,67200,Penguin Group (USA) LLC,55,big five,3
5.994,5.994,4.54,nonfiction,29.97,(Single-Author Publisher),17.982,9.99,67201,"Amazon Digital Services,  Inc.",35,single author,3
5.964,5.964,5.0,nonfiction,29.82,(Single-Author Publisher),17.892,9.94,67222,"Amazon Digital Services,  Inc.",7,single author,3
35.046,35.046,4.44,nonfiction,175.23,(Small or Medium Publisher),105.138,58.41,67223,"Amazon Digital Services,  Inc.",9,small/medium,3
7.794,7.794,4.66,nonfiction,38.97,(Small or Medium Publisher),23.382,12.99,67229,"Amazon Digital Services,  Inc.",30,small/medium,3
1.794,1.794,4.64,children,8.97,(Small or Medium Publisher),5.382,2.99,67239,"Amazon Digital Services,  Inc.",28,small/medium,3
13.434,13.434,4.75,nonfiction,67.17,(Small or Medium Publisher),40.302,22.39,67239,"Amazon Digital Services,  Inc.",4,small/medium,3
3.588,3.588,4.71,children,17.94,Greenwillow Books,10.764,5.98,67240,HarperCollins Publishers,32,big five,3
1.794,1.794,4.5,nonfiction,8.97,(Single-Author Publisher),5.382,2.99,67241,"Amazon Digital Services,  Inc.",4,single author,3
6.594,6.594,4.13,genre fiction,32.97,NAL,19.782,10.99,67246,Penguin Group (USA) LLC,52,big five,3
8.394,8.394,3.25,genre fiction,41.97,(Small or Medium Publisher),25.182,13.99,67251,"Amazon Digital Services,  Inc.",16,small/medium,3
1.5,1.5,4.55,genre fiction,7.5,(Small or Medium Publisher),4.5,2.5,67263,"Amazon Digital Services,  Inc.",9,small/medium,3
1.9305,1.0395,4.15,nonfiction,2.97,(Indie Publisher),0.0,0.99,67268,"Amazon Digital Services,  Inc.",20,indie,3
2.691,6.279,4.8,nonfiction,8.97,(Indie Publisher),0.0,2.99,67272,"Amazon Digital Services,  Inc.",5,indie,3
10.8,10.8,3.69,nonfiction,54.0,(Small or Medium Publisher),32.4,18.0,67278,"Amazon Digital Services,  Inc.",36,small/medium,3
9.888,9.888,4.4,nonfiction,49.44,(Single-Author Publisher),29.664,16.48,67279,"Amazon Digital Services,  Inc.",74,single author,3
4.614,4.614,4.67,nonfiction,23.07,(Single-Author Publisher),13.842,7.69,67284,"Amazon Digital Services,  Inc.",52,single author,3
3.591,8.379,4.16,nonfiction,11.97,(Indie Publisher),0.0,3.99,67288,"Amazon Digital Services,  Inc.",6,indie,3
6.291,14.679,4.55,nonfiction,20.97,(Indie Publisher),0.0,6.99,67299,"Amazon Digital Services,  Inc.",34,indie,3
3.072,3.072,3.5,children,15.36,Simon Spotlight,9.216,5.12,67302,Simon and Schuster Digital Sales Inc,2,big five,3
7.194,7.194,4.5,nonfiction,35.97,(Single-Author Publisher),21.582,11.99,67305,"Amazon Digital Services,  Inc.",2,single author,3
5.094,5.094,4.52,nonfiction,25.47,(Small or Medium Publisher),15.282,8.49,67310,"Amazon Digital Services,  Inc.",51,small/medium,3
3.591,8.379,5.0,nonfiction,11.97,(Indie Publisher),0.0,3.99,67311,"Amazon Digital Services,  Inc.",2,indie,3
2.292,2.292,0.0,genre fiction,11.46,(Small or Medium Publisher),6.876,3.82,67316,"Amazon Digital Services,  Inc.",0,small/medium,3
3.228,3.228,4.34,genre fiction,16.14,(Small or Medium Publisher),9.684,5.38,67319,"Amazon Digital Services,  Inc.",64,small/medium,3
2.292,2.292,4.3,genre fiction,11.46,(Small or Medium Publisher),6.876,3.82,67323,"Amazon Digital Services,  Inc.",20,small/medium,3
7.194,7.194,3.43,nonfiction,35.97,Atria Books,21.582,11.99,67342,Simon and Schuster Digital Sales Inc,39,big five,3
3.555,8.295,4.1,nonfiction,11.85,(Indie Publisher),0.0,3.95,67343,"Amazon Digital Services,  Inc.",29,indie,3
2.766,2.766,3.8,comics,13.83,(Small or Medium Publisher),8.298,4.61,67351,"Amazon Digital Services,  Inc.",5,small/medium,3
1.794,1.794,4.09,genre fiction,8.97,(Single-Author Publisher),5.382,2.99,67360,"Amazon Digital Services,  Inc.",21,single author,3
7.266,7.266,4.23,nonfiction,36.33,Ballantine Books,21.798,12.11,67361,Random House LLC,220,big five,3
3.588,3.588,4.45,children,17.94,Grosset & Dunlap,10.764,5.98,67366,Penguin Group (USA) LLC,37,big five,3
13.794,13.794,4.17,nonfiction,68.97,(Small or Medium Publisher),41.382,22.99,67368,"Amazon Digital Services,  Inc.",17,small/medium,3
8.832,8.832,4.93,nonfiction,44.16,(Small or Medium Publisher),26.496,14.72,67368,"Amazon Digital Services,  Inc.",15,small/medium,3
6.684,6.684,3.61,nonfiction,33.42,Simon & Schuster,20.052,11.14,67372,Simon and Schuster Digital Sales Inc,68,big five,3
5.994,5.994,4.83,nonfiction,29.97,(Single-Author Publisher),17.982,9.99,67374,"Amazon Digital Services,  Inc.",59,single author,3
3.594,3.594,4.98,genre fiction,17.97,(Small or Medium Publisher),10.782,5.99,67379,"Amazon Digital Services,  Inc.",57,small/medium,3
5.994,5.994,4.75,comics,29.97,(Small or Medium Publisher),17.982,9.99,67392,DC Comics,52,small/medium,3
