amazon revenue,author revenue,average rating,genre,gross sales,name,publisher revenue,sale price,sales rank,sold by,total reviews,type,units sold
167.776,167.776,4.4,nonfiction,838.88,Henry Holt and Co.,503.328,7.49,1015,Macmillan,5408,big five,112
100.464,234.416,4.03,genre fiction,334.88,(Indie Publisher),0.0,2.99,1019,"Amazon Digital Services,  Inc.",55,indie,112
201.264,469.616,4.83,genre fiction,670.88,(Indie Publisher),0.0,5.99,1020,"Amazon Digital Services,  Inc.",168,indie,112
66.976,66.976,4.44,nonfiction,334.88,(Single-Author Publisher),200.928,2.99,1020,"Amazon Digital Services,  Inc.",1564,single author,112
66.976,66.976,4.57,nonfiction,334.88,Hyperion,200.928,2.99,1022,Hachette Book Group,246,big five,112
72.072,38.808,4.75,genre fiction,110.88,(Indie Publisher),0.0,0.99,1023,"Amazon Digital Services,  Inc.",191,indie,112
178.976,178.976,4.18,genre fiction,894.88,Simon & Schuster,536.928,7.99,1024,Simon and Schuster Digital Sales Inc,1949,big five,112
100.464,234.416,4.8,genre fiction,334.88,(Indie Publisher),0.0,2.99,1027,"Amazon Digital Services,  Inc.",15,indie,112
134.176,134.176,4.24,nonfiction,670.88,HarperCollins e-books,402.528,5.99,1027,HarperCollins Publishers,2136,big five,112
134.064,312.816,5.0,genre fiction,446.88,(Indie Publisher),0.0,3.99,1030,"Amazon Digital Services,  Inc.",5,indie,112
178.976,178.976,4.21,genre fiction,894.88,Delacorte Press,536.928,7.99,1032,Random House LLC,674,big five,112
168.448,168.448,3.93,nonfiction,842.24,(Small or Medium Publisher),505.344,7.52,1032,"Amazon Digital Services,  Inc.",1031,small/medium,112
100.464,234.416,4.42,genre fiction,334.88,(Indie Publisher),0.0,2.99,1033,"Amazon Digital Services,  Inc.",542,indie,112
265.216,265.216,0.0,genre fiction,1326.08,Bantam,795.648,11.84,1033,Random House LLC,0,big five,112
290.472,156.408,4.34,genre fiction,446.88,AmazonEncore,0.0,3.99,1034,"Amazon Digital Services,  Inc.",669,amazon,112
363.272,195.608,4.5,genre fiction,558.88,47North,0.0,4.99,1035,"Amazon Digital Services,  Inc.",12,amazon,112
22.176,22.176,0.0,genre fiction,110.88,(Single-Author Publisher),66.528,0.99,1036,"Amazon Digital Services,  Inc.",0,single author,112
246.176,246.176,0.0,genre fiction,1230.88,Putnam Adult,738.528,10.99,1037,Penguin Group (USA) LLC,0,big five,112
111.776,111.776,4.3,genre fiction,558.88,Bantam,335.328,4.99,1042,Random House LLC,953,big five,112
100.464,234.416,4.4,genre fiction,334.88,(Indie Publisher),0.0,2.99,1042,"Amazon Digital Services,  Inc.",10,indie,112
167.776,167.776,4.02,genre fiction,838.88,Speak,503.328,7.49,1043,Penguin Group (USA) LLC,1470,big five,112
66.976,66.976,0.0,genre fiction,334.88,Avon Impulse,200.928,2.99,1044,HarperCollins Publishers,0,big five,112
89.376,89.376,4.12,nonfiction,446.88,"Little, Brown and Company",268.128,3.99,1046,Hachette Book Group,1575,big five,112
201.264,469.616,4.73,genre fiction,670.88,(Indie Publisher),0.0,5.99,1048,"Amazon Digital Services,  Inc.",135,indie,112
44.576,44.576,4.46,genre fiction,222.88,Touchstone,133.728,1.99,1049,Simon and Schuster Digital Sales Inc,60,big five,112
66.976,66.976,4.31,genre fiction,334.88,Minotaur Books,200.928,2.99,1050,Macmillan,710,big five,112
44.576,44.576,4.38,genre fiction,222.88,Orbit,133.728,1.99,1050,Hachette Book Group,190,big five,112
71.4285,38.4615,4.45,genre fiction,109.89,(Indie Publisher),0.0,0.99,1052,"Amazon Digital Services,  Inc.",257,indie,111
99.567,232.323,3.64,genre fiction,331.89,(Indie Publisher),0.0,2.99,1052,"Amazon Digital Services,  Inc.",343,indie,111
266.178,266.178,4.4,nonfiction,1330.89,Blue Rider Press,798.534,11.99,1053,Penguin Group (USA) LLC,86,big five,111
132.867,310.023,4.78,fiction,442.89,(Indie Publisher),0.0,3.99,1054,"Amazon Digital Services,  Inc.",300,indie,111
71.4285,38.4615,4.64,genre fiction,109.89,(Indie Publisher),0.0,0.99,1055,"Amazon Digital Services,  Inc.",81,indie,111
99.567,232.323,4.65,genre fiction,331.89,(Indie Publisher),0.0,2.99,1056,"Amazon Digital Services,  Inc.",29,indie,111
99.567,232.323,4.57,genre fiction,331.89,(Indie Publisher),0.0,2.99,1057,"Amazon Digital Services,  Inc.",1186,indie,111
21.978,21.978,4.59,nonfiction,109.89,(Small or Medium Publisher),65.934,0.99,1058,"Amazon Digital Services,  Inc.",22,small/medium,111
71.4285,38.4615,4.4,genre fiction,109.89,(Indie Publisher),0.0,0.99,1058,"Amazon Digital Services,  Inc.",30,indie,111
44.178,44.178,4.52,nonfiction,220.89,(Small or Medium Publisher),132.534,1.99,1059,"Amazon Digital Services,  Inc.",17,small/medium,111
99.567,232.323,4.52,genre fiction,331.89,(Indie Publisher),0.0,2.99,1059,"Amazon Digital Services,  Inc.",339,indie,111
99.567,232.323,4.5,genre fiction,331.89,(Indie Publisher),0.0,2.99,1060,"Amazon Digital Services,  Inc.",12,indie,111
179.82,179.82,4.34,nonfiction,899.1,(Small or Medium Publisher),539.46,8.1,1061,"Amazon Digital Services,  Inc.",2102,small/medium,111
262.848,262.848,0.0,genre fiction,1314.24,Bantam,788.544,11.84,1062,Random House LLC,0,big five,111
44.178,44.178,4.57,nonfiction,220.89,FaithWords,132.534,1.99,1066,Hachette Book Group,40,big five,111
266.178,266.178,4.0,genre fiction,1330.89,Riverhead,798.534,11.99,1066,Penguin Group (USA) LLC,14,big five,111
245.088,245.088,0.0,genre fiction,1225.44,Thomas Dunne Books,735.264,11.04,1068,Macmillan,0,big five,111
21.978,21.978,4.33,genre fiction,109.89,(Single-Author Publisher),65.934,0.99,1069,"Amazon Digital Services,  Inc.",45,single author,111
127.7055,68.7645,3.09,genre fiction,196.47,(Indie Publisher),0.0,1.77,1071,"Amazon Digital Services,  Inc.",22,indie,111
71.4285,38.4615,4.58,nonfiction,109.89,(Indie Publisher),0.0,0.99,1072,"Amazon Digital Services,  Inc.",67,indie,111
71.4285,38.4615,4.27,genre fiction,109.89,(Indie Publisher),0.0,0.99,1073,"Amazon Digital Services,  Inc.",1076,indie,111
127.428,127.428,4.74,nonfiction,637.14,William Morrow,382.284,5.74,1074,HarperCollins Publishers,814,big five,111
171.606,171.606,4.21,genre fiction,858.03,"Little, Brown and Company",514.818,7.73,1075,Hachette Book Group,1396,big five,111
132.867,310.023,4.74,genre fiction,442.89,(Indie Publisher),0.0,3.99,1076,"Amazon Digital Services,  Inc.",115,indie,111
243.978,243.978,4.42,nonfiction,1219.89,Knopf,731.934,10.99,1077,Random House LLC,91,big five,111
99.567,232.323,4.48,genre fiction,331.89,(Indie Publisher),0.0,2.99,1078,"Amazon Digital Services,  Inc.",110,indie,111
282.828,282.828,0.0,genre fiction,1414.14,Scribner,848.484,12.74,1080,Simon and Schuster Digital Sales Inc,0,big five,111
215.7285,116.1615,4.4,genre fiction,331.89,Thomas & Mercer,0.0,2.99,1081,"Amazon Digital Services,  Inc.",1529,amazon,111
99.567,232.323,4.71,genre fiction,331.89,(Indie Publisher),0.0,2.99,1082,"Amazon Digital Services,  Inc.",82,indie,111
21.978,21.978,4.6,genre fiction,109.89,(Single-Author Publisher),65.934,0.99,1085,"Amazon Digital Services,  Inc.",28,single author,111
356.785,192.115,4.15,genre fiction,548.9,Montlake Romance,0.0,4.99,1089,"Amazon Digital Services,  Inc.",170,amazon,110
219.78,219.78,4.83,nonfiction,1098.9,(Small or Medium Publisher),659.34,9.99,1090,"Amazon Digital Services,  Inc.",138,small/medium,110
21.78,21.78,4.08,genre fiction,108.9,(Small or Medium Publisher),65.34,0.99,1091,"Amazon Digital Services,  Inc.",87,small/medium,110
21.78,21.78,3.54,genre fiction,108.9,(Single-Author Publisher),65.34,0.99,1091,"Amazon Digital Services,  Inc.",312,single author,110
131.67,307.23,4.93,genre fiction,438.9,(Indie Publisher),0.0,3.99,1093,"Amazon Digital Services,  Inc.",48,indie,110
246.18,246.18,4.16,nonfiction,1230.9,HarperWave,738.54,11.19,1095,HarperCollins Publishers,89,big five,110
21.78,21.78,0.0,genre fiction,108.9,Entangled: Brazen,65.34,0.99,1097,Macmillan,0,big five,110
131.67,307.23,4.61,genre fiction,438.9,(Indie Publisher),0.0,3.99,1098,"Amazon Digital Services,  Inc.",332,indie,110
70.785,38.115,4.53,nonfiction,108.9,(Indie Publisher),0.0,0.99,1099,"Amazon Digital Services,  Inc.",150,indie,110
43.78,43.78,2.73,fiction,218.9,(Small or Medium Publisher),131.34,1.99,1099,"Amazon Digital Services,  Inc.",242,small/medium,110
131.67,307.23,4.73,genre fiction,438.9,(Indie Publisher),0.0,3.99,1100,"Amazon Digital Services,  Inc.",123,indie,110
270.38,270.38,4.6,genre fiction,1351.9,William Morrow,811.14,12.29,1101,HarperCollins Publishers,68,big five,110
241.78,241.78,0.0,nonfiction,1208.9,Crown,725.34,10.99,1101,Random House LLC,0,big five,110
175.78,175.78,4.14,genre fiction,878.9,Putnam Adult,527.34,7.99,1102,Penguin Group (USA) LLC,420,big five,110
21.78,21.78,4.09,genre fiction,108.9,(Single-Author Publisher),65.34,0.99,1102,"Amazon Digital Services,  Inc.",104,single author,110
98.67,230.23,4.09,genre fiction,328.9,(Indie Publisher),0.0,2.99,1105,"Amazon Digital Services,  Inc.",399,indie,110
120.78,120.78,3.92,genre fiction,603.9,HarperCollins e-books,362.34,5.49,1106,HarperCollins Publishers,1549,big five,110
197.78,197.78,4.47,genre fiction,988.9,Knopf,593.34,8.99,1106,Random House LLC,454,big five,110
131.67,307.23,4.51,genre fiction,438.9,(Indie Publisher),0.0,3.99,1107,"Amazon Digital Services,  Inc.",72,indie,110
240.02,240.02,4.69,nonfiction,1200.1,Scribner,720.06,10.91,1107,Simon and Schuster Digital Sales Inc,530,big five,110
197.78,197.78,4.64,genre fiction,988.9,Razorbill,593.34,8.99,1111,Penguin Group (USA) LLC,353,big five,110
197.78,197.78,4.23,genre fiction,988.9,Harper,593.34,8.99,1112,HarperCollins Publishers,1975,big five,110
109.78,109.78,4.75,genre fiction,548.9,(Single-Author Publisher),329.34,4.99,1118,"Amazon Digital Services,  Inc.",48,single author,110
70.785,38.115,4.46,genre fiction,108.9,(Indie Publisher),0.0,0.99,1119,"Amazon Digital Services,  Inc.",41,indie,110
373.56,373.56,0.0,genre fiction,1867.8,Dutton Adult,1120.68,16.98,1119,Penguin Group (USA) LLC,0,big five,110
83.38,83.38,4.63,nonfiction,416.9,HarperCollins e-books,250.14,3.79,1120,HarperCollins Publishers,225,big five,110
164.67,384.23,4.44,genre fiction,548.9,(Indie Publisher),0.0,4.99,1120,"Amazon Digital Services,  Inc.",9,indie,110
98.78,98.78,4.33,children,493.9,"Farrar, Straus and Giroux",296.34,4.49,1123,Macmillan,1436,big five,110
128.26,128.26,4.47,nonfiction,641.3,Free Press,384.78,5.83,1124,Simon and Schuster Digital Sales Inc,1357,big five,110
217.782,217.782,4.65,genre fiction,1088.91,Crown,653.346,9.99,1127,Random House LLC,1618,big five,109
43.382,43.382,4.43,fiction,216.91,Atria Books,130.146,1.99,1128,Simon and Schuster Digital Sales Inc,327,big five,109
86.982,86.982,4.45,nonfiction,434.91,Thomas Nelson,260.946,3.99,1129,HarperCollins Christian Publishing,218,big five,109
232.17,232.17,2.33,fiction,1160.85,NAL,696.51,10.65,1130,Penguin Group (USA) LLC,6,big five,109
103.332,103.332,0.0,genre fiction,516.66,Avon,309.996,4.74,1131,HarperCollins Publishers,0,big five,109
70.1415,37.7685,4.78,fiction,107.91,(Indie Publisher),0.0,0.99,1131,"Amazon Digital Services,  Inc.",98,indie,109
21.582,21.582,4.65,genre fiction,107.91,(Small or Medium Publisher),64.746,0.99,1132,"Amazon Digital Services,  Inc.",359,small/medium,109
353.5415,190.3685,4.54,genre fiction,543.91,Montlake Romance,0.0,4.99,1132,"Amazon Digital Services,  Inc.",426,amazon,109
300.404,300.404,4.51,genre fiction,1502.02,Tor Books,901.212,13.78,1136,Macmillan,700,big five,109
21.582,21.582,4.27,nonfiction,107.91,(Single-Author Publisher),64.746,0.99,1137,"Amazon Digital Services,  Inc.",651,single author,109
70.1415,37.7685,4.12,nonfiction,107.91,(Indie Publisher),0.0,0.99,1138,"Amazon Digital Services,  Inc.",16,indie,109
97.773,228.137,4.59,genre fiction,325.91,(Indie Publisher),0.0,2.99,1140,"Amazon Digital Services,  Inc.",32,indie,109
141.264,141.264,4.31,genre fiction,706.32,"Little, Brown and Company",423.792,6.48,1141,Hachette Book Group,2439,big five,109
43.382,43.382,4.0,genre fiction,216.91,Minotaur Books,130.146,1.99,1142,Macmillan,1,big five,109
261.382,261.382,0.0,genre fiction,1306.91,NAL,784.146,11.99,1144,Penguin Group (USA) LLC,0,big five,109
192.058,192.058,4.72,nonfiction,960.29,Touchstone,576.174,8.81,1147,Simon and Schuster Digital Sales Inc,1267,big five,109
119.682,119.682,4.51,genre fiction,598.41,Pocket Books,359.046,5.49,1148,Simon and Schuster Digital Sales Inc,202,big five,109
65.182,65.182,4.53,genre fiction,325.91,(Small or Medium Publisher),195.546,2.99,1148,"Amazon Digital Services,  Inc.",154,small/medium,109
97.773,228.137,4.44,genre fiction,325.91,(Indie Publisher),0.0,2.99,1148,"Amazon Digital Services,  Inc.",367,indie,109
65.182,65.182,4.47,genre fiction,325.91,(Small or Medium Publisher),195.546,2.99,1149,"Amazon Digital Services,  Inc.",279,small/medium,109
124.042,124.042,4.17,fiction,620.21,Grand Central Publishing,372.126,5.69,1150,Hachette Book Group,1487,big five,109
130.473,304.437,4.61,genre fiction,434.91,(Indie Publisher),0.0,3.99,1151,"Amazon Digital Services,  Inc.",72,indie,109
97.773,228.137,3.98,genre fiction,325.91,(Indie Publisher),0.0,2.99,1152,"Amazon Digital Services,  Inc.",80,indie,109
70.1415,37.7685,4.34,genre fiction,107.91,(Indie Publisher),0.0,0.99,1153,"Amazon Digital Services,  Inc.",49,indie,109
97.773,228.137,4.94,genre fiction,325.91,(Indie Publisher),0.0,2.99,1154,"Amazon Digital Services,  Inc.",86,indie,109
130.473,304.437,4.66,genre fiction,434.91,(Indie Publisher),0.0,3.99,1155,"Amazon Digital Services,  Inc.",74,indie,109
282.6915,152.2185,0.0,genre fiction,434.91,Montlake Romance,0.0,3.99,1156,"Amazon Digital Services,  Inc.",0,amazon,109
108.782,108.782,4.4,genre fiction,543.91,Delacorte Press,326.346,4.99,1156,Random House LLC,810,big five,109
163.173,380.737,0.0,genre fiction,543.91,(Indie Publisher),0.0,4.99,1160,"Amazon Digital Services,  Inc.",0,indie,109
70.1415,37.7685,4.61,genre fiction,107.91,(Indie Publisher),0.0,0.99,1160,"Amazon Digital Services,  Inc.",95,indie,109
70.1415,37.7685,4.53,genre fiction,107.91,(Indie Publisher),0.0,0.99,1161,"Amazon Digital Services,  Inc.",96,indie,109
228.573,533.337,4.84,genre fiction,761.91,(Indie Publisher),0.0,6.99,1161,"Amazon Digital Services,  Inc.",44,indie,109
161.676,377.244,4.84,genre fiction,538.92,(Indie Publisher),0.0,4.99,1164,"Amazon Digital Services,  Inc.",155,indie,108
129.384,129.384,4.58,genre fiction,646.92,Forever,388.152,5.99,1166,Hachette Book Group,3753,big five,108
194.184,194.184,4.75,genre fiction,970.92,Minotaur Books,582.552,8.99,1167,Macmillan,1174,big five,108
69.498,37.422,4.16,genre fiction,106.92,(Indie Publisher),0.0,0.99,1167,"Amazon Digital Services,  Inc.",6,indie,108
21.384,21.384,4.08,genre fiction,106.92,(Single-Author Publisher),64.152,0.99,1167,"Amazon Digital Services,  Inc.",12,single author,108
331.992,331.992,0.0,genre fiction,1659.96,(Small or Medium Publisher),995.976,15.37,1168,"Amazon Digital Services,  Inc.",0,small/medium,108
123.768,288.792,4.41,genre fiction,412.56,(Indie Publisher),0.0,3.82,1169,"Amazon Digital Services,  Inc.",126,indie,108
129.276,301.644,4.3,genre fiction,430.92,(Indie Publisher),0.0,3.99,1169,"Amazon Digital Services,  Inc.",259,indie,108
129.276,301.644,4.72,genre fiction,430.92,(Indie Publisher),0.0,3.99,1170,"Amazon Digital Services,  Inc.",223,indie,108
237.384,237.384,4.39,genre fiction,1186.92,Putnam Adult,712.152,10.99,1173,Penguin Group (USA) LLC,1025,big five,108
230.04,230.04,4.19,genre fiction,1150.2,Putnam Adult,690.12,10.65,1174,Penguin Group (USA) LLC,63,big five,108
129.276,301.644,4.67,genre fiction,430.92,(Indie Publisher),0.0,3.99,1175,"Amazon Digital Services,  Inc.",100,indie,108
265.464,265.464,4.41,genre fiction,1327.32,Harper,796.392,12.29,1179,HarperCollins Publishers,89,big five,108
96.876,226.044,4.32,genre fiction,322.92,(Indie Publisher),0.0,2.99,1182,"Amazon Digital Services,  Inc.",2757,indie,108
