quantity,questions,exclaims,hour,month,day,length
1,0.0,0.0,06,11,04,605
1,0.0,0.0,16,01,03,338
1,2.0,1.0,08,04,01,600
1,0.0,0.0,04,08,04,263
1,2.0,4.0,09,03,03,3037
1,0.0,0.0,12,03,00,917
1,0.0,1.0,20,03,01,1424
2,1.0,0.0,01,03,04,229
1,0.0,0.0,16,10,04,1133
1,0.0,0.0,19,03,06,587
9,0.0,0.0,10,01,00,291
2,0.0,4.0,06,06,00,1607
1,0.0,0.0,16,05,00,1372
1,0.0,0.0,07,08,06,612
3,0.0,0.0,05,10,02,866
13,0.0,0.0,19,03,04,585
1,0.0,1.0,04,01,03,1132
1,0.0,0.0,08,02,03,2798
1,0.0,0.0,09,11,00,1170
1,1.0,0.0,02,10,03,2650
1,0.0,0.0,11,06,04,1385
1,0.0,0.0,04,05,02,1111
1,1.0,0.0,09,12,00,1078
1,0.0,0.0,05,08,01,713
7,2.0,0.0,04,02,00,1126
1,0.0,1.0,17,01,03,1027
1,0.0,2.0,08,06,00,4953
1,0.0,0.0,05,10,04,6679
1,1.0,0.0,14,10,04,631
1,1.0,1.0,10,06,00,628
2,1.0,1.0,11,08,02,1123
1,1.0,0.0,12,10,01,2575
1,0.0,3.0,09,10,02,392
1,0.0,0.0,06,12,02,2392
1,0.0,0.0,15,01,03,287
1,1.0,1.0,08,12,02,223
2,0.0,0.0,13,04,02,1420
1,0.0,0.0,04,02,04,275
1,0.0,0.0,11,03,01,528
1,0.0,0.0,05,05,04,858
1,0.0,4.0,13,04,01,1459
1,0.0,0.0,12,02,01,143
4,2.0,0.0,02,11,02,201
1,0.0,0.0,05,03,04,867
1,1.0,0.0,12,10,03,958
1,2.0,0.0,04,11,01,1748
1,2.0,0.0,15,02,06,1947
1,0.0,2.0,15,02,01,616
1,1.0,0.0,13,12,05,1179
1,0.0,0.0,08,09,05,2026
1,2.0,1.0,20,05,03,1558
1,0.0,1.0,11,09,01,753
1,0.0,0.0,09,08,02,568
1,2.0,0.0,20,10,03,795
8,0.0,0.0,03,01,05,97
2,3.0,0.0,03,11,06,1809
1,1.0,0.0,09,10,06,498
1,0.0,0.0,15,05,04,669
2,1.0,0.0,15,05,00,1183
1,0.0,0.0,10,11,00,539
1,0.0,0.0,10,06,04,74
1,0.0,0.0,10,02,04,89
1,0.0,0.0,16,10,06,580
1,0.0,0.0,16,04,05,645
1,0.0,0.0,03,01,03,647
5,0.0,0.0,09,03,02,829
1,0.0,0.0,04,08,02,4698
1,0.0,0.0,20,04,00,0
1,0.0,0.0,02,12,02,265
1,0.0,0.0,16,04,03,62
1,4.0,1.0,13,05,03,1415
1,0.0,0.0,15,12,03,2391
1,0.0,1.0,10,02,01,1537
1,1.0,0.0,13,04,04,971
1,1.0,0.0,03,03,03,406
1,1.0,0.0,06,09,01,350
1,1.0,4.0,07,02,01,1062
1,1.0,0.0,14,08,06,975
3,0.0,0.0,05,09,02,1300
1,0.0,0.0,00,05,01,173
1,0.0,1.0,05,03,01,790
1,1.0,0.0,14,07,03,758
1,0.0,0.0,10,09,02,2139
1,0.0,0.0,14,09,05,605
6,0.0,0.0,12,10,05,0
1,1.0,1.0,12,10,02,770
1,1.0,0.0,03,04,00,4921
1,0.0,1.0,04,05,05,984
1,0.0,0.0,16,03,03,1101
1,0.0,1.0,13,09,02,1391
1,2.0,0.0,09,03,01,1134
1,0.0,2.0,03,07,00,742
3,0.0,0.0,09,03,06,642
1,0.0,1.0,17,03,01,881
5,9.0,1.0,17,03,01,7585
1,0.0,2.0,15,08,00,586
1,0.0,0.0,10,04,01,2285
1,1.0,1.0,12,10,03,498
1,0.0,0.0,12,09,04,905
1,0.0,0.0,06,08,01,234
1,0.0,0.0,19,09,06,1152
1,5.0,8.0,04,10,05,8823
1,0.0,0.0,16,08,00,358
1,0.0,0.0,17,01,03,497
1,0.0,0.0,03,12,05,930
1,0.0,0.0,21,07,02,434
1,1.0,0.0,11,11,01,171
1,3.0,0.0,10,11,03,861
1,0.0,2.0,10,09,01,1791
2,1.0,0.0,07,02,05,433
1,2.0,0.0,06,03,01,1275
1,0.0,0.0,04,05,00,230
1,1.0,0.0,02,12,01,499
1,7.0,0.0,09,05,01,1099
1,1.0,0.0,07,02,04,2401
1,0.0,2.0,06,06,03,1301
1,0.0,0.0,06,03,04,984
1,0.0,0.0,05,08,04,785
1,1.0,0.0,09,11,00,265
1,0.0,0.0,03,10,03,0
3,1.0,0.0,14,05,01,1062
1,0.0,0.0,09,10,03,170
1,1.0,2.0,16,12,06,656
1,0.0,1.0,08,09,06,1468
1,0.0,2.0,05,09,01,1767
1,0.0,1.0,13,01,00,1468
1,0.0,0.0,01,11,02,149
7,3.0,1.0,22,07,01,3334
1,0.0,0.0,02,08,00,182
1,0.0,0.0,11,03,02,920
1,0.0,0.0,18,03,03,1917
1,0.0,0.0,16,08,04,582
1,2.0,1.0,03,03,03,1799
1,1.0,0.0,07,04,00,1012
1,0.0,0.0,10,04,00,244
1,0.0,7.0,07,01,00,1698
1,0.0,0.0,17,09,04,230
1,0.0,0.0,11,05,06,2539
1,0.0,0.0,08,12,02,882
1,0.0,0.0,06,10,00,1301
1,1.0,0.0,06,11,03,130
1,0.0,0.0,11,09,05,1958
1,0.0,1.0,08,07,05,253
1,1.0,0.0,08,11,02,277
1,0.0,1.0,17,06,01,2434
1,1.0,0.0,05,02,04,1308
1,0.0,0.0,07,05,00,1377
1,1.0,0.0,13,08,03,1231
4,0.0,1.0,07,08,01,259
1,0.0,0.0,21,02,05,1285
1,1.0,0.0,07,04,05,321
1,9.0,0.0,07,05,04,763
1,0.0,1.0,12,06,00,460
1,0.0,0.0,05,10,04,338
1,0.0,0.0,04,12,01,2577
1,0.0,0.0,15,09,00,292
2,3.0,0.0,12,11,01,5424
1,1.0,0.0,10,03,01,957
1,0.0,1.0,05,02,00,1734
1,2.0,0.0,06,04,01,351
1,1.0,0.0,09,08,04,513
7,1.0,1.0,03,03,02,1959
2,0.0,0.0,14,04,02,164
1,0.0,0.0,01,04,03,1245
1,0.0,0.0,10,05,06,1798
1,0.0,0.0,04,07,02,473
1,2.0,1.0,09,02,02,3027
1,0.0,0.0,08,03,03,1269
1,1.0,0.0,21,01,04,737
1,0.0,0.0,10,03,00,24
1,6.0,1.0,01,11,01,882
1,0.0,0.0,05,01,03,609
2,0.0,0.0,04,01,02,324
1,1.0,0.0,05,10,05,3031
1,0.0,0.0,12,09,00,960
8,0.0,1.0,09,02,04,1304
1,0.0,0.0,04,07,03,703
1,0.0,0.0,03,11,01,1262
1,3.0,1.0,03,01,01,4287
1,1.0,0.0,04,02,00,349
4,0.0,0.0,15,07,03,438
12,0.0,1.0,08,05,01,1161
1,0.0,0.0,20,08,02,3247
1,1.0,0.0,12,05,03,1324
2,1.0,1.0,06,01,04,736
1,0.0,1.0,06,03,00,281
1,0.0,2.0,03,03,01,452
3,1.0,0.0,15,10,04,6743
1,1.0,0.0,14,01,01,564
1,0.0,0.0,19,11,02,1842
1,0.0,1.0,09,08,03,274
3,1.0,0.0,12,09,02,572
1,0.0,0.0,14,09,03,261
4,9.0,0.0,16,04,03,629
1,172.0,4.0,13,12,00,16081
1,0.0,8.0,17,02,03,733
1,0.0,1.0,08,09,00,10017
1,2.0,0.0,09,01,03,2291
1,0.0,0.0,16,03,00,237
1,1.0,0.0,17,07,00,465
1,1.0,0.0,11,06,01,531
1,0.0,0.0,14,01,03,1222
1,0.0,1.0,09,01,03,825
2,1.0,0.0,11,11,03,546
1,4.0,0.0,06,05,01,2080
1,0.0,0.0,09,09,04,2151
1,0.0,0.0,07,08,00,3636
1,0.0,0.0,04,05,01,107
1,0.0,0.0,04,05,03,214
1,1.0,0.0,04,03,02,2655
12,2.0,0.0,12,04,02,1827
1,0.0,0.0,19,04,06,528
1,0.0,0.0,16,06,01,553
1,0.0,1.0,11,05,03,605
1,0.0,0.0,05,02,01,334
1,1.0,1.0,15,12,06,122
1,0.0,0.0,12,05,04,404
1,0.0,0.0,07,04,02,292
2,0.0,0.0,06,04,03,653
1,1.0,1.0,11,01,04,936
1,0.0,0.0,14,02,02,2427
1,0.0,0.0,03,03,01,1117
1,0.0,0.0,19,01,05,906
1,1.0,0.0,20,01,01,5077
2,1.0,1.0,13,08,00,342
1,0.0,0.0,00,02,01,255
1,1.0,1.0,18,08,00,963
1,1.0,0.0,12,11,01,631
1,1.0,2.0,09,02,01,684
1,0.0,0.0,08,06,04,1652
1,0.0,0.0,07,05,03,0
1,1.0,0.0,10,03,02,426
1,1.0,1.0,06,03,00,202
1,0.0,1.0,10,08,02,316
1,0.0,0.0,14,01,02,1355
1,0.0,4.0,06,11,00,951
1,6.0,0.0,19,03,01,2058
1,0.0,0.0,07,08,02,1690
3,2.0,0.0,00,10,04,525
1,0.0,0.0,11,02,01,428
1,0.0,0.0,15,03,04,822
1,0.0,0.0,03,01,01,124
1,0.0,2.0,14,02,02,2833
1,0.0,0.0,11,07,01,674
1,1.0,0.0,06,05,04,491
1,0.0,0.0,17,02,01,1042
1,0.0,2.0,04,04,03,2759
2,0.0,1.0,04,10,04,1014
1,0.0,1.0,16,01,06,1868
1,0.0,0.0,01,01,03,4648
1,2.0,1.0,19,08,01,1480
1,0.0,0.0,08,03,02,2182
1,1.0,1.0,09,08,04,1538
1,0.0,0.0,03,12,04,209
2,1.0,0.0,19,10,05,781
2,3.0,0.0,13,04,01,1161
1,1.0,0.0,08,04,03,1525
1,0.0,0.0,09,01,04,2181
1,0.0,0.0,16,09,06,401
2,0.0,0.0,14,07,00,647
1,1.0,0.0,05,09,01,4875
1,3.0,8.0,08,01,00,705
1,0.0,0.0,09,11,01,339
1,0.0,0.0,05,10,06,562
3,0.0,1.0,13,10,03,1199
1,0.0,1.0,04,02,06,762
1,0.0,0.0,01,07,01,3483
2,0.0,0.0,13,01,01,506
1,0.0,0.0,11,08,02,946
1,0.0,0.0,09,01,04,497
1,1.0,0.0,10,01,00,684
1,1.0,0.0,21,07,01,812
2,0.0,0.0,06,12,03,2391
1,0.0,1.0,04,04,02,6420
1,1.0,0.0,06,12,02,992
1,0.0,0.0,11,01,00,2853
2,2.0,1.0,09,10,04,2861
15,1.0,1.0,04,08,04,1507
25,1.0,0.0,02,10,00,699
2,0.0,2.0,10,05,01,1466
1,0.0,0.0,12,04,00,810
1,7.0,0.0,10,03,01,4786
1,0.0,1.0,07,01,04,974
1,0.0,1.0,13,01,02,776
1,3.0,0.0,07,02,00,3151
1,18.0,0.0,16,09,00,32814
3,3.0,0.0,15,08,06,468
1,1.0,0.0,05,10,02,122
1,0.0,0.0,04,10,03,661
1,0.0,1.0,08,03,01,341
8,4.0,0.0,09,07,02,460
1,0.0,0.0,09,03,02,1046
1,0.0,0.0,06,04,02,1123
1,0.0,0.0,07,06,04,634
1,0.0,0.0,14,01,04,2185
1,0.0,0.0,09,06,00,1358
1,0.0,0.0,09,12,03,504
1,0.0,0.0,04,09,03,1121
1,1.0,0.0,04,08,00,1526
1,0.0,1.0,19,02,04,828
2,1.0,0.0,08,06,01,2985
1,0.0,0.0,20,11,01,518
1,1.0,0.0,06,02,02,1267
1,1.0,1.0,11,06,00,488
1,5.0,1.0,18,01,04,1984
1,0.0,0.0,04,02,03,433
8,2.0,0.0,05,05,01,1450
8,1.0,0.0,12,11,03,1144
1,1.0,1.0,00,03,00,1299
1,0.0,0.0,21,03,04,880
1,0.0,0.0,02,01,06,456
2,2.0,0.0,18,01,03,289
1,2.0,1.0,13,07,00,877
1,0.0,1.0,10,01,03,501
1,0.0,0.0,08,05,03,91
3,0.0,0.0,13,10,05,1107
6,3.0,1.0,06,10,04,1122
2,0.0,0.0,13,05,01,444
1,2.0,1.0,07,09,02,875
1,9.0,0.0,13,03,02,1094
3,0.0,1.0,08,06,04,422
1,0.0,0.0,09,02,02,798
1,0.0,1.0,11,12,04,699
2,0.0,0.0,15,02,03,1430
1,3.0,0.0,03,03,01,787
7,3.0,0.0,07,08,03,1125
1,0.0,1.0,13,07,00,966
2,0.0,0.0,11,04,01,2052
1,2.0,2.0,17,02,02,815
1,0.0,0.0,10,01,01,685
1,4.0,0.0,02,04,06,2160
1,1.0,0.0,07,01,04,557
4,0.0,0.0,12,02,05,1305
1,3.0,0.0,10,10,05,1050
13,0.0,0.0,12,11,05,1309
1,1.0,0.0,09,04,00,221
1,0.0,1.0,15,10,02,884
1,1.0,0.0,06,07,04,241
1,0.0,0.0,15,10,05,612
2,2.0,5.0,08,10,01,980
1,0.0,0.0,11,02,01,0
1,0.0,0.0,08,02,00,1633
10,0.0,0.0,03,12,01,1430
1,6.0,0.0,17,03,02,1957
1,0.0,0.0,10,03,01,2668
1,1.0,5.0,14,10,01,3326
1,0.0,0.0,05,07,03,3326
2,0.0,0.0,04,02,00,0
10,1.0,0.0,06,06,04,1719
1,0.0,0.0,16,11,04,163
4,0.0,2.0,21,06,00,2406
1,0.0,0.0,09,06,03,176
1,0.0,0.0,13,04,06,428
1,0.0,0.0,10,09,02,1092
1,1.0,0.0,19,04,05,962
16,1.0,0.0,19,10,00,1608
1,2.0,0.0,23,02,01,398
1,0.0,0.0,15,04,04,1345
1,2.0,0.0,08,02,00,1159
2,0.0,0.0,07,09,05,43
4,1.0,0.0,06,02,03,268
1,0.0,0.0,01,12,01,2031
1,0.0,1.0,14,03,06,245
1,0.0,0.0,11,05,03,660
1,0.0,0.0,05,01,01,262
2,0.0,0.0,12,03,03,649
1,0.0,0.0,13,05,03,109
11,6.0,2.0,04,08,04,3905
3,0.0,0.0,10,10,03,0
8,3.0,0.0,07,03,01,744
4,0.0,0.0,02,11,00,178
1,1.0,0.0,16,05,01,363
1,0.0,0.0,08,06,04,347
1,5.0,0.0,11,02,06,1775
1,0.0,1.0,16,06,02,819
6,4.0,0.0,02,09,03,1755
1,0.0,0.0,16,08,06,509
1,2.0,1.0,06,10,04,2471
11,2.0,0.0,03,04,03,925
4,0.0,0.0,12,03,02,1111
1,0.0,0.0,08,12,04,438
1,0.0,0.0,14,03,02,422
4,1.0,0.0,19,10,02,1017
1,0.0,0.0,05,12,06,851
2,2.0,0.0,13,04,01,378
2,2.0,0.0,10,01,02,556
1,0.0,0.0,06,11,01,268
1,1.0,0.0,15,08,03,711
1,0.0,0.0,10,02,00,354
1,8.0,0.0,07,11,00,1046
10,2.0,0.0,11,08,02,581
1,0.0,1.0,17,09,03,1833
1,0.0,0.0,07,07,04,773
1,1.0,0.0,13,09,01,85
2,1.0,0.0,06,02,02,1079
1,0.0,0.0,12,03,05,3971
1,0.0,0.0,07,01,02,1250
1,1.0,0.0,13,01,06,308
1,0.0,0.0,11,06,03,1814
5,1.0,0.0,19,04,06,1076
1,1.0,0.0,13,08,05,878
3,0.0,1.0,07,07,00,1809
1,0.0,0.0,16,05,03,405
1,0.0,0.0,09,01,00,445
1,0.0,1.0,08,09,02,612
1,3.0,1.0,10,04,04,8916
1,0.0,0.0,13,03,00,1174
1,0.0,0.0,07,10,00,0
1,0.0,0.0,07,01,03,779
1,0.0,0.0,05,06,05,911
9,0.0,0.0,05,10,04,75
1,0.0,0.0,15,10,01,263
2,1.0,0.0,03,11,00,1301
1,3.0,0.0,02,04,00,2265
1,0.0,0.0,05,04,04,1493
1,0.0,0.0,14,09,06,918
1,0.0,0.0,17,08,00,1001
1,0.0,0.0,04,11,01,651
3,3.0,0.0,13,01,03,714
1,0.0,0.0,14,03,03,911
1,24.0,0.0,04,02,02,4958
1,0.0,1.0,17,08,00,1505
1,0.0,0.0,05,01,01,685
2,0.0,1.0,09,11,02,1425
1,1.0,0.0,08,12,04,193
1,0.0,1.0,07,01,01,852
1,0.0,0.0,18,01,00,1715
1,1.0,0.0,19,09,04,727
3,1.0,0.0,07,04,01,371
10,2.0,0.0,10,07,02,447
1,0.0,0.0,09,10,04,859
1,0.0,4.0,12,09,01,1834
3,0.0,0.0,02,09,00,0
1,0.0,0.0,11,04,01,660
1,0.0,0.0,05,01,04,1777
1,0.0,0.0,16,04,01,2870
1,0.0,0.0,13,04,02,414
1,0.0,0.0,16,11,01,1009
1,0.0,0.0,05,11,01,0
1,1.0,0.0,04,11,00,1455
4,0.0,0.0,13,09,04,662
1,3.0,0.0,12,04,01,1405
1,0.0,1.0,07,04,05,228
1,1.0,0.0,02,12,02,456
1,1.0,0.0,09,09,02,568
1,0.0,0.0,15,02,02,214
1,0.0,0.0,18,04,03,677
1,0.0,0.0,09,12,04,364
3,4.0,1.0,16,05,00,2369
1,0.0,0.0,03,05,02,103
1,1.0,0.0,16,08,01,1905
3,2.0,0.0,07,04,02,267
1,1.0,0.0,03,10,00,185
1,1.0,0.0,15,05,03,3621
1,0.0,0.0,01,02,03,436
1,1.0,1.0,06,11,03,666
1,2.0,0.0,06,03,00,419
1,1.0,0.0,04,04,00,684
1,2.0,0.0,11,07,02,384
1,2.0,1.0,02,01,02,635
1,0.0,0.0,22,03,01,844
1,0.0,0.0,11,06,00,0
1,0.0,0.0,06,05,04,114
1,0.0,0.0,01,07,04,3532
1,0.0,0.0,07,05,00,950
2,1.0,0.0,10,04,00,725
1,0.0,1.0,02,02,02,870
1,0.0,3.0,10,01,02,996
1,0.0,1.0,12,06,04,1989
3,1.0,0.0,11,05,02,128
2,1.0,0.0,18,02,01,469
1,0.0,0.0,11,07,00,34
1,0.0,1.0,14,03,06,1810
1,10.0,7.0,09,08,04,3538
2,6.0,0.0,19,04,03,1059
1,0.0,0.0,17,05,00,1259
1,0.0,3.0,04,12,04,1130
1,0.0,0.0,01,02,02,1604
1,0.0,0.0,05,08,00,520
1,1.0,0.0,08,10,05,508
1,1.0,1.0,09,01,01,1353
1,0.0,4.0,09,01,01,1422
1,0.0,0.0,05,10,01,1690
1,10.0,0.0,10,05,04,5921
1,0.0,0.0,18,12,06,906
1,0.0,1.0,14,03,06,1363
3,0.0,0.0,06,02,00,1150
1,0.0,0.0,12,08,02,807
1,1.0,0.0,08,07,00,401
1,0.0,1.0,05,03,04,1431
1,0.0,0.0,22,05,02,2236
1,1.0,0.0,16,06,03,485
2,13.0,0.0,02,11,01,6127
2,0.0,1.0,05,09,04,145
1,0.0,0.0,23,06,00,1806
1,0.0,0.0,08,04,03,1748
1,0.0,0.0,05,06,05,2371
1,1.0,0.0,08,09,00,587
1,0.0,0.0,04,02,01,269
1,0.0,0.0,00,11,03,2051
9,2.0,0.0,09,08,04,2667
1,0.0,1.0,01,02,04,508
9,0.0,0.0,09,02,06,0
1,0.0,0.0,12,07,02,301
13,14.0,0.0,18,11,03,4795
1,1.0,0.0,17,11,03,572
1,0.0,0.0,23,11,04,2659
1,0.0,3.0,11,10,01,2564
4,1.0,0.0,13,04,06,751
1,8.0,0.0,10,10,00,6241
1,0.0,0.0,07,10,03,1935
2,1.0,0.0,09,10,06,425
1,2.0,2.0,13,01,04,1375
1,0.0,0.0,12,02,04,484
1,1.0,0.0,10,01,00,2620
1,0.0,0.0,09,03,04,896
1,1.0,0.0,09,06,00,546
1,0.0,0.0,04,11,01,862
1,0.0,0.0,19,02,01,585
1,0.0,0.0,11,02,04,913
1,0.0,0.0,11,09,02,138
1,0.0,0.0,15,03,01,832
17,1.0,0.0,00,07,03,804
1,0.0,0.0,12,01,05,220
1,0.0,5.0,23,08,02,3094
1,0.0,0.0,16,02,01,640
1,0.0,0.0,07,11,04,143
1,0.0,0.0,06,10,04,782
7,2.0,1.0,06,01,05,2319
1,0.0,0.0,05,05,04,740
1,3.0,0.0,07,08,04,951
1,0.0,0.0,12,11,01,799
1,0.0,1.0,15,08,04,1129
1,2.0,1.0,10,01,00,1736
8,1.0,1.0,03,12,01,837
2,0.0,0.0,18,08,06,494
3,1.0,0.0,10,11,04,1048
1,0.0,0.0,07,03,01,2059
1,0.0,0.0,07,06,04,1050
1,0.0,0.0,19,01,00,4885
1,0.0,1.0,08,11,03,2069
1,2.0,1.0,11,03,02,2295
1,2.0,1.0,06,12,04,2541
1,0.0,0.0,06,07,00,1772
2,0.0,0.0,18,07,01,0
1,0.0,0.0,04,04,04,792
1,0.0,2.0,09,03,02,1950
1,0.0,0.0,11,02,06,0
1,2.0,0.0,06,03,02,675
1,3.0,0.0,05,03,04,686
10,1.0,0.0,00,05,04,259
1,0.0,0.0,07,11,05,334
2,1.0,0.0,12,10,01,251
1,0.0,1.0,10,11,01,1255
1,1.0,0.0,09,09,01,229
1,0.0,0.0,14,01,01,251
1,0.0,0.0,16,04,01,2221
1,2.0,1.0,11,12,00,2248
1,0.0,0.0,19,04,00,1425
1,0.0,2.0,03,09,02,1735
1,0.0,0.0,09,04,01,2135
1,0.0,0.0,03,12,02,39
1,0.0,0.0,05,11,03,228
1,0.0,0.0,14,01,06,2092
2,1.0,0.0,03,08,02,507
1,0.0,2.0,10,06,02,864
1,0.0,0.0,07,01,04,470
1,0.0,0.0,10,06,00,251
1,1.0,0.0,01,05,02,982
1,2.0,0.0,07,03,01,656
1,3.0,0.0,10,11,00,458
1,2.0,0.0,05,09,01,585
1,1.0,0.0,20,10,04,530
1,0.0,2.0,04,01,02,731
1,2.0,0.0,15,05,00,983
22,3.0,0.0,20,02,04,891
1,0.0,0.0,11,02,04,561
1,5.0,3.0,04,08,03,2905
1,0.0,0.0,03,02,01,675
4,1.0,0.0,09,10,03,909
1,0.0,0.0,11,03,00,2058
1,0.0,0.0,18,02,04,958
1,8.0,0.0,02,01,00,1727
1,0.0,0.0,13,01,02,1236
1,1.0,0.0,15,01,02,700
1,3.0,1.0,13,09,02,1357
1,2.0,3.0,05,01,02,1374
1,0.0,1.0,06,05,06,535
1,0.0,0.0,15,04,03,115
1,0.0,0.0,20,05,02,218
2,0.0,0.0,05,04,05,816
1,1.0,0.0,14,05,02,789
1,0.0,0.0,03,08,00,673
1,3.0,0.0,15,01,00,1157
1,0.0,0.0,09,10,02,1544
1,1.0,0.0,12,04,03,529
1,0.0,0.0,14,02,02,357
1,1.0,0.0,12,12,02,7689
1,1.0,0.0,08,09,00,902
1,0.0,0.0,09,01,00,523
1,0.0,1.0,08,06,04,677
1,0.0,0.0,03,10,03,83
1,1.0,0.0,14,07,01,2665
1,1.0,0.0,07,01,03,770
1,0.0,1.0,11,08,00,413
1,0.0,0.0,22,08,06,0
1,0.0,0.0,15,02,04,1991
1,0.0,0.0,20,01,01,1503
5,10.0,2.0,17,05,04,3523
2,1.0,0.0,22,01,06,1571
3,3.0,2.0,10,07,01,2394
1,1.0,0.0,13,01,00,793
1,0.0,0.0,19,10,02,136
5,2.0,0.0,09,05,01,1360
1,0.0,3.0,12,03,05,8549
3,3.0,1.0,07,07,01,1884
1,1.0,2.0,04,11,01,1236
1,0.0,0.0,19,04,04,1278
1,0.0,0.0,03,05,01,993
1,0.0,0.0,19,04,00,1737
1,0.0,0.0,10,10,03,3298
4,0.0,0.0,19,07,02,99
1,2.0,0.0,10,11,06,874
1,0.0,0.0,08,11,00,1455
1,0.0,1.0,15,07,02,357
1,2.0,0.0,18,10,03,624
1,0.0,0.0,13,02,00,1196
1,1.0,0.0,07,07,01,167
1,0.0,0.0,12,11,03,200
2,2.0,0.0,06,08,04,1329
2,0.0,0.0,06,02,03,266
1,13.0,0.0,11,07,00,4202
1,0.0,0.0,02,11,02,799
4,0.0,0.0,04,07,02,1715
1,0.0,0.0,10,07,03,471
14,2.0,0.0,06,01,06,8464
1,1.0,1.0,08,10,04,629
1,0.0,0.0,10,07,01,731
3,0.0,0.0,03,01,05,415
1,0.0,0.0,09,08,03,1005
1,0.0,0.0,07,07,03,175
1,0.0,0.0,10,08,06,383
1,0.0,0.0,03,05,01,329
1,0.0,0.0,17,01,04,719
4,1.0,0.0,17,02,01,669
1,1.0,1.0,12,07,00,1384
3,2.0,0.0,02,04,02,206
1,1.0,0.0,15,02,04,2609
3,1.0,0.0,11,08,00,1264
3,1.0,1.0,09,08,02,1081
1,0.0,0.0,01,04,03,900
1,1.0,0.0,01,11,00,2764
5,5.0,0.0,10,09,04,4600
1,0.0,0.0,05,04,05,1825
1,0.0,0.0,05,07,02,577
1,0.0,1.0,07,03,01,807
2,1.0,0.0,08,12,04,541
1,0.0,3.0,04,04,00,573
1,1.0,0.0,11,05,00,245
2,0.0,0.0,10,09,05,2189
1,1.0,0.0,05,01,01,880
2,1.0,0.0,06,12,03,781
1,0.0,1.0,08,05,00,1616
4,1.0,0.0,13,11,00,1219
1,30.0,5.0,12,03,02,3566
2,0.0,1.0,10,04,03,775
1,0.0,0.0,11,04,03,306
1,0.0,1.0,08,03,01,378
5,1.0,0.0,04,08,02,1008
1,0.0,1.0,06,01,03,137
1,4.0,0.0,12,03,04,914
1,0.0,0.0,10,12,04,632
1,1.0,0.0,18,06,02,224
1,0.0,0.0,11,03,01,777
1,0.0,1.0,21,06,00,1012
1,1.0,0.0,09,10,02,812
1,2.0,4.0,15,10,04,2394
1,0.0,0.0,20,02,02,478
1,0.0,0.0,07,02,01,283
1,0.0,1.0,09,12,02,249
1,0.0,3.0,02,08,04,836
2,0.0,0.0,07,04,03,442
1,0.0,0.0,04,05,01,582
1,0.0,0.0,06,08,02,1152
1,0.0,0.0,05,10,02,946
1,0.0,0.0,12,02,02,239
1,11.0,2.0,04,10,02,1988
1,0.0,0.0,14,09,05,517
1,4.0,0.0,21,01,04,1623
1,0.0,0.0,03,03,02,212
1,2.0,1.0,10,01,02,1511
2,1.0,0.0,08,03,05,1700
1,0.0,0.0,18,02,05,457
1,2.0,2.0,08,01,03,1717
1,0.0,0.0,12,05,01,923
1,2.0,0.0,20,05,03,914
1,0.0,0.0,04,08,05,271
1,0.0,0.0,17,01,01,1711
2,0.0,1.0,05,02,01,1077
1,2.0,0.0,09,08,04,5023
1,0.0,0.0,15,01,00,1241
1,1.0,0.0,10,05,03,2117
1,0.0,0.0,11,04,03,2131
1,2.0,0.0,03,12,00,1049
13,1.0,0.0,10,04,05,681
2,0.0,0.0,07,04,02,1747
1,0.0,0.0,16,12,04,1467
1,1.0,1.0,03,06,02,1058
1,0.0,0.0,06,09,00,0
3,0.0,0.0,01,02,06,2145
3,1.0,0.0,16,11,00,976
1,0.0,0.0,09,02,05,441
1,2.0,1.0,17,11,02,1212
2,0.0,0.0,15,02,03,1493
4,0.0,0.0,11,08,01,785
1,0.0,1.0,14,04,05,1158
1,0.0,0.0,06,07,04,513
1,0.0,0.0,09,05,04,308
1,0.0,0.0,06,01,03,834
1,2.0,3.0,06,06,00,873
1,1.0,1.0,05,01,04,677
1,3.0,1.0,03,03,04,858
1,0.0,0.0,16,02,03,840
1,0.0,0.0,19,08,01,448
1,0.0,0.0,12,02,01,1754
10,1.0,0.0,15,03,02,833
4,1.0,0.0,17,01,00,1250
1,0.0,0.0,13,09,02,143
1,1.0,1.0,12,07,01,814
1,1.0,0.0,12,02,06,1357
1,1.0,0.0,06,06,04,448
2,0.0,0.0,07,02,00,933
1,0.0,0.0,00,04,01,268
2,2.0,0.0,06,09,02,307
1,0.0,0.0,19,04,02,61
1,0.0,0.0,06,09,01,610
4,1.0,0.0,04,04,04,931
3,0.0,1.0,08,12,01,553
4,0.0,0.0,15,10,03,1295
10,6.0,1.0,07,09,00,2522
1,0.0,0.0,07,05,02,99
1,1.0,0.0,06,03,02,1210
1,0.0,1.0,04,03,01,1769
1,1.0,1.0,03,04,00,702
1,0.0,4.0,17,05,04,1259
1,0.0,0.0,09,06,00,629
1,2.0,0.0,20,08,06,1136
1,1.0,0.0,10,07,04,1528
3,0.0,0.0,02,03,01,922
1,0.0,0.0,17,10,01,2227
1,0.0,3.0,07,01,00,1022
1,0.0,0.0,12,03,00,1862
1,0.0,0.0,15,02,06,2861
1,2.0,0.0,13,08,06,2229
1,1.0,0.0,14,01,02,540
7,4.0,2.0,09,02,01,2445
1,0.0,1.0,07,06,05,1044
1,0.0,0.0,08,11,00,479
