quantity,questions,exclaims,hour,month,day,length
SINGLE,1.0,0.0,Night,SUMMER,Day,918
SHORT,2.0,2.0,Morning,WINTER,Day,769
SINGLE,2.0,0.0,Morning,FALL,Day,779
SINGLE,0.0,0.0,Morning,FALL,Day,0
SINGLE,0.0,1.0,Morning,FALL,Day,608
SINGLE,10.0,0.0,Morning,SUMMER,Day,1205
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,423
SINGLE,0.0,0.0,Evening,SPRING,Day,1888
SINGLE,3.0,0.0,SmallHours,SPRING,Day,974
SINGLE,0.0,0.0,Morning,WINTER,Day,268
SINGLE,2.0,0.0,Morning,WINTER,Day,703
SINGLE,0.0,0.0,SmallHours,SPRING,Day,959
SINGLE,0.0,0.0,Morning,WINTER,End,1031
SINGLE,0.0,1.0,Evening,FALL,Day,292
SINGLE,2.0,0.0,Morning,WINTER,Day,80
SINGLE,1.0,0.0,Morning,SPRING,Day,1825
LONG,0.0,0.0,Morning,SPRING,Day,200
SINGLE,0.0,1.0,SmallHours,WINTER,Day,2262
SINGLE,0.0,1.0,Night,FALL,Day,529
SINGLE,0.0,0.0,Evening,SUMMER,Day,575
SINGLE,0.0,0.0,Evening,SPRING,Day,840
SINGLE,0.0,0.0,Evening,SPRING,Day,393
SHORT,0.0,0.0,Evening,SPRING,End,693
SINGLE,0.0,1.0,Night,SPRING,Day,1116
SINGLE,0.0,0.0,Evening,SPRING,Day,1685
SINGLE,0.0,0.0,SmallHours,SPRING,Day,2171
SINGLE,0.0,0.0,Evening,SPRING,Day,1151
SHORT,0.0,2.0,Night,SPRING,Day,969
SINGLE,1.0,0.0,Morning,SPRING,Day,566
SINGLE,0.0,0.0,Morning,SPRING,Day,309
SINGLE,0.0,0.0,Evening,SPRING,Day,338
SINGLE,0.0,0.0,SmallHours,SPRING,Day,2069
SINGLE,0.0,0.0,Morning,SPRING,Day,792
SINGLE,0.0,0.0,Morning,SPRING,Day,1557
SINGLE,0.0,0.0,Morning,SPRING,Day,192
SHORT,0.0,0.0,Morning,SPRING,End,902
SHORT,6.0,0.0,Morning,SPRING,Day,3963
SINGLE,1.0,1.0,Morning,SPRING,Day,1057
SINGLE,7.0,1.0,Morning,SPRING,Day,2278
SINGLE,0.0,1.0,SmallHours,SPRING,Day,990
SHORT,0.0,0.0,Evening,SPRING,Day,269
SINGLE,1.0,1.0,Morning,SPRING,Day,814
LONG,1.0,0.0,Evening,SPRING,Day,642
LONG,2.0,0.0,SmallHours,SPRING,Day,2245
SINGLE,0.0,0.0,Morning,SPRING,Day,1237
SINGLE,0.0,0.0,Morning,SPRING,Day,730
SHORT,0.0,0.0,Evening,SPRING,Day,184
SINGLE,0.0,2.0,Morning,SPRING,Day,1075
SINGLE,0.0,0.0,Night,SPRING,Day,935
SINGLE,2.0,0.0,SmallHours,SPRING,End,1040
LONG,1.0,0.0,Morning,SPRING,End,406
SHORT,2.0,1.0,Evening,SPRING,End,765
SINGLE,1.0,0.0,Morning,SPRING,Day,1829
LONG,2.0,0.0,Morning,SPRING,Day,670
SINGLE,3.0,0.0,Morning,SPRING,Day,387
SINGLE,0.0,1.0,Evening,SPRING,Day,961
LONG,2.0,0.0,Morning,SPRING,Day,1183
SINGLE,4.0,0.0,Evening,SPRING,Day,3996
SHORT,0.0,0.0,Evening,SPRING,Day,567
SINGLE,0.0,1.0,Evening,SPRING,Day,394
SINGLE,17.0,1.0,Evening,SPRING,Day,9882
SINGLE,3.0,0.0,Evening,SPRING,Day,2995
SINGLE,2.0,0.0,Night,SPRING,Day,1776
LONG,3.0,0.0,Evening,SPRING,Day,485
SINGLE,0.0,0.0,Evening,SPRING,Day,290
SHORT,2.0,0.0,Evening,SPRING,Day,558
SHORT,0.0,0.0,Morning,SPRING,End,637
SINGLE,0.0,0.0,Morning,SPRING,Day,243
SINGLE,0.0,0.0,Morning,SPRING,End,749
SHORT,0.0,0.0,Morning,SPRING,Day,619
SINGLE,1.0,0.0,Evening,SPRING,Day,138
SINGLE,4.0,0.0,Night,SPRING,Day,973
SINGLE,0.0,1.0,Morning,SPRING,End,678
SINGLE,0.0,0.0,Evening,SPRING,End,896
SINGLE,0.0,0.0,Morning,SPRING,Day,1
SINGLE,4.0,0.0,Night,WINTER,Day,1038
SINGLE,0.0,0.0,Morning,FALL,Day,953
SINGLE,0.0,0.0,Evening,FALL,Day,257
SINGLE,0.0,0.0,Evening,SUMMER,Day,739
SINGLE,0.0,1.0,Night,SUMMER,Day,1374
SINGLE,0.0,0.0,SmallHours,FALL,End,981
SINGLE,0.0,0.0,SmallHours,WINTER,Day,317
SINGLE,9.0,0.0,Morning,WINTER,Day,2929
SINGLE,1.0,1.0,Evening,WINTER,End,1510
SINGLE,2.0,2.0,Night,WINTER,Day,2506
SINGLE,0.0,0.0,Evening,SUMMER,Day,1367
SINGLE,0.0,0.0,Morning,WINTER,Day,42
SINGLE,1.0,0.0,SmallHours,SUMMER,Day,498
SINGLE,0.0,0.0,SmallHours,WINTER,Day,806
SHORT,0.0,1.0,SmallHours,WINTER,Day,929
SINGLE,0.0,0.0,Morning,WINTER,Day,213
SINGLE,1.0,0.0,Evening,SPRING,Day,1618
SINGLE,1.0,1.0,Night,FALL,Day,709
SINGLE,0.0,0.0,Morning,SUMMER,Day,1699
SINGLE,0.0,0.0,SmallHours,WINTER,Day,0
SINGLE,0.0,0.0,Night,FALL,Day,365
SHORT,2.0,0.0,Evening,SUMMER,Day,1430
SINGLE,0.0,0.0,Evening,SUMMER,Day,498
LONG,0.0,0.0,Morning,SUMMER,Day,6091
LONG,0.0,0.0,Evening,SUMMER,Day,365
SHORT,0.0,0.0,Morning,SUMMER,Day,1697
SINGLE,11.0,3.0,Night,SUMMER,Day,3411
SINGLE,1.0,0.0,Morning,SUMMER,Day,682
LONG,0.0,0.0,Morning,SUMMER,End,6226
SINGLE,0.0,0.0,Evening,SUMMER,Day,962
SINGLE,0.0,1.0,Morning,SUMMER,Day,826
SINGLE,0.0,0.0,Evening,SUMMER,Day,1024
SINGLE,0.0,2.0,Night,SUMMER,Day,1925
LONG,0.0,0.0,Morning,SUMMER,End,36
SINGLE,0.0,0.0,Evening,SUMMER,End,1476
SHORT,3.0,0.0,Evening,SUMMER,End,1243
SINGLE,0.0,0.0,Morning,SUMMER,Day,1093
SINGLE,10.0,2.0,Night,SUMMER,End,1356
SHORT,0.0,1.0,Evening,SUMMER,End,1210
LONG,0.0,0.0,Evening,SUMMER,Day,793
SHORT,0.0,0.0,Evening,SUMMER,Day,333
SINGLE,0.0,1.0,Evening,SUMMER,End,3084
SINGLE,3.0,1.0,Evening,SUMMER,Day,4709
SINGLE,0.0,0.0,SmallHours,SUMMER,End,805
SINGLE,1.0,0.0,SmallHours,SUMMER,Day,418
SINGLE,0.0,0.0,Night,SUMMER,Day,1235
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,458
SINGLE,2.0,0.0,Morning,SUMMER,Day,4781
SINGLE,0.0,1.0,Morning,SUMMER,Day,422
SHORT,0.0,4.0,Night,SUMMER,Day,666
SINGLE,0.0,1.0,Evening,SUMMER,Day,1495
SINGLE,0.0,0.0,Night,SUMMER,Day,863
SINGLE,0.0,0.0,Morning,SUMMER,Day,523
SINGLE,1.0,0.0,Morning,SUMMER,Day,322
SINGLE,0.0,0.0,Evening,SUMMER,Day,2281
SINGLE,0.0,0.0,Morning,SUMMER,Day,776
SHORT,1.0,0.0,Evening,SUMMER,Day,496
SINGLE,0.0,1.0,Night,SPRING,Day,271
LONG,0.0,0.0,Night,SUMMER,Day,1552
SINGLE,0.0,0.0,Evening,SUMMER,Day,283
SINGLE,0.0,0.0,Morning,SUMMER,Day,1776
SHORT,0.0,0.0,Morning,SUMMER,Day,1733
SINGLE,1.0,2.0,SmallHours,SUMMER,Day,1012
SINGLE,0.0,0.0,Morning,SUMMER,Day,1057
LONG,3.0,0.0,Morning,SUMMER,Day,680
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,763
SHORT,1.0,1.0,Morning,SUMMER,End,1105
SINGLE,2.0,0.0,Morning,SUMMER,End,775
SHORT,0.0,0.0,Morning,SUMMER,Day,2059
SINGLE,2.0,1.0,Night,SPRING,Day,869
SINGLE,3.0,0.0,Evening,SUMMER,End,874
SINGLE,0.0,0.0,Morning,SUMMER,Day,1337
SINGLE,0.0,1.0,Night,SUMMER,End,852
SINGLE,0.0,0.0,Morning,SUMMER,Day,481
SINGLE,1.0,0.0,Morning,SUMMER,Day,987
SHORT,0.0,0.0,Morning,SUMMER,Day,347
SHORT,0.0,0.0,Morning,SUMMER,End,1147
SINGLE,0.0,0.0,Evening,SUMMER,End,1187
SHORT,0.0,0.0,SmallHours,SUMMER,Day,800
SINGLE,0.0,1.0,Evening,SUMMER,Day,1036
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,1117
SINGLE,0.0,0.0,Evening,SUMMER,Day,295
SHORT,0.0,0.0,Morning,SUMMER,Day,353
LONG,0.0,0.0,Morning,SUMMER,Day,1723
SINGLE,0.0,0.0,Morning,SUMMER,Day,737
SHORT,0.0,0.0,Evening,SUMMER,Day,669
SINGLE,0.0,2.0,Evening,SPRING,Day,576
LONG,4.0,1.0,Evening,SUMMER,Day,657
SINGLE,0.0,0.0,Evening,SUMMER,Day,515
SHORT,0.0,1.0,Evening,SUMMER,Day,1032
SINGLE,3.0,0.0,Evening,SUMMER,Day,4591
LONG,0.0,1.0,Night,SUMMER,Day,629
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,664
SINGLE,0.0,0.0,Morning,SUMMER,Day,443
SINGLE,0.0,0.0,Evening,SUMMER,Day,972
SHORT,0.0,0.0,Evening,SUMMER,Day,0
SHORT,0.0,0.0,SmallHours,SUMMER,Day,578
SHORT,1.0,0.0,Evening,SUMMER,Day,559
SINGLE,0.0,3.0,Morning,SUMMER,Day,574
SINGLE,1.0,0.0,Morning,SUMMER,Day,603
SINGLE,0.0,0.0,Evening,SUMMER,Day,601
SINGLE,0.0,0.0,Night,SUMMER,Day,2070
SHORT,0.0,1.0,Evening,SUMMER,End,1060
SINGLE,0.0,0.0,Evening,SUMMER,End,867
SHORT,1.0,0.0,Morning,SUMMER,Day,396
SINGLE,0.0,0.0,Evening,SUMMER,Day,1847
SINGLE,0.0,0.0,Evening,SUMMER,Day,143
SINGLE,1.0,0.0,Evening,SUMMER,Day,754
SHORT,0.0,0.0,Morning,SUMMER,Day,675
SHORT,4.0,0.0,Evening,SUMMER,Day,488
SINGLE,0.0,1.0,Evening,SUMMER,Day,1261
SINGLE,0.0,1.0,Evening,SUMMER,Day,167
SHORT,0.0,0.0,Evening,SUMMER,Day,1178
SINGLE,8.0,5.0,SmallHours,SUMMER,Day,1622
SINGLE,0.0,0.0,Night,SUMMER,Day,440
LONG,1.0,0.0,Morning,SUMMER,Day,734
SHORT,0.0,0.0,Evening,SUMMER,Day,255
SINGLE,0.0,2.0,Evening,SUMMER,Day,1626
SINGLE,1.0,0.0,SmallHours,SUMMER,Day,1453
SINGLE,0.0,3.0,Night,SUMMER,Day,1135
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,760
SINGLE,0.0,0.0,Evening,SUMMER,Day,629
SINGLE,0.0,1.0,Night,SUMMER,Day,538
SHORT,1.0,0.0,Evening,SUMMER,Day,702
SINGLE,0.0,0.0,Morning,SUMMER,Day,601
SINGLE,0.0,1.0,Evening,SUMMER,Day,3301
SINGLE,0.0,0.0,Evening,SUMMER,Day,518
SINGLE,1.0,0.0,Evening,SPRING,End,1000
SHORT,0.0,0.0,Morning,SUMMER,Day,616
SINGLE,0.0,1.0,Morning,SUMMER,Day,506
SINGLE,0.0,0.0,Morning,SUMMER,Day,2436
SHORT,7.0,0.0,Morning,SUMMER,Day,1047
LONG,6.0,0.0,Evening,SUMMER,Day,1155
SINGLE,0.0,0.0,Morning,SUMMER,Day,1029
SINGLE,0.0,0.0,Evening,SUMMER,Day,162
SINGLE,1.0,0.0,Evening,SUMMER,Day,94
SINGLE,1.0,1.0,SmallHours,SUMMER,Day,745
SHORT,1.0,7.0,Evening,SUMMER,Day,4501
SINGLE,0.0,0.0,Morning,SUMMER,Day,705
SINGLE,0.0,0.0,Morning,SUMMER,Day,1232
SHORT,0.0,0.0,Morning,SUMMER,Day,489
SINGLE,0.0,0.0,Morning,SUMMER,Day,1635
LONG,5.0,0.0,SmallHours,SPRING,End,943
SINGLE,1.0,0.0,,WINTER,End,2656
SINGLE,0.0,0.0,Morning,SPRING,Day,1024
SINGLE,0.0,0.0,Morning,WINTER,Day,430
SINGLE,0.0,0.0,Morning,FALL,Day,436
SINGLE,0.0,0.0,Morning,WINTER,Day,447
SINGLE,1.0,0.0,Morning,FALL,Day,1219
SINGLE,0.0,2.0,Morning,WINTER,Day,2309
SHORT,2.0,0.0,Morning,FALL,Day,719
SINGLE,0.0,0.0,SmallHours,FALL,Day,201
SINGLE,1.0,0.0,Evening,WINTER,Day,474
SHORT,1.0,0.0,SmallHours,SUMMER,Day,749
SINGLE,0.0,1.0,SmallHours,FALL,Day,636
SINGLE,0.0,1.0,SmallHours,WINTER,Day,2218
SINGLE,0.0,0.0,SmallHours,FALL,Day,887
SINGLE,0.0,1.0,Morning,WINTER,Day,388
SINGLE,1.0,4.0,Evening,FALL,Day,2495
SINGLE,7.0,0.0,Evening,SUMMER,Day,2535
SINGLE,0.0,0.0,Morning,SPRING,End,375
SINGLE,1.0,0.0,Morning,SPRING,Day,608
SINGLE,1.0,1.0,Morning,SPRING,Day,2402
SINGLE,0.0,0.0,Morning,WINTER,End,2090
SINGLE,0.0,0.0,Evening,SUMMER,Day,834
LONG,1.0,0.0,Morning,SUMMER,End,451
SHORT,0.0,0.0,Evening,WINTER,Day,1325
SINGLE,2.0,0.0,SmallHours,WINTER,Day,226
SINGLE,0.0,0.0,Night,FALL,Day,567
SINGLE,2.0,0.0,SmallHours,WINTER,Day,431
SINGLE,0.0,0.0,SmallHours,WINTER,Day,880
SINGLE,0.0,1.0,Morning,SPRING,Day,1257
SINGLE,0.0,0.0,Morning,SPRING,End,964
SHORT,0.0,0.0,Evening,SPRING,Day,2876
SINGLE,2.0,0.0,Morning,WINTER,Day,393
SINGLE,0.0,0.0,Evening,SPRING,Day,762
SINGLE,0.0,0.0,SmallHours,WINTER,Day,345
SINGLE,0.0,0.0,Evening,WINTER,Day,990
SINGLE,2.0,0.0,Morning,WINTER,Day,574
SINGLE,0.0,0.0,Morning,SPRING,Day,1386
SINGLE,1.0,1.0,Morning,SPRING,Day,787
SINGLE,0.0,0.0,Evening,SPRING,Day,123
SINGLE,6.0,0.0,,SPRING,Day,4151
SINGLE,1.0,0.0,Morning,WINTER,End,396
SINGLE,0.0,0.0,Morning,WINTER,Day,338
SHORT,0.0,0.0,Morning,WINTER,Day,930
SINGLE,0.0,0.0,Morning,SPRING,Day,555
SINGLE,0.0,0.0,Morning,SPRING,Day,366
SINGLE,0.0,1.0,SmallHours,WINTER,Day,407
SHORT,0.0,0.0,Evening,WINTER,End,493
SHORT,0.0,0.0,SmallHours,WINTER,Day,0
LONG,2.0,0.0,Evening,WINTER,End,4480
SHORT,1.0,1.0,Evening,SPRING,Day,550
SHORT,0.0,0.0,SmallHours,SPRING,Day,87
SINGLE,1.0,1.0,Morning,SPRING,Day,808
SINGLE,0.0,0.0,Night,WINTER,Day,265
SHORT,1.0,0.0,Morning,WINTER,Day,882
SINGLE,0.0,0.0,Evening,WINTER,Day,896
SINGLE,0.0,0.0,Night,WINTER,Day,743
SINGLE,0.0,0.0,Morning,SPRING,Day,580
SINGLE,0.0,0.0,SmallHours,SPRING,Day,692
SINGLE,6.0,0.0,Night,WINTER,Day,2339
LONG,0.0,0.0,,WINTER,Day,437
SINGLE,0.0,0.0,SmallHours,SPRING,End,863
LONG,0.0,0.0,Morning,SPRING,End,0
SINGLE,0.0,0.0,SmallHours,SPRING,End,3123
SINGLE,0.0,0.0,Morning,SPRING,End,2188
SINGLE,0.0,1.0,SmallHours,WINTER,Day,2126
SINGLE,1.0,1.0,Evening,SPRING,Day,968
SINGLE,0.0,0.0,Morning,SPRING,Day,1339
SINGLE,0.0,1.0,Evening,SPRING,Day,1265
SINGLE,0.0,1.0,Evening,WINTER,End,1349
SINGLE,0.0,0.0,Night,WINTER,Day,285
SINGLE,0.0,0.0,Morning,WINTER,Day,914
SINGLE,6.0,0.0,SmallHours,WINTER,Day,9001
SHORT,3.0,0.0,Evening,SPRING,Day,509
SINGLE,0.0,0.0,Morning,SPRING,Day,149
SINGLE,1.0,1.0,Morning,SPRING,Day,934
SINGLE,0.0,0.0,SmallHours,WINTER,End,957
LONG,1.0,0.0,Night,WINTER,End,1314
SINGLE,0.0,0.0,Night,WINTER,End,2273
SINGLE,1.0,0.0,Morning,SPRING,Day,760
SHORT,0.0,0.0,SmallHours,SPRING,Day,779
SINGLE,0.0,1.0,,SPRING,Day,278
LONG,0.0,2.0,Night,WINTER,End,3069
LONG,2.0,0.0,Morning,WINTER,Day,531
SINGLE,0.0,0.0,Morning,WINTER,Day,797
SHORT,3.0,0.0,Evening,WINTER,Day,1980
SINGLE,1.0,1.0,SmallHours,SPRING,Day,348
SHORT,0.0,0.0,Night,SPRING,Day,1746
SINGLE,0.0,0.0,Night,SPRING,Day,1496
SINGLE,0.0,0.0,Morning,WINTER,Day,1343
SINGLE,1.0,1.0,Night,WINTER,Day,397
SHORT,1.0,0.0,Morning,SPRING,Day,568
SINGLE,0.0,0.0,Morning,SPRING,Day,427
SINGLE,0.0,3.0,Night,WINTER,Day,1487
SHORT,0.0,0.0,Morning,WINTER,Day,1120
SINGLE,4.0,0.0,Morning,WINTER,Day,2220
SINGLE,1.0,2.0,Evening,WINTER,Day,1333
SINGLE,0.0,0.0,Morning,SPRING,End,448
SHORT,0.0,0.0,Evening,SPRING,End,1006
LONG,1.0,1.0,SmallHours,SPRING,End,436
SINGLE,2.0,0.0,SmallHours,SPRING,Day,751
SINGLE,1.0,0.0,Evening,WINTER,End,1518
SINGLE,1.0,0.0,Night,WINTER,Day,612
SINGLE,1.0,0.0,Evening,WINTER,Day,1851
SINGLE,1.0,0.0,Morning,SPRING,Day,499
SHORT,5.0,0.0,Morning,SPRING,Day,3275
SINGLE,2.0,1.0,,SPRING,Day,1440
SINGLE,0.0,0.0,Morning,WINTER,Day,1137
SINGLE,0.0,0.0,Night,WINTER,Day,1099
SINGLE,2.0,1.0,Morning,SPRING,Day,352
LONG,0.0,0.0,Evening,SPRING,Day,0
SHORT,1.0,0.0,Evening,SPRING,Day,470
SINGLE,0.0,0.0,Morning,WINTER,Day,592
SINGLE,0.0,1.0,SmallHours,WINTER,Day,837
SINGLE,1.0,0.0,Evening,WINTER,End,244
SINGLE,0.0,0.0,Morning,WINTER,End,880
SINGLE,0.0,0.0,Morning,SPRING,Day,590
LONG,1.0,1.0,Evening,WINTER,Day,402
SINGLE,0.0,0.0,Night,WINTER,Day,0
SINGLE,4.0,0.0,Evening,WINTER,Day,1116
SINGLE,1.0,0.0,Night,SPRING,Day,263
SINGLE,0.0,0.0,Evening,SPRING,Day,899
SHORT,0.0,1.0,Evening,SPRING,Day,946
SINGLE,0.0,0.0,Evening,SPRING,Day,335
SINGLE,0.0,1.0,Evening,WINTER,Day,737
SINGLE,3.0,0.0,SmallHours,WINTER,Day,1564
SINGLE,1.0,0.0,Evening,WINTER,Day,814
SHORT,4.0,1.0,Evening,WINTER,Day,1131
SINGLE,4.0,2.0,Morning,WINTER,End,13833
SINGLE,0.0,0.0,Evening,WINTER,End,564
SINGLE,1.0,0.0,,WINTER,End,647
SINGLE,0.0,2.0,Morning,WINTER,End,510
LONG,0.0,0.0,SmallHours,SPRING,Day,714
SINGLE,0.0,0.0,Morning,SPRING,Day,503
SHORT,2.0,0.0,SmallHours,SPRING,Day,1065
SINGLE,1.0,1.0,Evening,SPRING,Day,1228
SINGLE,0.0,0.0,Evening,WINTER,Day,43
SINGLE,2.0,0.0,Evening,WINTER,Day,612
SINGLE,0.0,0.0,Morning,WINTER,Day,1287
SINGLE,0.0,1.0,SmallHours,SPRING,Day,1045
SINGLE,1.0,0.0,Morning,SPRING,Day,3471
SINGLE,1.0,1.0,Evening,SPRING,Day,864
SINGLE,0.0,0.0,Evening,SPRING,Day,177
SINGLE,1.0,0.0,Evening,SPRING,Day,1409
SINGLE,0.0,0.0,Morning,WINTER,Day,556
SINGLE,0.0,0.0,Evening,WINTER,Day,1032
LONG,0.0,0.0,SmallHours,SPRING,Day,1518
SINGLE,0.0,0.0,SmallHours,SPRING,Day,121
LONG,0.0,0.0,SmallHours,SPRING,Day,712
SINGLE,4.0,0.0,Evening,SPRING,Day,850
SINGLE,0.0,1.0,Evening,SUMMER,End,673
LONG,1.0,0.0,Morning,WINTER,End,254
SINGLE,2.0,0.0,Evening,FALL,Day,2233
SHORT,3.0,0.0,Night,WINTER,Day,2886
SINGLE,0.0,0.0,Evening,FALL,Day,304
SINGLE,1.0,3.0,SmallHours,FALL,Day,884
SINGLE,0.0,0.0,Evening,SUMMER,Day,440
SINGLE,2.0,0.0,Evening,SUMMER,End,613
SHORT,3.0,0.0,Morning,FALL,Day,812
SINGLE,1.0,0.0,SmallHours,FALL,Day,1133
SINGLE,0.0,1.0,Evening,WINTER,End,756
LONG,0.0,0.0,Morning,FALL,Day,2697
SHORT,2.0,1.0,Morning,FALL,Day,3267
SINGLE,0.0,0.0,Evening,WINTER,Day,1802
SHORT,0.0,1.0,Night,WINTER,Day,1522
SHORT,1.0,1.0,Morning,FALL,Day,922
SHORT,0.0,0.0,Evening,SPRING,End,2331
SINGLE,1.0,0.0,Night,WINTER,Day,604
SINGLE,0.0,0.0,Evening,SPRING,Day,1636
SINGLE,0.0,0.0,SmallHours,FALL,Day,0
SINGLE,0.0,0.0,Morning,WINTER,Day,1764
SINGLE,0.0,0.0,Evening,SUMMER,Day,338
SHORT,0.0,1.0,Morning,FALL,Day,764
SHORT,0.0,2.0,Morning,SUMMER,Day,2705
LONG,4.0,0.0,Morning,FALL,Day,1052
SHORT,2.0,0.0,SmallHours,SPRING,Day,1599
SHORT,1.0,1.0,Evening,WINTER,Day,971
SINGLE,0.0,0.0,Evening,FALL,End,514
SINGLE,1.0,0.0,SmallHours,SUMMER,Day,688
SINGLE,1.0,0.0,Evening,WINTER,Day,1133
SINGLE,1.0,0.0,,SPRING,Day,986
SINGLE,0.0,0.0,Morning,WINTER,Day,244
SINGLE,6.0,0.0,Morning,WINTER,Day,1806
SINGLE,6.0,1.0,SmallHours,SPRING,Day,3560
LONG,0.0,0.0,,FALL,Day,673
SINGLE,0.0,0.0,Morning,WINTER,Day,217
SHORT,1.0,3.0,Morning,SUMMER,Day,413
LONG,1.0,0.0,Evening,SUMMER,Day,1198
SINGLE,3.0,0.0,Morning,SUMMER,Day,1518
SINGLE,0.0,0.0,Night,SUMMER,Day,0
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,521
SINGLE,0.0,0.0,Evening,SUMMER,Day,693
SINGLE,2.0,0.0,Night,SUMMER,Day,324
SHORT,0.0,0.0,Morning,SUMMER,Day,478
SHORT,0.0,0.0,SmallHours,SUMMER,Day,438
SINGLE,1.0,0.0,Morning,SUMMER,Day,448
SINGLE,1.0,0.0,Evening,SUMMER,Day,313
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,5353
SINGLE,0.0,0.0,Morning,SUMMER,Day,1148
SINGLE,0.0,1.0,SmallHours,SUMMER,Day,164
SHORT,2.0,0.0,Morning,SUMMER,Day,977
SINGLE,1.0,0.0,Morning,SUMMER,Day,618
SINGLE,0.0,0.0,Morning,SUMMER,Day,903
SHORT,0.0,0.0,SmallHours,SUMMER,Day,443
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,329
SINGLE,0.0,0.0,Night,SUMMER,Day,431
SINGLE,0.0,0.0,Morning,SUMMER,Day,1160
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,1729
SHORT,0.0,0.0,Morning,SUMMER,Day,928
SHORT,0.0,1.0,Night,SUMMER,Day,1082
SINGLE,1.0,0.0,Evening,SUMMER,Day,1776
SHORT,0.0,0.0,Morning,SUMMER,Day,4082
SHORT,0.0,0.0,Night,SUMMER,End,1288
SINGLE,0.0,0.0,Morning,SUMMER,Day,286
SINGLE,0.0,0.0,Evening,SUMMER,End,451
SHORT,1.0,0.0,Evening,SUMMER,End,875
SINGLE,0.0,1.0,Evening,SUMMER,Day,2409
LONG,0.0,0.0,Night,SUMMER,End,294
SHORT,3.0,0.0,Evening,SUMMER,Day,546
SHORT,0.0,0.0,Morning,SUMMER,Day,2449
SINGLE,0.0,0.0,Morning,SUMMER,Day,2591
SINGLE,0.0,0.0,Night,SUMMER,Day,897
SINGLE,0.0,0.0,Evening,SUMMER,Day,180
SHORT,0.0,0.0,Night,SUMMER,Day,2620
SINGLE,0.0,0.0,Evening,SUMMER,Day,373
SHORT,0.0,2.0,Night,SUMMER,Day,2101
LONG,4.0,0.0,Night,SUMMER,End,3406
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,1125
SINGLE,0.0,1.0,Evening,SUMMER,End,917
SHORT,0.0,0.0,Evening,SUMMER,End,995
SINGLE,0.0,0.0,Morning,SUMMER,Day,1222
SHORT,0.0,0.0,SmallHours,SUMMER,Day,534
LONG,1.0,0.0,Morning,SUMMER,Day,960
SINGLE,0.0,0.0,Morning,SUMMER,Day,193
SHORT,0.0,0.0,Evening,SUMMER,Day,141
SHORT,1.0,0.0,Morning,SUMMER,Day,759
SINGLE,5.0,1.0,,SUMMER,End,1286
SHORT,1.0,0.0,Evening,SUMMER,Day,648
SINGLE,0.0,1.0,Evening,SUMMER,Day,3630
SINGLE,0.0,0.0,Night,SUMMER,Day,394
SINGLE,0.0,0.0,Evening,SUMMER,Day,745
SHORT,1.0,0.0,Evening,SUMMER,End,480
SINGLE,3.0,0.0,Night,SPRING,Day,1871
SINGLE,3.0,2.0,Morning,WINTER,Day,1377
SINGLE,1.0,0.0,Morning,FALL,Day,340
SINGLE,0.0,0.0,Morning,SUMMER,Day,1536
SHORT,0.0,0.0,Morning,SUMMER,Day,391
SHORT,0.0,0.0,Morning,SUMMER,Day,459
SINGLE,0.0,0.0,Evening,FALL,End,792
SINGLE,0.0,0.0,SmallHours,FALL,Day,813
SINGLE,1.0,0.0,Night,WINTER,Day,996
SINGLE,8.0,0.0,,FALL,Day,3356
SINGLE,1.0,2.0,Evening,SPRING,Day,2031
SINGLE,0.0,0.0,SmallHours,FALL,Day,551
SINGLE,10.0,0.0,Morning,WINTER,Day,5795
SINGLE,5.0,2.0,Morning,FALL,Day,5592
SINGLE,0.0,0.0,Night,WINTER,Day,3179
SHORT,1.0,1.0,Evening,SPRING,Day,7019
SINGLE,1.0,1.0,Morning,FALL,Day,2319
SINGLE,0.0,0.0,Morning,SPRING,Day,2034
SHORT,1.0,0.0,Evening,WINTER,Day,514
SINGLE,0.0,0.0,Morning,SPRING,Day,778
SINGLE,0.0,0.0,Morning,FALL,Day,2507
SINGLE,0.0,1.0,Night,FALL,Day,927
SINGLE,1.0,1.0,Evening,SUMMER,Day,4704
SINGLE,0.0,0.0,Evening,FALL,Day,1405
SINGLE,0.0,1.0,Evening,WINTER,Day,1094
SINGLE,1.0,1.0,Morning,FALL,Day,1317
SINGLE,1.0,0.0,Evening,SPRING,Day,707
SHORT,0.0,0.0,Morning,WINTER,Day,432
SINGLE,0.0,0.0,Evening,SPRING,Day,62
SINGLE,0.0,0.0,Morning,SPRING,Day,1796
SINGLE,1.0,0.0,SmallHours,FALL,Day,911
SINGLE,2.0,1.0,Morning,FALL,Day,962
SHORT,8.0,0.0,SmallHours,WINTER,Day,1372
SINGLE,0.0,0.0,Night,FALL,Day,132
LONG,0.0,0.0,Evening,FALL,Day,2139
