Acceleration,Base Curb Weight,Classification,Driveline,Engine,Engine Type,Height,Horsepower,Hybrid,Length,Make,Model Year,Number Of Forward Gears,Size,Top Speed,Torque,Transmission,Width,city_mpg,fuel,highway_mpg,id,year
0.0,0,Automatic transmission,,Ford 2.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1987 Ford Ranger Pickup 4WD,4,2.9,0.0,0,4 Speed Automatic,0,15,,20,1987 Ford Ranger Pickup 4WD Ford 2.9L 6 Cylinder FFS 4 Speed Automatic,1987
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1991 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Manual,0,12,,14,1991 Ford F250 Pickup 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Manual,1987
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1991 Ford F250 Pickup 2WD,5,4.9,0.0,0,5 Speed Manual,0,12,,16,1991 Ford F250 Pickup 2WD Ford 4.9L 8 Cylinder FFS 5 Speed Manual,1987
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1991 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Manual,0,15,,17,1991 Ford F250 Pickup 2WD Ford 4.9L 6 Cylinder FFS 4 Speed Manual,1988
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1991 Ford F250 Pickup 2WD,5,4.9,0.0,0,5 Speed Manual,0,15,,18,1991 Ford F250 Pickup 2WD Ford 4.9L 6 Cylinder FFS 5 Speed Manual,1988
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS SPFI,4 Cylinder,0,0,,0,Ford,1988 Ford Escort Sedan,4,1.9,0.0,0,4 Speed Manual,0,28,,38,1988 Ford Escort Sedan Ford 1.9L 4 Cylinder FFS SPFI 4 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1988 Ford Escort Sedan,3,1.9,0.0,0,3 Speed Automatic,0,21,,28,1988 Ford Escort Sedan Ford 1.9L 4 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 2.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1990 Ford Ranger Pickup 4WD,4,2.9,0.0,0,4 Speed Automatic,0,15,,19,1990 Ford Ranger Pickup 4WD Ford 2.9L 6 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1990 Ford Ranger Pickup 4WD,4,4.0,0.0,0,4 Speed Automatic,0,14,,19,1990 Ford Ranger Pickup 4WD Ford 4.0L 6 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford LTD Crown Victoria Sedan,4,4.9,0.0,0,4 Speed Automatic,0,15,,22,1988 Ford LTD Crown Victoria Sedan Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder POLICE FFS,8 Cylinder,0,0,,0,Ford,1988 Ford LTD Crown Victoria Sedan,4,5.8,0.0,0,4 Speed Automatic,0,11,,16,1988 Ford LTD Crown Victoria Sedan Ford 5.8L 8 Cylinder POLICE FFS 4 Speed Automatic,1988
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford Mustang Convertible,5,4.9,0.0,0,5 Speed Manual,0,15,,22,1992 Ford Mustang Convertible Ford 4.9L 8 Cylinder FFS 5 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford Mustang Convertible,4,4.9,0.0,0,4 Speed Automatic,0,16,,23,1992 Ford Mustang Convertible Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1992 Ford Mustang Convertible,4,2.3,0.0,0,4 Speed Automatic,0,19,,26,1992 Ford Mustang Convertible Ford 2.3L 4 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1992 Ford Mustang Convertible,5,2.3,0.0,0,5 Speed Manual,0,19,,28,1992 Ford Mustang Convertible Ford 2.3L 4 Cylinder FFS 5 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 2.5L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1988 Ford Taurus Sedan,3,2.5,0.0,0,3 Speed Automatic,0,18,,24,1988 Ford Taurus Sedan Ford 2.5L 4 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1988 Ford Taurus Sedan,4,3.0,0.0,0,4 Speed Automatic,0,18,,27,1988 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Manual transmission,,Ford 2.5L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1988 Ford Taurus Sedan,5,2.5,0.0,0,5 Speed Manual,0,21,,29,1988 Ford Taurus Sedan Ford 2.5L 4 Cylinder FFS 5 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1988 Ford Taurus Sedan,4,3.8,0.0,0,4 Speed Automatic,0,16,,24,1988 Ford Taurus Sedan Ford 3.8L 6 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Automatic transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Straight-4,0,110,FALSE,0,Hyundai,2008 Hyundai Accent Sedan,4,1.6,0.0,106,4 Speed Automatic,0,24,Gasoline,33,2008 Hyundai Accent GLS Sedan AT,2008
0.0,0,Manual transmission,Front-wheel drive,Hyundai 1.6L 4 cylinder 110hp 106  ft-lbs,Straight-4,0,110,FALSE,0,Hyundai,2008 Hyundai Accent Sedan,5,1.6,0.0,106,5 Speed Manual,0,27,Gasoline,32,2008 Hyundai Accent GLS Sedan,2008
0.0,0,Manual transmission,,Ford 3.0L 6 Cylinder FFS Regular,6 Cylinder,0,0,,0,Ford,1992 Ford Taurus Sedan,5,3.0,0.0,0,5 Speed Manual,0,16,,24,1992 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS Regular 5 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS Regular,6 Cylinder,0,0,,0,Ford,1992 Ford Taurus Sedan,4,3.8,0.0,0,4 Speed Automatic,0,16,,26,1992 Ford Taurus Sedan Ford 3.8L 6 Cylinder FFS Regular 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS Regular,6 Cylinder,0,0,,0,Ford,1992 Ford Taurus Sedan,4,3.0,0.0,0,4 Speed Automatic,0,18,,26,1992 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS Regular 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS Regular,,0,0,,0,Ford,1992 Ford Tempo Coupe FS,3,2.3,0.0,0,3 Speed Automatic,0,19,,24,1992 Ford Tempo Coupe FS Ford 2.3L 4 Cylinder FFS Regular 3 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 3L 6 Cylinder FFS,,0,0,,0,Ford,1988 Ford Aerostar Van,5,3.0,0.0,0,5 Speed Manual,0,15,,21,1988 Ford Aerostar Van Ford 3L 6 Cylinder FFS 5 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder FFS,,0,0,,0,Ford,1988 Ford Aerostar Van,4,3.0,0.0,0,4 Speed Automatic,0,15,,20,1988 Ford Aerostar Van Ford 3L 6 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford E150 Van,3,5.8,0.0,0,3 Speed Automatic,0,10,,12,1988 Ford E150 Van Ford 5.8L 8 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford E150 Van,3,4.9,0.0,0,3 Speed Automatic,0,12,,14,1988 Ford E150 Van Ford 4.9L 6 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford E150 Van,4,4.9,0.0,0,4 Speed Automatic,0,12,,16,1988 Ford E150 Van Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford E150 Van,4,4.9,0.0,0,4 Speed Automatic,0,13,,16,1988 Ford E150 Van Ford 4.9L 6 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Manual transmission,,Ford 2.6L 4 Cylinder,,0,0,,0,Ford,1988 Ford Courier Pickup 4WD,5,2.6,0.0,0,5 Speed Manual,0,15,,20,1988 Ford Courier Pickup 4WD Ford 2.6L 4 Cylinder 5 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford F150 Pickup 4WD,3,5.8,0.0,0,3 Speed Automatic,0,11,,13,1988 Ford F150 Pickup 4WD Ford 5.8L 8 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford F150 Pickup 4WD,3,4.9,0.0,0,3 Speed Automatic,0,11,,13,1988 Ford F150 Pickup 4WD Ford 4.9L 8 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford F150 Pickup 4WD,3,4.9,0.0,0,3 Speed Automatic,0,14,,15,1988 Ford F150 Pickup 4WD Ford 4.9L 6 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford F150 Pickup 4WD,4,4.9,0.0,0,4 Speed Manual,0,12,,14,1988 Ford F150 Pickup 4WD Ford 4.9L 8 Cylinder FFS 4 Speed Manual,1988
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford F150 Pickup 4WD,4,4.9,0.0,0,4 Speed Manual,0,14,,16,1988 Ford F150 Pickup 4WD Ford 4.9L 6 Cylinder FFS 4 Speed Manual,1988
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford F150 Pickup 4WD,5,4.9,0.0,0,5 Speed Manual,0,14,,17,1988 Ford F150 Pickup 4WD Ford 4.9L 6 Cylinder FFS 5 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford F150 Pickup 4WD,4,4.9,0.0,0,4 Speed Automatic,0,12,,16,1988 Ford F150 Pickup 4WD Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford F250 Pickup 2WD,3,5.8,0.0,0,3 Speed Automatic,0,11,,13,1988 Ford F250 Pickup 2WD Ford 5.8L 8 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Manual,0,13,,15,1988 Ford F250 Pickup 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Automatic,0,12,,17,1988 Ford F250 Pickup 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1988 Ford F250 Pickup 2WD,5,4.9,0.0,0,5 Speed Manual,0,13,,17,1988 Ford F250 Pickup 2WD Ford 4.9L 8 Cylinder FFS 5 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford F250 Pickup 2WD,3,4.9,0.0,0,3 Speed Automatic,0,14,,16,1988 Ford F250 Pickup 2WD Ford 4.9L 6 Cylinder FFS 3 Speed Automatic,1988
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Manual,0,14,,16,1988 Ford F250 Pickup 2WD Ford 4.9L 6 Cylinder FFS 4 Speed Manual,1988
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford F250 Pickup 2WD,5,4.9,0.0,0,5 Speed Manual,0,14,,17,1988 Ford F250 Pickup 2WD Ford 4.9L 6 Cylinder FFS 5 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 2.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford Ranger Pickup 4WD,4,2.9,0.0,0,4 Speed Automatic,0,15,,20,1988 Ford Ranger Pickup 4WD Ford 2.9L 6 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Manual transmission,,Ford 2.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford Ranger Pickup 4WD,5,2.9,0.0,0,5 Speed Manual,0,16,,21,1988 Ford Ranger Pickup 4WD Ford 2.9L 6 Cylinder FFS 5 Speed Manual,1988
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1988 Ford Ranger Pickup 4WD,5,2.3,0.0,0,5 Speed Manual,0,19,,24,1988 Ford Ranger Pickup 4WD Ford 2.3L 4 Cylinder FFS 5 Speed Manual,1988
0.0,0,Manual transmission,,Ford 2.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford Bronco II SUV 2WD,5,2.9,0.0,0,5 Speed Manual,0,17,,22,1988 Ford Bronco II SUV 2WD Ford 2.9L 6 Cylinder FFS 5 Speed Manual,1988
0.0,0,Automatic transmission,,Ford 2.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1988 Ford Bronco II SUV 2WD,4,2.9,0.0,0,4 Speed Automatic,0,15,,20,1988 Ford Bronco II SUV 2WD Ford 2.9L 6 Cylinder FFS 4 Speed Automatic,1988
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS Regular,6 Cylinder,0,0,,0,Ford,1992 Ford Aerostar Minivan AWD,4,4.0,0.0,0,4 Speed Automatic,0,14,,18,1992 Ford Aerostar Minivan AWD Ford 4.0L 6 Cylinder FFS Regular 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS Regular,6 Cylinder,0,0,,0,Ford,1992 Ford Aerostar Station Wagon AWD,4,4.0,0.0,0,4 Speed Automatic,0,14,,18,1992 Ford Aerostar Station Wagon AWD Ford 4.0L 6 Cylinder FFS Regular 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS Regular,6 Cylinder,0,0,,0,Ford,1992 Ford Aerostar Station Wagon,4,3.0,0.0,0,4 Speed Automatic,0,15,,20,1992 Ford Aerostar Station Wagon Ford 3.0L 6 Cylinder FFS Regular 4 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 3.0L 6 Cylinder FFS Regular,6 Cylinder,0,0,,0,Ford,1992 Ford Aerostar Station Wagon,5,3.0,0.0,0,5 Speed Manual,0,15,,22,1992 Ford Aerostar Station Wagon Ford 3.0L 6 Cylinder FFS Regular 5 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS Regular,6 Cylinder,0,0,,0,Ford,1992 Ford Aerostar Station Wagon,4,4.0,0.0,0,4 Speed Automatic,0,15,,20,1992 Ford Aerostar Station Wagon Ford 4.0L 6 Cylinder FFS Regular 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford E150 Van 2WD,4,5.8,0.0,0,4 Speed Automatic,0,11,,15,1992 Ford E150 Van 2WD Ford 5.8L 8 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford E150 Van 2WD,4,4.9,0.0,0,4 Speed Automatic,0,12,,16,1992 Ford E150 Van 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford E150 Van 2WD,3,4.9,0.0,0,3 Speed Automatic,0,13,,15,1992 Ford E150 Van 2WD Ford 4.9L 6 Cylinder FFS 3 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford E150 Van 2WD,4,4.9,0.0,0,4 Speed Automatic,0,14,,17,1992 Ford E150 Van 2WD Ford 4.9L 6 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford F150 Pickup 2WD,4,4.9,0.0,0,4 Speed Automatic,0,14,,17,1992 Ford F150 Pickup 2WD Ford 4.9L 6 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford F150 Pickup 2WD,4,4.9,0.0,0,4 Speed Manual,0,13,,15,1992 Ford F150 Pickup 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford F150 Pickup 2WD,4,4.9,0.0,0,4 Speed Automatic,0,12,,17,1992 Ford F150 Pickup 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford F150 Pickup 2WD,5,4.9,0.0,0,5 Speed Manual,0,12,,17,1992 Ford F150 Pickup 2WD Ford 4.9L 8 Cylinder FFS 5 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford F150 Pickup 2WD,4,5.8,0.0,0,4 Speed Automatic,0,11,,15,1992 Ford F150 Pickup 2WD Ford 5.8L 8 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford F150 Pickup 2WD,5,4.9,0.0,0,5 Speed Manual,0,14,,17,1992 Ford F150 Pickup 2WD Ford 4.9L 6 Cylinder FFS 5 Speed Manual,1992
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford F150 Pickup 2WD,4,4.9,0.0,0,4 Speed Manual,0,14,,16,1992 Ford F150 Pickup 2WD Ford 4.9L 6 Cylinder FFS 4 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1992 Ford F150 Pickup 2WD,4,4.9,0.0,0,4 Speed Automatic,0,13,,17,1992 Ford F150 Pickup 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1992 Ford Ranger Pickup 2WD,5,2.3,0.0,0,5 Speed Manual,0,20,,26,1992 Ford Ranger Pickup 2WD Ford 2.3L 4 Cylinder FFS 5 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1992 Ford Ranger Pickup 2WD,4,2.3,0.0,0,4 Speed Automatic,0,18,,21,1992 Ford Ranger Pickup 2WD Ford 2.3L 4 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1992 Ford Ranger Pickup 2WD,5,3.0,0.0,0,5 Speed Manual,0,18,,23,1992 Ford Ranger Pickup 2WD Ford 3.0L 6 Cylinder FFS 5 Speed Manual,1992
0.0,0,Manual transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford Ranger Pickup 2WD,5,4.0,0.0,0,5 Speed Manual,0,16,,22,1992 Ford Ranger Pickup 2WD Ford 4.0L 6 Cylinder FFS 5 Speed Manual,1992
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1992 Ford Ranger Pickup 2WD,4,3.0,0.0,0,4 Speed Automatic,0,16,,22,1992 Ford Ranger Pickup 2WD Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford Ranger Pickup 2WD,4,4.0,0.0,0,4 Speed Automatic,0,15,,19,1992 Ford Ranger Pickup 2WD Ford 4.0L 6 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1991 Ford Explorer SUV 4WD,4,4.0,0.0,0,4 Speed Automatic,0,14,,19,1991 Ford Explorer SUV 4WD Ford 4.0L 6 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1991 Ford Explorer SUV 4WD,5,4.0,0.0,0,5 Speed Manual,0,15,,19,1991 Ford Explorer SUV 4WD Ford 4.0L 6 Cylinder FFS 5 Speed Manual,1991
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford Explorer SUV 4WD,4,4.0,0.0,0,4 Speed Automatic,0,14,,18,1992 Ford Explorer SUV 4WD Ford 4.0L 6 Cylinder FFS 4 Speed Automatic,1992
0.0,0,Manual transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1992 Ford Explorer SUV 4WD,5,4.0,0.0,0,5 Speed Manual,0,15,,20,1992 Ford Explorer SUV 4WD Ford 4.0L 6 Cylinder FFS 5 Speed Manual,1992
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Escort Station Wagon,5,1.9,0.0,0,5 Speed Manual,0,25,,33,1993 Ford Escort Station Wagon Ford 1.9L 4 Cylinder FFS 5 Speed Manual,1993
0.0,0,Automatic transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Escort Station Wagon,4,1.9,0.0,0,4 Speed Automatic,0,22,,30,1993 Ford Escort Station Wagon Ford 1.9L 4 Cylinder FFS 4 Speed Automatic,1993
0.0,0,Automatic transmission,,Ford 1.8L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Escort Coupe,4,1.8,0.0,0,4 Speed Automatic,0,21,,27,1993 Ford Escort Coupe Ford 1.8L 4 Cylinder FFS 4 Speed Automatic,1993
0.0,0,Manual transmission,,Ford 1.8L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Escort Coupe,5,1.8,0.0,0,5 Speed Manual,0,23,,29,1993 Ford Escort Coupe Ford 1.8L 4 Cylinder FFS 5 Speed Manual,1993
0.0,0,Automatic transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Escort Coupe,4,1.9,0.0,0,4 Speed Automatic,0,22,,30,1993 Ford Escort Coupe Ford 1.9L 4 Cylinder FFS 4 Speed Automatic,1993
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Escort Coupe,5,1.9,0.0,0,5 Speed Manual,0,26,,33,1993 Ford Escort Coupe Ford 1.9L 4 Cylinder FFS 5 Speed Manual,1993
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Escort Coupe FS,5,1.9,0.0,0,5 Speed Manual,0,26,,35,1993 Ford Escort Coupe FS Ford 1.9L 4 Cylinder FFS 5 Speed Manual,1993
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Mustang Coupe,5,2.3,0.0,0,5 Speed Manual,0,19,,27,1993 Ford Mustang Coupe Ford 2.3L 4 Cylinder FFS 5 Speed Manual,1993
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1993 Ford Mustang Coupe,4,2.3,0.0,0,4 Speed Automatic,0,19,,26,1993 Ford Mustang Coupe Ford 2.3L 4 Cylinder FFS 4 Speed Automatic,1993
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1993 Ford Mustang Coupe,5,4.9,0.0,0,5 Speed Manual,0,15,,22,1993 Ford Mustang Coupe Ford 4.9L 8 Cylinder FFS 5 Speed Manual,1993
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1993 Ford Mustang Coupe,4,4.9,0.0,0,4 Speed Automatic,0,15,,22,1993 Ford Mustang Coupe Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1993
0.0,0,Automatic transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,2005 Ford Crown Victoria Sedan,4,4.6,0.0,275,4 Speed Automatic,0,16,,23,2005 Ford Crown Victoria Sedan Ford 4.6L 8 cylinder 224hp 275 ft-lbs 4 Speed Automatic,2005
0.0,0,Manual transmission,,Ford 2L 4 Cylinder,4 Cylinder,0,0,,0,Ford,2005 Ford Focus Sedan,5,2.0,0.0,0,5 Speed Manual,0,22,,32,2005 Ford Focus Sedan Ford 2L 4 Cylinder 5 Speed Manual,2005
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder,4 Cylinder,0,0,,0,Ford,2005 Ford Focus Sedan,5,2.3,0.0,0,5 Speed Manual,0,20,,28,2005 Ford Focus Sedan Ford 2.3L 4 Cylinder 5 Speed Manual,2005
0.0,0,Automatic transmission,,Ford 2L 4 Cylinder,4 Cylinder,0,0,,0,Ford,2005 Ford Focus Sedan,4,2.0,0.0,0,4 Speed Automatic,0,22,,29,2005 Ford Focus Sedan Ford 2L 4 Cylinder 4 Speed Automatic,2005
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder FFV Gas,,0,0,,0,Ford,2005 Ford Taurus Station Wagon,4,3.0,0.0,0,4 Speed Automatic,0,17,,24,2005 Ford Taurus Station Wagon Ford 3L 6 Cylinder FFV Gas 4 Speed Automatic,2005
