Ben Carson.Number of Votes,Ben Carson.Party,Ben Carson.Percent of Votes,Bernie Sanders.Number of Votes,Bernie Sanders.Party,Bernie Sanders.Percent of Votes,Carly Fiorina.Number of Votes,Carly Fiorina.Party,Carly Fiorina.Percent of Votes,Chris Christie.Number of Votes,Chris Christie.Party,Chris Christie.Percent of Votes,County,Donald Trump.Number of Votes,Donald Trump.Party,Donald Trump.Percent of Votes,Hillary Clinton.Number of Votes,Hillary Clinton.Party,Hillary Clinton.Percent of Votes,Jeb Bush.Number of Votes,Jeb Bush.Party,Jeb Bush.Percent of Votes,John Kasich.Number of Votes,John Kasich.Party,John Kasich.Percent of Votes,Marco Rubio.Number of Votes,Marco Rubio.Party,Marco Rubio.Percent of Votes,Martin O'Malley.Number of Votes,Martin O'Malley.Party,Martin O'Malley.Percent of Votes,Mike Huckabee.Number of Votes,Mike Huckabee.Party,Mike Huckabee.Percent of Votes,No Preference.Number of Votes,No Preference.Party,No Preference.Percent of Votes,Rand Paul.Number of Votes,Rand Paul.Party,Rand Paul.Percent of Votes,Rick Santorum.Number of Votes,Rick Santorum.Party,Rick Santorum.Percent of Votes,State,State Abbreviation,Ted Cruz.Number of Votes,Ted Cruz.Party,Ted Cruz.Percent of Votes,Uncommitted.Number of Votes,Uncommitted.Party,Uncommitted.Percent of Votes
178,Republican,7.9,171,Democrat,22.5,0,Republican,0.0,0,Republican,0.0,Cook,1229,Republican,54.7,580,Democrat,76.2,0,Republican,0.0,46,Republican,2.0,240,Republican,10.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,519,Republican,23.1,0,N/A,0.0
396,Republican,4.5,334,Democrat,42.0,0,Republican,0.0,0,Republican,0.0,Cooke,2692,Republican,30.8,449,Democrat,56.39999999999999,0,Republican,0.0,252,Republican,2.9000000000000004,986,Republican,11.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,4143,Republican,47.4,0,N/A,0.0
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Cooper,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,501,Democrat,48.6,0,Republican,0.0,0,Republican,0.0,Cooper,1248,Republican,40.5,516,Democrat,50.1,0,Republican,0.0,256,Republican,8.3,137,Republican,4.3999999999999995,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Missouri,MO,1369,Republican,44.5,0,N/A,0.0
170,Republican,2.981932994211542,3637,Democrat,64.37168141592919,275,Republican,4.823715137695141,355,Republican,6.226977723206455,Coos,2183,Republican,38.29152780213997,2013,Democrat,35.6283185840708,561,Republican,9.840378880898088,942,Republican,16.52341694439572,615,Republican,10.787581126118223,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,New Hampshire,NH,600,Republican,10.524469391334854,0,N/A,0.0
0,Republican,0.0,4428,Democrat,56.10000000000001,0,Republican,0.0,0,Republican,0.0,Coos,5961,Republican,78.7,3472,Democrat,43.9,0,Republican,0.0,743,Republican,9.8,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oregon,OR,871,Republican,11.5,0,N/A,0.0
201,Republican,9.0,125,Democrat,10.8,0,Republican,0.0,0,Republican,0.0,Coosa,1233,Republican,55.3,1012,Democrat,87.7,0,Republican,0.0,66,Republican,3.0,241,Republican,10.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,435,Republican,19.5,0,N/A,0.0
0,Republican,0.0,411,Democrat,10.7,0,Republican,0.0,0,Republican,0.0,Copiah,2026,Republican,54.89999999999999,3373,Democrat,88.2,0,Republican,0.0,262,Republican,7.1,161,Republican,4.3999999999999995,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Mississippi,MS,1147,Republican,31.1,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Coplin Plt.,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,2,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Corinna,0,Republican,0.0,2,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,2,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Corinth,0,Republican,0.0,2,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
7,Republican,5.1,254,Democrat,89.4,0,Republican,0.0,0,Republican,0.0,Corinth,66,Republican,48.5,29,Democrat,10.2,0,Republican,0.0,34,Republican,25.0,13,Republican,9.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,13,Republican,9.6,0,N/A,0.0
0,Republican,0.0,2,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,Cornish,0,Republican,0.0,1,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,2,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,Cornville,0,Republican,0.0,1,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,199,Democrat,58.4,0,Republican,0.0,0,Republican,0.0,Cornwall,54,Republican,50.0,141,Democrat,41.3,0,Republican,0.0,43,Republican,39.800000000000004,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,7,Republican,6.5,0,N/A,0.0
3,Republican,2.1999999999999997,290,Democrat,78.6,0,Republican,0.0,0,Republican,0.0,Cornwall,31,Republican,22.3,78,Democrat,21.099999999999998,0,Republican,0.0,54,Republican,38.800000000000004,34,Republican,24.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,12,Republican,8.6,0,N/A,0.0
0,Republican,0.0,148,Democrat,56.3,0,Republican,0.0,0,Republican,0.0,Corson,126,Republican,70.8,115,Democrat,43.70000000000001,0,Republican,0.0,15,Republican,8.4,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Dakota,SD,37,Republican,20.8,0,N/A,0.0
0,Republican,0.0,1878,Democrat,57.3,0,Republican,0.0,0,Republican,0.0,Cortland,1627,Republican,44.4,1402,Democrat,42.70000000000001,0,Republican,0.0,1202,Republican,32.800000000000004,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,New York,NY,838,Republican,22.900000000000002,0,N/A,0.0
411,Republican,5.3,577,Democrat,35.8,0,Republican,0.0,0,Republican,0.0,Coryell,2404,Republican,31.1,1010,Democrat,62.7,0,Republican,0.0,227,Republican,2.9000000000000004,883,Republican,11.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,3327,Republican,43.0,0,N/A,0.0
0,Republican,0.0,1128,Democrat,44.5,0,Republican,0.0,0,Republican,0.0,Coshocton,2747,Republican,42.1,1358,Democrat,53.6,0,Republican,0.0,2621,Republican,40.2,148,Republican,2.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Ohio,OH,874,Republican,13.4,0,N/A,0.0
0,Republican,0.0,23,Democrat,20.4,0,Republican,0.0,0,Republican,0.0,Costilla,0,Republican,0.0,64,Democrat,56.60000000000001,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Colorado,CO,0,Republican,0.0,0,N/A,0.0
16,Republican,5.3,18,Democrat,39.1,0,Republican,0.0,0,Republican,0.0,Cottle,81,Republican,27.0,26,Democrat,56.49999999999999,0,Republican,0.0,4,Republican,1.3,14,Republican,4.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,168,Republican,56.00000000000001,0,N/A,0.0
45,Republican,7.400000000000001,388,Democrat,56.39999999999999,0,Republican,0.0,0,Republican,0.0,Cotton,144,Republican,23.799999999999997,204,Democrat,29.7,0,Republican,0.0,12,Republican,2.0,76,Republican,12.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oklahoma,OK,317,Republican,52.400000000000006,0,N/A,0.0
0,Republican,0.0,761,Democrat,58.8,0,Republican,0.0,0,Republican,0.0,Coventry,525,Republican,59.099999999999994,521,Democrat,40.300000000000004,0,Republican,0.0,227,Republican,25.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,125,Republican,14.099999999999998,0,N/A,0.0
0,Republican,0.0,2019,Democrat,61.3,0,Republican,0.0,0,Republican,0.0,Coventry,2058,Republican,71.7,1194,Democrat,36.199999999999996,0,Republican,0.0,513,Republican,17.9,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Rhode Island,RI,271,Republican,9.4,0,N/A,0.0
6,Republican,5.0,182,Democrat,91.9,0,Republican,0.0,0,Republican,0.0,Coventry,50,Republican,42.0,16,Democrat,8.1,0,Republican,0.0,27,Republican,22.7,25,Republican,21.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,10,Republican,8.4,0,N/A,0.0
1275,Republican,13.3,188,Democrat,19.7,0,Republican,0.0,0,Republican,0.0,Covington,4608,Republican,48.1,737,Democrat,77.3,0,Republican,0.0,324,Republican,3.4000000000000004,1277,Republican,13.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,1773,Republican,18.5,0,N/A,0.0
0,Republican,0.0,164,Democrat,10.7,0,Republican,0.0,0,Republican,0.0,Covington,1724,Republican,56.00000000000001,1356,Democrat,88.2,0,Republican,0.0,128,Republican,4.2,78,Republican,2.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Mississippi,MS,1090,Republican,35.4,0,N/A,0.0
32,Republican,7.3,85,Democrat,25.6,0,Republican,0.0,0,Republican,0.0,Covington,203,Republican,46.6,244,Democrat,73.5,0,Republican,0.0,27,Republican,6.2,101,Republican,23.200000000000003,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,69,Republican,15.8,0,N/A,0.0
1809,Republican,7.1,2233,Democrat,32.7,0,Republican,0.0,0,Republican,0.0,Coweta,9593,Republican,37.9,4536,Democrat,66.5,0,Republican,0.0,1324,Republican,5.2,5828,Republican,23.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,6445,Republican,25.5,0,N/A,0.0
0,Republican,0.0,255,Democrat,77.0,0,Republican,0.0,0,Republican,0.0,Cowlitz,8727,Republican,80.0,76,Democrat,23.0,0,Republican,0.0,777,Republican,7.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Washington,WA,991,Republican,9.1,0,N/A,0.0
5,Republican,7.8,252,Democrat,91.0,0,Republican,0.0,0,Republican,0.0,Craftsbury,16,Republican,25.0,24,Democrat,8.7,0,Republican,0.0,28,Republican,43.8,10,Republican,15.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,4,Republican,6.3,0,N/A,0.0
99,Republican,8.2,926,Democrat,54.50000000000001,0,Republican,0.0,0,Republican,0.0,Craig,418,Republican,34.7,609,Democrat,35.8,0,Republican,0.0,36,Republican,3.0,230,Republican,19.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oklahoma,OK,414,Republican,34.4,0,N/A,0.0
45,Republican,5.3,106,Democrat,48.0,0,Republican,0.0,0,Republican,0.0,Craig,403,Republican,47.099999999999994,113,Democrat,51.1,0,Republican,0.0,18,Republican,2.1,137,Republican,16.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,243,Republican,28.4,0,N/A,0.0
851,Republican,6.9,1862,Democrat,33.6,0,Republican,0.0,0,Republican,0.0,Craighead,3429,Republican,27.900000000000002,3543,Democrat,64.0,0,Republican,0.0,477,Republican,3.9,3142,Republican,25.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arkansas,AR,4108,Republican,33.4,0,N/A,0.0
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Cranberry Isles,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
51,Republican,4.9,24,Democrat,25.5,0,Republican,0.0,0,Republican,0.0,Crane,249,Republican,24.099999999999998,62,Democrat,66.0,0,Republican,0.0,11,Republican,1.0999999999999999,169,Republican,16.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,468,Republican,45.300000000000004,0,N/A,0.0
0,Republican,0.0,4473,Democrat,55.8,0,Republican,0.0,0,Republican,0.0,Cranston,3711,Republican,72.2,3438,Democrat,42.9,0,Republican,0.0,979,Republican,19.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Rhode Island,RI,392,Republican,7.6,0,N/A,0.0
0,Republican,0.0,3184,Democrat,35.7,0,Republican,0.0,0,Republican,0.0,Craven,5608,Republican,44.7,5187,Democrat,58.099999999999994,0,Republican,0.0,1427,Republican,11.4,883,Republican,7.000000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,4294,Republican,34.2,0,N/A,0.0
591,Republican,5.6000000000000005,874,Democrat,34.5,0,Republican,0.0,0,Republican,0.0,Crawford,3392,Republican,32.0,1586,Democrat,62.5,0,Republican,0.0,249,Republican,2.3,2251,Republican,21.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arkansas,AR,3926,Republican,37.1,0,N/A,0.0
139,Republican,7.8,120,Democrat,19.3,0,Republican,0.0,0,Republican,0.0,Crawford,930,Republican,51.9,493,Democrat,79.1,0,Republican,0.0,60,Republican,3.3000000000000003,248,Republican,13.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,396,Republican,22.1,0,N/A,0.0
63,Republican,9.0,208,Democrat,41.699999999999996,24,Republican,3.4000000000000004,14,Republican,2.0,Crawford,214,Republican,30.599999999999998,225,Democrat,45.1,12,Republican,1.7000000000000002,8,Republican,1.0999999999999999,114,Republican,16.3,66,Democrat,13.200000000000001,7,Republican,1.0,0,N/A,0.0,12,Republican,1.7000000000000002,5,Republican,0.7,Iowa,IA,226,Republican,32.3,0,N/A,0.0
0,Republican,0.0,583,Democrat,47.9,0,Republican,0.0,0,Republican,0.0,Crawford,1508,Republican,41.699999999999996,609,Democrat,50.1,0,Republican,0.0,470,Republican,13.0,260,Republican,7.200000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,1238,Republican,34.2,0,N/A,0.0
0,Republican,0.0,616,Democrat,47.4,0,Republican,0.0,0,Republican,0.0,Crawford,1162,Republican,60.199999999999996,684,Democrat,52.6,0,Republican,0.0,56,Republican,2.9000000000000004,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Indiana,IN,634,Republican,32.800000000000004,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Crawford,0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,631,Democrat,54.1,0,Republican,0.0,0,Republican,0.0,Crawford,1108,Republican,49.0,494,Democrat,42.3,0,Republican,0.0,370,Republican,16.4,189,Republican,8.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,470,Republican,20.8,0,N/A,0.0
0,Republican,0.0,712,Democrat,56.2,0,Republican,0.0,0,Republican,0.0,Crawford,2189,Republican,53.0,522,Democrat,41.199999999999996,0,Republican,0.0,155,Republican,3.8,152,Republican,3.7000000000000006,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Missouri,MO,1522,Republican,36.8,0,N/A,0.0
0,Republican,0.0,1141,Democrat,43.6,0,Republican,0.0,0,Republican,0.0,Crawford,3060,Republican,36.4,1344,Democrat,51.4,0,Republican,0.0,3308,Republican,39.4,166,Republican,2.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Ohio,OH,1713,Republican,20.4,0,N/A,0.0
0,Republican,0.0,3683,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Crawford,7471,Republican,55.3,3559,Democrat,48.4,0,Republican,0.0,2204,Republican,16.3,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Pennsylvania,PA,3470,Republican,25.7,0,N/A,0.0
0,Republican,0.0,1582,Democrat,57.8,0,Republican,0.0,0,Republican,0.0,Crawford,1201,Republican,45.300000000000004,1132,Democrat,41.4,0,Republican,0.0,349,Republican,13.200000000000001,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Wisconsin,WI,1007,Republican,38.0,0,N/A,0.0
634,Republican,6.2,2786,Democrat,50.9,0,Republican,0.0,0,Republican,0.0,Creek,3327,Republican,32.3,2301,Democrat,42.0,0,Republican,0.0,248,Republican,2.4,2133,Republican,20.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oklahoma,OK,3812,Republican,37.0,0,N/A,0.0
286,Republican,10.4,107,Democrat,10.299999999999999,0,Republican,0.0,0,Republican,0.0,Crenshaw,1496,Republican,54.50000000000001,908,Democrat,87.8,0,Republican,0.0,70,Republican,2.6,250,Republican,9.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,602,Republican,21.9,0,N/A,0.0
148,Republican,6.2,172,Democrat,18.9,0,Republican,0.0,0,Republican,0.0,Crisp,1204,Republican,50.2,729,Democrat,80.1,0,Republican,0.0,82,Republican,3.4000000000000004,399,Republican,16.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,533,Republican,22.2,0,N/A,0.0
165,Republican,5.4,722,Democrat,16.3,0,Republican,0.0,0,Republican,0.0,Crittenden,1359,Republican,44.4,3379,Democrat,76.4,0,Republican,0.0,91,Republican,3.0,543,Republican,17.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arkansas,AR,792,Republican,25.900000000000002,0,N/A,0.0
0,Republican,0.0,344,Democrat,51.0,0,Republican,0.0,0,Republican,0.0,Crittenden,314,Republican,40.0,240,Democrat,35.6,0,Republican,0.0,71,Republican,9.0,112,Republican,14.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,272,Republican,34.6,0,N/A,0.0
189,Republican,9.0,103,Democrat,19.1,0,Republican,0.0,0,Republican,0.0,Crockett,995,Republican,47.5,424,Democrat,78.5,0,Republican,0.0,54,Republican,2.6,275,Republican,13.100000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Tennessee,TN,538,Republican,25.7,0,N/A,0.0
16,Republican,8.6,240,Democrat,34.0,0,Republican,0.0,0,Republican,0.0,Crockett,50,Republican,26.900000000000002,266,Democrat,37.7,0,Republican,0.0,0,Republican,0.0,29,Republican,15.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,88,Republican,47.3,0,N/A,0.0
0,Republican,0.0,718,Democrat,48.3,0,Republican,0.0,0,Republican,0.0,Cromwell,632,Republican,56.99999999999999,731,Democrat,49.20000000000001,0,Republican,0.0,329,Republican,29.7,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,126,Republican,11.4,0,N/A,0.0
0,Republican,0.0,1019,Democrat,54.79999999999999,0,Republican,0.0,0,Republican,0.0,Crook,3051,Republican,72.9,840,Democrat,45.2,0,Republican,0.0,454,Republican,10.8,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oregon,OR,681,Republican,16.3,0,N/A,0.0
0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Crook,0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Wyoming,WY,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Crook-Weston,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Wyoming,WY,27,Republican,46.6,0,N/A,0.0
51,Republican,7.200000000000001,91,Democrat,40.400000000000006,0,Republican,0.0,0,Republican,0.0,Crosby,184,Republican,25.900000000000002,131,Democrat,58.20000000000001,0,Republican,0.0,22,Republican,3.1,86,Republican,12.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,353,Republican,49.70000000000001,0,N/A,0.0
139,Republican,5.7,228,Democrat,21.7,0,Republican,0.0,0,Republican,0.0,Cross,972,Republican,40.1,780,Democrat,74.2,0,Republican,0.0,45,Republican,1.9,395,Republican,16.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arkansas,AR,808,Republican,33.4,0,N/A,0.0
0,Republican,0.0,16,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Crowley,0,Republican,0.0,15,Democrat,46.9,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Colorado,CO,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Crystal,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
2,Republican,2.5,160,Democrat,27.900000000000002,0,Republican,0.0,0,Republican,0.0,Culberson,30,Republican,37.5,355,Democrat,62.0,0,Republican,0.0,1,Republican,1.3,9,Republican,11.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,36,Republican,45.0,0,N/A,0.0
2301,Republican,11.0,723,Democrat,34.5,0,Republican,0.0,0,Republican,0.0,Cullman,10618,Republican,50.6,1275,Democrat,60.8,0,Republican,0.0,558,Republican,2.7,2832,Republican,13.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,4248,Republican,20.3,0,N/A,0.0
496,Republican,7.1,1154,Democrat,44.4,0,Republican,0.0,0,Republican,0.0,Culpeper,2620,Republican,37.6,1421,Democrat,54.7,0,Republican,0.0,442,Republican,6.3,1706,Republican,24.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,1614,Republican,23.200000000000003,0,N/A,0.0
0,Republican,0.0,517,Democrat,56.3,0,Republican,0.0,0,Republican,0.0,Cumberland,1081,Republican,40.300000000000004,364,Democrat,39.6,0,Republican,0.0,228,Republican,8.5,158,Republican,5.8999999999999995,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,1081,Republican,40.300000000000004,0,N/A,0.0
0,Republican,0.0,87,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Cumberland,460,Republican,46.2,78,Democrat,44.800000000000004,0,Republican,0.0,87,Republican,8.7,173,Republican,17.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,246,Republican,24.7,0,N/A,0.0
0,Republican,0.0,15,Democrat,55.60000000000001,0,Republican,0.0,0,Republican,0.0,Cumberland,0,Republican,0.0,12,Democrat,44.4,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,11052,Democrat,31.0,0,Republican,0.0,0,Republican,0.0,Cumberland,10763,Republican,47.4,22744,Democrat,63.9,0,Republican,0.0,1733,Republican,7.6,1494,Republican,6.6000000000000005,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,8006,Republican,35.3,0,N/A,0.0
