Ben Carson.Number of Votes,Ben Carson.Party,Ben Carson.Percent of Votes,Bernie Sanders.Number of Votes,Bernie Sanders.Party,Bernie Sanders.Percent of Votes,Carly Fiorina.Number of Votes,Carly Fiorina.Party,Carly Fiorina.Percent of Votes,Chris Christie.Number of Votes,Chris Christie.Party,Chris Christie.Percent of Votes,County,Donald Trump.Number of Votes,Donald Trump.Party,Donald Trump.Percent of Votes,Hillary Clinton.Number of Votes,Hillary Clinton.Party,Hillary Clinton.Percent of Votes,Jeb Bush.Number of Votes,Jeb Bush.Party,Jeb Bush.Percent of Votes,John Kasich.Number of Votes,John Kasich.Party,John Kasich.Percent of Votes,Marco Rubio.Number of Votes,Marco Rubio.Party,Marco Rubio.Percent of Votes,Martin O'Malley.Number of Votes,Martin O'Malley.Party,Martin O'Malley.Percent of Votes,Mike Huckabee.Number of Votes,Mike Huckabee.Party,Mike Huckabee.Percent of Votes,No Preference.Number of Votes,No Preference.Party,No Preference.Percent of Votes,Rand Paul.Number of Votes,Rand Paul.Party,Rand Paul.Percent of Votes,Rick Santorum.Number of Votes,Rick Santorum.Party,Rick Santorum.Percent of Votes,State,State Abbreviation,Ted Cruz.Number of Votes,Ted Cruz.Party,Ted Cruz.Percent of Votes,Uncommitted.Number of Votes,Uncommitted.Party,Uncommitted.Percent of Votes
16,Republican,4.3999999999999995,195,Democrat,62.9,0,Republican,0.0,0,Republican,0.0,East Brookfield,181,Republican,50.3,106,Democrat,34.2,0,Republican,0.0,45,Republican,12.5,53,Republican,14.7,0,Democrat,0.0,0,Republican,0.0,5,N/A,1.6,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,53,Republican,14.7,0,N/A,0.0
0,Republican,0.0,47,Democrat,8.1,0,Republican,0.0,0,Republican,0.0,East Carroll,128,Republican,50.0,508,Democrat,88.0,0,Republican,0.0,10,Republican,3.9,21,Republican,8.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,78,Republican,30.5,0,N/A,0.0
0,Republican,0.0,347,Democrat,14.6,0,Republican,0.0,0,Republican,0.0,East Feliciana,706,Republican,43.70000000000001,1847,Democrat,77.6,0,Republican,0.0,60,Republican,3.7000000000000006,141,Republican,8.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,650,Republican,40.300000000000004,0,N/A,0.0
0,Republican,0.0,283,Democrat,52.7,0,Republican,0.0,0,Republican,0.0,East Granby,302,Republican,53.6,244,Democrat,45.4,0,Republican,0.0,178,Republican,31.6,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,70,Republican,12.4,0,N/A,0.0
0,Republican,0.0,735,Democrat,48.699999999999996,0,Republican,0.0,0,Republican,0.0,East Greenwich,824,Republican,52.800000000000004,762,Democrat,50.5,0,Republican,0.0,616,Republican,39.4,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Rhode Island,RI,105,Republican,6.7,0,N/A,0.0
0,Republican,0.0,570,Democrat,57.3,0,Republican,0.0,0,Republican,0.0,East Haddam,496,Republican,61.199999999999996,407,Democrat,40.9,0,Republican,0.0,185,Republican,22.8,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,114,Republican,14.099999999999998,0,N/A,0.0
0,Republican,0.0,738,Democrat,58.3,0,Republican,0.0,0,Republican,0.0,East Hampton,574,Republican,56.89999999999999,506,Democrat,40.0,0,Republican,0.0,267,Republican,26.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,152,Republican,15.1,0,N/A,0.0
0,Republican,0.0,1821,Democrat,41.9,0,Republican,0.0,0,Republican,0.0,East Hartford,688,Republican,57.99999999999999,2419,Democrat,55.60000000000001,0,Republican,0.0,277,Republican,23.400000000000002,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,184,Republican,15.5,0,N/A,0.0
0,Republican,0.0,915,Democrat,48.0,0,Republican,0.0,0,Republican,0.0,East Haven,964,Republican,75.1,937,Democrat,49.20000000000001,0,Republican,0.0,176,Republican,13.699999999999998,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,111,Republican,8.7,0,N/A,0.0
5,Republican,12.2,66,Democrat,91.7,0,Republican,0.0,0,Republican,0.0,East Haven,18,Republican,43.9,6,Democrat,8.3,0,Republican,0.0,6,Republican,14.6,8,Republican,19.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,2,Republican,4.9,0,N/A,0.0
63,Republican,2.8000000000000003,1076,Democrat,48.8,0,Republican,0.0,0,Republican,0.0,East Longmeadow,1071,Republican,46.9,1086,Democrat,49.3,0,Republican,0.0,431,Republican,18.9,399,Republican,17.5,0,Democrat,0.0,0,Republican,0.0,27,N/A,1.2,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,283,Republican,12.4,0,N/A,0.0
0,Republican,0.0,972,Democrat,48.4,0,Republican,0.0,0,Republican,0.0,East Lyme,853,Republican,53.900000000000006,1011,Democrat,50.3,0,Republican,0.0,523,Republican,33.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,173,Republican,10.9,0,N/A,0.0
0,Republican,0.0,2,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,East Machias,0,Republican,0.0,1,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,3,Democrat,42.9,0,Republican,0.0,0,Republican,0.0,East Millinocket,0,Republican,0.0,4,Democrat,57.10000000000001,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
8,Republican,2.9000000000000004,732,Democrat,86.6,0,Republican,0.0,0,Republican,0.0,East Montpelier,80,Republican,29.2,108,Democrat,12.8,0,Republican,0.0,113,Republican,41.199999999999996,51,Republican,18.600000000000005,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,15,Republican,5.5,0,N/A,0.0
0,Republican,0.0,3078,Democrat,54.50000000000001,0,Republican,0.0,0,Republican,0.0,East Providence,1271,Republican,63.6,2489,Democrat,44.1,0,Republican,0.0,461,Republican,23.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Rhode Island,RI,245,Republican,12.3,0,N/A,0.0
0,Republican,0.0,498,Democrat,55.8,0,Republican,0.0,0,Republican,0.0,East Windsor,406,Republican,63.3,371,Democrat,41.6,0,Republican,0.0,127,Republican,19.8,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,90,Republican,14.000000000000002,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Eastbrook,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,117,Democrat,63.9,0,Republican,0.0,0,Republican,0.0,Eastford,94,Republican,44.800000000000004,62,Democrat,33.900000000000006,0,Republican,0.0,60,Republican,28.6,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,48,Republican,22.900000000000002,0,N/A,0.0
28,Republican,3.9,737,Democrat,52.6,0,Republican,0.0,0,Republican,0.0,Eastham,340,Republican,47.3,652,Democrat,46.6,0,Republican,0.0,134,Republican,18.600000000000005,121,Republican,16.8,0,Democrat,0.0,0,Republican,0.0,5,N/A,0.4,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,66,Republican,9.2,0,N/A,0.0
34,Republican,2.7,2792,Democrat,65.3,0,Republican,0.0,0,Republican,0.0,Easthampton,619,Republican,49.1,1447,Democrat,33.800000000000004,0,Republican,0.0,240,Republican,19.0,199,Republican,15.8,0,Democrat,0.0,0,Republican,0.0,24,N/A,0.6,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,132,Republican,10.5,0,N/A,0.0
133,Republican,3.4000000000000004,122,Democrat,39.7,0,Republican,0.0,0,Republican,0.0,Eastland,1048,Republican,27.1,171,Democrat,55.7,0,Republican,0.0,51,Republican,1.3,341,Republican,8.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,2221,Republican,57.49999999999999,0,N/A,0.0
0,Republican,0.0,313,Democrat,43.6,0,Republican,0.0,0,Republican,0.0,Easton,497,Republican,56.89999999999999,394,Democrat,54.89999999999999,0,Republican,0.0,288,Republican,33.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,70,Republican,8.0,0,N/A,0.0
73,Republican,2.3,1850,Democrat,51.0,0,Republican,0.0,0,Republican,0.0,Easton,1546,Republican,49.6,1739,Democrat,48.0,0,Republican,0.0,548,Republican,17.6,608,Republican,19.5,0,Democrat,0.0,0,Republican,0.0,23,N/A,0.6,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,275,Republican,8.8,0,N/A,0.0
0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Easton,0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,3,Democrat,60.0,0,Republican,0.0,0,Republican,0.0,Eastport,0,Republican,0.0,2,Democrat,40.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,7007,Democrat,55.60000000000001,0,Republican,0.0,0,Republican,0.0,Eaton,5386,Republican,34.4,5560,Democrat,44.1,0,Republican,0.0,3415,Republican,21.8,1636,Republican,10.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,4496,Republican,28.800000000000004,0,N/A,0.0
0,Republican,0.0,13058,Democrat,63.9,0,Republican,0.0,0,Republican,0.0,Eau Claire,6505,Republican,37.8,7323,Democrat,35.8,0,Republican,0.0,2220,Republican,12.9,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Wisconsin,WI,8061,Republican,46.9,0,N/A,0.0
31,Republican,6.7,36,Democrat,51.4,0,Republican,0.0,0,Republican,0.0,Echols,268,Republican,58.3,32,Democrat,45.7,0,Republican,0.0,5,Republican,1.0999999999999999,37,Republican,8.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,110,Republican,23.9,0,N/A,0.0
831,Republican,5.3,941,Democrat,33.0,0,Republican,0.0,0,Republican,0.0,Ector,4449,Republican,28.1,1852,Democrat,64.9,0,Republican,0.0,287,Republican,1.8000000000000003,2284,Republican,14.400000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,7232,Republican,45.7,0,N/A,0.0
0,Republican,0.0,4,Democrat,80.0,0,Republican,0.0,0,Republican,0.0,Eddington,0,Republican,0.0,1,Democrat,20.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1340,Democrat,46.1,0,Republican,0.0,0,Republican,0.0,Eddy,3409,Republican,78.1,1566,Democrat,53.900000000000006,0,Republican,0.0,177,Republican,4.1000000000000005,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,New Mexico,NM,493,Republican,11.3,0,N/A,0.0
2,Republican,2.7,153,Democrat,91.60000000000001,0,Republican,0.0,0,Republican,0.0,Eden,33,Republican,45.2,13,Democrat,7.8,0,Republican,0.0,19,Republican,26.0,10,Republican,13.699999999999998,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,7,Republican,9.6,0,N/A,0.0
0,Republican,0.0,468,Democrat,49.70000000000001,0,Republican,0.0,0,Republican,0.0,Edgar,1562,Republican,42.199999999999996,446,Democrat,47.4,0,Republican,0.0,487,Republican,13.200000000000001,283,Republican,7.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,1188,Republican,32.1,0,N/A,0.0
10,Republican,2.5,549,Democrat,53.5,0,Republican,0.0,0,Republican,0.0,Edgartown,189,Republican,46.800000000000004,473,Democrat,46.1,0,Republican,0.0,82,Republican,20.3,61,Republican,15.1,0,Democrat,0.0,0,Republican,0.0,2,N/A,0.2,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,38,Republican,9.4,0,N/A,0.0
0,Republican,0.0,3,Democrat,75.0,0,Republican,0.0,0,Republican,0.0,Edgecomb,0,Republican,0.0,1,Democrat,25.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,2058,Democrat,22.7,0,Republican,0.0,0,Republican,0.0,Edgecombe,1160,Republican,45.4,6411,Democrat,70.8,0,Republican,0.0,101,Republican,4.0,141,Republican,5.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,1081,Republican,42.3,0,N/A,0.0
326,Republican,8.1,301,Democrat,16.7,0,Republican,0.0,0,Republican,0.0,Edgefield,1366,Republican,34.1,1474,Democrat,81.8,116,Republican,2.9000000000000004,151,Republican,3.8,900,Republican,22.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Carolina,SC,1148,Republican,28.6,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Edinburg,0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,262,Democrat,47.099999999999994,0,Republican,0.0,0,Republican,0.0,Edmonson,531,Republican,53.0,275,Democrat,49.5,0,Republican,0.0,91,Republican,9.1,150,Republican,15.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,210,Republican,21.0,0,N/A,0.0
0,Republican,0.0,155,Democrat,47.699999999999996,0,Republican,0.0,0,Republican,0.0,Edmunds,426,Republican,76.2,170,Democrat,52.300000000000004,0,Republican,0.0,58,Republican,10.4,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Dakota,SD,75,Republican,13.4,0,N/A,0.0
0,Republican,0.0,148,Democrat,49.8,0,Republican,0.0,0,Republican,0.0,Edwards,867,Republican,44.800000000000004,143,Democrat,48.1,0,Republican,0.0,189,Republican,9.8,137,Republican,7.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,630,Republican,32.6,0,N/A,0.0
22,Republican,3.9,27,Democrat,37.0,0,Republican,0.0,0,Republican,0.0,Edwards,208,Republican,37.0,42,Democrat,57.49999999999999,0,Republican,0.0,9,Republican,1.6,79,Republican,14.099999999999998,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,223,Republican,39.7,0,N/A,0.0
608,Republican,6.6000000000000005,620,Democrat,33.900000000000006,0,Republican,0.0,0,Republican,0.0,Effingham,3648,Republican,39.300000000000004,1178,Democrat,64.5,0,Republican,0.0,305,Republican,3.3000000000000003,1490,Republican,16.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,3093,Republican,33.300000000000004,0,N/A,0.0
0,Republican,0.0,1247,Democrat,57.99999999999999,0,Republican,0.0,0,Republican,0.0,Effingham,2897,Republican,36.4,867,Democrat,40.300000000000004,0,Republican,0.0,925,Republican,11.600000000000001,473,Republican,5.8999999999999995,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,3448,Republican,43.4,0,N/A,0.0
4,Republican,5.6000000000000005,211,Democrat,52.400000000000006,0,Republican,0.0,0,Republican,0.0,Egremont,27,Republican,38.0,188,Democrat,46.7,0,Republican,0.0,15,Republican,21.099999999999998,16,Republican,22.5,0,Democrat,0.0,0,Republican,0.0,3,N/A,0.7,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,5,Republican,7.000000000000001,0,N/A,0.0
0,Republican,0.0,9497,Democrat,47.199999999999996,0,Republican,0.0,0,Republican,0.0,El Dorado,17651,Republican,79.5,10367,Democrat,51.5,0,Republican,0.0,2095,Republican,9.4,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,California,CA,1583,Republican,7.1,0,N/A,0.0
0,Republican,0.0,4954,Democrat,61.1,0,Republican,0.0,0,Republican,0.0,El Paso,0,Republican,0.0,3109,Democrat,38.4,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Colorado,CO,0,Republican,0.0,0,N/A,0.0
1256,Republican,4.3999999999999995,17176,Democrat,31.5,0,Republican,0.0,0,Republican,0.0,El Paso,7270,Republican,25.3,36067,Democrat,66.0,0,Republican,0.0,1069,Republican,3.7000000000000006,7378,Republican,25.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,10919,Republican,38.0,0,N/A,0.0
0,Republican,0.0,144,Democrat,61.3,0,Republican,0.0,0,Republican,0.0,Elbert,0,Republican,0.0,89,Democrat,37.9,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Colorado,CO,0,Republican,0.0,0,N/A,0.0
170,Republican,5.6000000000000005,257,Democrat,24.0,0,Republican,0.0,0,Republican,0.0,Elbert,1394,Republican,45.9,805,Democrat,75.0,0,Republican,0.0,150,Republican,4.9,560,Republican,18.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,716,Republican,23.599999999999998,0,N/A,0.0
0,Republican,0.0,11,Democrat,64.7,0,Republican,0.0,0,Republican,0.0,Eliot,0,Republican,0.0,6,Democrat,35.3,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,1791,Democrat,52.800000000000004,0,Republican,0.0,0,Republican,0.0,Elk,2647,Republican,67.3,1528,Democrat,45.1,0,Republican,0.0,556,Republican,14.099999999999998,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Pennsylvania,PA,638,Republican,16.2,0,N/A,0.0
0,Republican,0.0,6935,Democrat,59.20000000000001,0,Republican,0.0,0,Republican,0.0,Elkhart,14462,Republican,42.6,4788,Democrat,40.8,0,Republican,0.0,2446,Republican,7.200000000000001,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Indiana,IN,16204,Republican,47.699999999999996,0,N/A,0.0
172,Republican,7.3,48,Democrat,55.8,0,Republican,0.0,0,Republican,0.0,Elko,600,Republican,25.3,38,Democrat,44.2,0,Republican,0.0,37,Republican,1.6,503,Republican,21.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Nevada,NV,1039,Republican,43.8,0,N/A,0.0
0,Republican,0.0,647,Democrat,55.8,0,Republican,0.0,0,Republican,0.0,Ellington,742,Republican,56.10000000000001,499,Democrat,43.0,0,Republican,0.0,365,Republican,27.6,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,186,Republican,14.099999999999998,0,N/A,0.0
0,Republican,0.0,443,Democrat,52.6,0,Republican,0.0,0,Republican,0.0,Elliott,17,Republican,43.6,301,Democrat,35.7,0,Republican,0.0,4,Republican,10.299999999999999,3,Republican,7.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,15,Republican,38.5,0,N/A,0.0
58,Republican,6.6000000000000005,193,Democrat,64.1,0,Republican,0.0,0,Republican,0.0,Ellis,244,Republican,27.700000000000003,70,Democrat,23.3,0,Republican,0.0,27,Republican,3.1,184,Republican,20.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oklahoma,OK,350,Republican,39.800000000000004,0,N/A,0.0
1257,Republican,4.9,1563,Democrat,29.2,0,Republican,0.0,0,Republican,0.0,Ellis,6927,Republican,26.900000000000002,3719,Democrat,69.5,0,Republican,0.0,551,Republican,2.1,3815,Republican,14.800000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,12546,Republican,48.8,0,N/A,0.0
0,Republican,0.0,12,Democrat,63.2,0,Republican,0.0,0,Republican,0.0,Ellsworth,0,Republican,0.0,7,Democrat,36.8,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
2630,Republican,14.800000000000002,694,Democrat,18.4,0,Republican,0.0,0,Republican,0.0,Elmore,8525,Republican,47.8,3019,Democrat,80.1,0,Republican,0.0,634,Republican,3.6000000000000005,2387,Republican,13.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,3236,Republican,18.2,0,N/A,0.0
0,Republican,0.0,156,Democrat,66.4,0,Republican,0.0,0,Republican,0.0,Elmore,1252,Republican,44.4,77,Democrat,32.800000000000004,0,Republican,0.0,209,Republican,7.400000000000001,378,Republican,13.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Idaho,ID,892,Republican,31.7,0,N/A,0.0
2,Republican,2.9000000000000004,234,Democrat,87.6,0,Republican,0.0,0,Republican,0.0,Elmore,13,Republican,19.1,33,Democrat,12.4,0,Republican,0.0,20,Republican,29.4,25,Republican,36.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,8,Republican,11.799999999999999,0,N/A,0.0
198,Republican,6.7,144,Democrat,15.9,0,Republican,0.0,0,Republican,0.0,Emanuel,1489,Republican,50.2,755,Democrat,83.1,0,Republican,0.0,86,Republican,2.9000000000000004,463,Republican,15.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,692,Republican,23.3,0,N/A,0.0
0,Republican,0.0,2,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Embden,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,66,Democrat,65.3,0,Republican,0.0,0,Republican,0.0,Emery,161,Republican,22.900000000000002,26,Democrat,25.7,0,Republican,0.0,88,Republican,12.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Utah,UT,455,Republican,64.6,0,N/A,0.0
49,Republican,12.2,132,Democrat,44.0,8,Republican,2.0,5,Republican,1.2,Emmet,122,Republican,30.3,168,Democrat,56.00000000000001,11,Republican,2.7,4,Republican,1.0,46,Republican,11.4,0,Democrat,0.0,10,Republican,2.5,0,N/A,0.0,4,Republican,1.0,1,Republican,0.2,Iowa,IA,143,Republican,35.5,0,N/A,0.0
0,Republican,0.0,2589,Democrat,64.1,0,Republican,0.0,0,Republican,0.0,Emmet,2244,Republican,35.2,1369,Democrat,33.900000000000006,0,Republican,0.0,1557,Republican,24.4,677,Republican,10.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,1564,Republican,24.5,0,N/A,0.0
35,Republican,9.2,52,Democrat,11.4,0,Republican,0.0,0,Republican,0.0,Emporia,179,Republican,46.9,404,Democrat,88.2,0,Republican,0.0,18,Republican,4.7,104,Republican,27.200000000000003,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,39,Republican,10.2,0,N/A,0.0
0,Republican,0.0,1765,Democrat,54.6,0,Republican,0.0,0,Republican,0.0,Enfield,1518,Republican,63.2,1375,Democrat,42.5,0,Republican,0.0,539,Republican,22.400000000000002,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,308,Republican,12.8,0,N/A,0.0
0,Republican,0.0,2,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,Enfield,0,Republican,0.0,1,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
4,Republican,3.3000000000000003,296,Democrat,91.4,0,Republican,0.0,0,Republican,0.0,Enosburgh,42,Republican,34.1,28,Democrat,8.6,0,Republican,0.0,33,Republican,26.8,30,Republican,24.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,14,Republican,11.4,0,N/A,0.0
