acquisition date,birth.location,birth.year,creation decade,creation year,credit,death.location,death.year,depth,gender,height,medium,name,role,thumbnail,title,url,width
1983,"Leicestershire, United Kingdom",1863,1900,1900,Presented anonymously in memory of Sir Terence Rattigan 1983,"London, United Kingdom",1919,0.0,Male,217.0,Oil paint on wood,"Studd, Arthur",artist,http://www.tate.org.uk/art/images/work/T/T03/T03646_8.jpg,Venetian Lyric (Santa Maria della Salute)(?),http://www.tate.org.uk/art/artworks/studd-venetian-lyric-santa-maria-della-salute-t03646,127.0
1953,,1895,1940,1944,Presented anonymously 1953,,1960,88.0,Male,1178.0,Wood,"Studin, Marin",artist,,War,http://www.tate.org.uk/art/artworks/studin-war-n06170,799.0
2011,"Morioka, Nihon",1944,1970,1973,Purchased with funds provided by the Asia Pacific Acquisitions Committee 2010,,0,3440.0,Male,3370.0,"Stone, brick, cement and wire","Suga, Kishio",artist,,Ren-Shiki-Tai,http://www.tate.org.uk/art/artworks/suga-ren-shiki-tai-t13336,650.0
1994,"Tokyo, Nihon",1948,1990,1993,Purchased 1994,,0,0.0,Male,542.0,"Photograph, black and white, on paper","Sugimoto, Hiroshi",artist,,"Winnetika Drive-in, Paramount",http://www.tate.org.uk/art/artworks/sugimoto-winnetika-drive-in-paramount-p77628,422.0
2011,"Soul, Taehan Min'guk",1962,2010,2010,Purchased with funds provided by the Asia Pacific Acquisitions Committee 2011,,0,0.0,Male,0.0,Polyester and stainless steel,"Suh, Do Ho",artist,http://www.tate.org.uk/art/images/work/T/T13/T13344_8.jpg,Staircase-III,http://www.tate.org.uk/art/artworks/suh-staircase-iii-t13344,0.0
2007,"Los Angeles, United States",1968,2000,2005,Purchased using funds provided by the 2006 Outset / Frieze Art Fair Fund to benefit the Tate Collection 2007,,0,0.0,Female,0.0,"Video, back projection, colour and sound (stereo)","Sullivan, Catherine",artist,,The Chittendens: The Resuscitation of Uplifting,http://www.tate.org.uk/art/artworks/sullivan-the-chittendens-the-resuscitation-of-uplifting-t12503,0.0
2002,"Boston, United States",1959,1990,1999,Purchased 2002,,0,0.0,Female,1840.0,"Photograph, colour, on paper on aluminium","Sullivan, Christine",artist,http://www.tate.org.uk/art/images/work/P/P78/P78594_8.jpg,Echo,http://www.tate.org.uk/art/artworks/sullivan-echo-p78594,1500.0
1918,"London, United Kingdom",1869,1910,1917,Presented by the Ministry of Information 1918,"London, United Kingdom",1933,0.0,Male,438.0,Lithograph on paper,"Sullivan, Edmund J.",artist,http://www.tate.org.uk/art/images/work/P/P03/P03089_8.jpg,Reign of Justice,http://www.tate.org.uk/art/artworks/sullivan-reign-of-justice-p03089,689.0
2004,"Brooklyn, United States",1948,1990,1990,"Presented by Tyler Graphics Ltd in honour of Pat Gilmour, Tate Print Department 1974-7, 2004",,0,0.0,Male,399.0,Drypoint and watercolour on paper,"Sultan, Altoon",artist,,"House and Hill, North Island, New Zealand",http://www.tate.org.uk/art/artworks/sultan-house-and-hill-north-island-new-zealand-p12373,158.0
2004,"Asheville, United States",1951,1990,1996,"Presented by Tyler Graphics Ltd in honour of Pat Gilmour, Tate Print Department 1974-7, 2004",,0,0.0,Male,680.0,"Screenprint, relief, acrylic and watercolour on paper","Sultan, Donald",artist,,Butterfly Feb 26 1996,http://www.tate.org.uk/art/artworks/sultan-butterfly-feb-26-1996-p12382,1018.0
2007,"Brooklyn, United States",1946,1970,1977,Presented by the artists 2007,"Marin, United States",2009,0.0,Male,240.0,"Photograph, gelatine silver print on paper","Sultan, Larry",artist,http://www.tate.org.uk/art/images/work/P/P20/P20294_8.jpg,[no title],http://www.tate.org.uk/art/artworks/sultan-mandel-no-title-p20294,192.0
1976,"Kingston, United States",1925,1960,1965,"Presented by the Museum of Modern Art, New York 1976",,0,0.0,Male,743.0,Woodcut on paper,"Summers, Carol",artist,,Stromboli Dark,http://www.tate.org.uk/art/artworks/summers-stromboli-dark-p01799,540.0
1997,"England, United Kingdom",1744,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"England, United Kingdom",1823,0.0,Male,463.0,Graphite and watercolour on paper,"Sunderland, Thomas",artist,http://www.tate.org.uk/art/images/work/T/T09/T09853_8.jpg,View of a Lake in the Alps,http://www.tate.org.uk/art/artworks/sunderland-view-of-a-lake-in-the-alps-t09853,335.0
2010,"London, United Kingdom",1941,1990,1995,Accepted by HM Government in lieu of inheritance tax from the Estate of Barbara Lloyd and allocated to Tate 2009,,0,0.0,Male,395.0,"Photograph, gelatin silver print on paper","Suschitzky, Peter",artist,,LA,http://www.tate.org.uk/art/artworks/suschitzky-la-p13093,295.0
1981,"Duga Resa, Hrvatska",1936,1970,1976,Purchased 1981,,0,0.0,Male,924.0,Screenprint on paper,"Sutej, Miroslav",artist,,Print 2,http://www.tate.org.uk/art/artworks/sutej-print-2-p07592,670.0
1997,,1765,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1839,0.0,Female,311.0,"Graphite, watercolour and gouache on paper","Sutherland, Elizabeth Leveson-Gower, Duchess-Countess of",artist,http://www.tate.org.uk/art/images/work/T/T08/T08630_8.jpg,Composition: Mountain Landscape,http://www.tate.org.uk/art/artworks/sutherland-composition-mountain-landscape-t08630,94.0
1980,"London, United Kingdom",1903,1950,1952,"Presented by Mrs Kathleen Sutherland, the artist's widow 1980",,1980,0.0,Male,1410.0,Oil paint on canvas,"Sutherland, Graham, OM",artist,http://www.tate.org.uk/art/images/work/T/T03/T03113_8.jpg,Standing Forms II,http://www.tate.org.uk/art/artworks/sutherland-standing-forms-ii-t03113,1800.0
1960,"Poole, United Kingdom",1928,1950,1958,Purchased 1960,,0,0.0,Male,1372.0,Oil paint on canvas,"Sutton, Philip",artist,http://www.tate.org.uk/art/images/work/T/T00/T00330_8.jpg,The Tree,http://www.tate.org.uk/art/artworks/sutton-the-tree-t00330,1372.0
1994,"Romford, United States",1948,1990,1990,Presented by the artist 1994,,0,0.0,Male,230.0,Monotype on paper,"Sutton, Trevor",artist,http://www.tate.org.uk/art/images/work/P/P20/P20143_8.jpg,GT/TS 9-90 A6,http://www.tate.org.uk/art/artworks/sutton-gtts-9-90-a6-p20143,230.0
2008,"Lisburn, United Kingdom",1967,2000,2007,Purchased with funds provided by the Nicholas Themans Trust 2009,,0,0.0,Male,3190.0,Acrylic paint on printed paper,"Swain, Tony",artist,http://www.tate.org.uk/art/images/work/T/T12/T12817_8.jpg,Jesus Help Me Find My Property,http://www.tate.org.uk/art/artworks/swain-jesus-help-me-find-my-property-t12817,760.0
1941,"Brentford, United Kingdom",1847,1890,1897,Bequeathed by Ernest L. Sichel 1941,,1910,140.0,Male,330.0,Metal,"Swan, John Macallan",artist,,Young Indian Leopard and Tortoise,http://www.tate.org.uk/art/artworks/swan-young-indian-leopard-and-tortoise-n05277,159.0
1976,"Los Angeles, United States",1938,1970,1975,Presented by the artist 1976,,0,0.0,Male,791.0,Screenprint on paper,"Swanson, John",artist,,The Carousel,http://www.tate.org.uk/art/artworks/swanson-the-carousel-p02327,679.0
2009,"New London, United States",1977,2000,2007,Presented by Black Rat Press 2008,,0,0.0,Female,535.0,Etching and screenprint on paper,Swoon,artist,,Argentina,http://www.tate.org.uk/art/artworks/swoon-argentina-p79734,552.0
1939,"Manchester, United Kingdom",1844,1900,1906,Presented by F. Howard 1939,"Hayling Island, United Kingdom",1933,0.0,Female,1312.0,Oil paint on canvas,"Swynnerton, Annie Louisa",artist,http://www.tate.org.uk/art/images/work/N/N05/N05019_8.jpg,Miss Elizabeth Williamson on a Pony,http://www.tate.org.uk/art/artworks/swynnerton-miss-elizabeth-williamson-on-a-pony-n05019,1682.0
1976,"Esher, United Kingdom",1944,1970,1975,Presented by the artist 1976,,1983,0.0,Female,190.0,Etching on paper,"Sydney, Berenice",artist,http://www.tate.org.uk/art/images/work/P/P02/P02282_8.jpg,Etching with Evil Spirits,http://www.tate.org.uk/art/artworks/sydney-etching-with-evil-spirits-p02282,267.0
1999,"Bromley, United Kingdom",1925,1970,1974,Purchased with assistance from the Sir Andrew Carnwath Charitable Trust and an anonymous benefactor 1999,,1993,0.0,Male,1664.0,Oil paint on canvas,"Symons, Patrick",artist,http://www.tate.org.uk/art/images/work/T/T07/T07495_8.jpg,Mary Iliffs Viola Played by Electric Light and Drawn by Gas Light,http://www.tate.org.uk/art/artworks/symons-mary-iliffs-viola-played-by-electric-light-and-drawn-by-gas-light-t07495,1740.0
2012,"Kalisz, Polska",1926,1960,1969,Purchased with funds provided by the 2011 Outset / Frieze Art Fair Fund to benefit the Tate Collection 2012,"Haute-Savoie, France",1973,0.0,Female,250.0,"Printed paper, polyester, gauze and resin","Szapocznikow, Alina",artist,,Tumour,http://www.tate.org.uk/art/artworks/szapocznikow-tumour-t13634,250.0
2013,,1970,1970,1975,Purchased with funds provided by the American Fund for the Tate Gallery 2012,,0,0.0,,0.0,"2 sofas, lamp, television, JFK mementos, tapestries, postcards, wallpaper, carpet and video, black and white and colour,","T R Uthco (Doug Hall born 1944, Diane Andrews Hall born 1945, Jody Procter 1944-1998)",artist,,The Eternal Frame,http://www.tate.org.uk/art/artworks/t-r-uthco-doug-hall-born-1944-ant-farm-chip-lord-the-eternal-frame-t13850,0.0
2002,"Tokyo, Nihon",1966,1990,1998,Presented by the Patrons of New Art (Special Purchase Fund) 2002,,0,0.0,Female,0.0,"Wooden desk, wooden chair, staple gun, stainless steel ashtray, cigarette butts, 2 marker pens, cigarette boxes, tooth b","Takahashi, Tomoko",artist,,Drawing Room,http://www.tate.org.uk/art/artworks/takahashi-drawing-room-t07827,0.0
2013,,1936,1970,1972,"Purchased with assistance from the American Patrons of Tate, courtesy of an anonymous donor 2012",,1998,0.0,Male,385.0,Graphite on paper,"Takamatsu, Jiro",artist,,Photograph of Photograph,http://www.tate.org.uk/art/artworks/takamatsu-photograph-of-photograph-t13798,265.0
1994,"Athnai, Ells",1925,1950,1956,Bequeathed by Erica Brausen 1994,,0,60.0,Male,90.0,Wood and metal,Takis,artist,http://www.tate.org.uk/art/images/work/T/T06/T06885_8.jpg,Young Girl,http://www.tate.org.uk/art/artworks/takis-young-girl-t06885,450.0
1937,"Oxfordshire, United Kingdom",1871,1930,1937,Presented by Frank Albert 1937,"Hampshire, United Kingdom",1939,0.0,Male,3200.0,Oil paint on canvas,"Talmage, Algernon",artist,http://www.tate.org.uk/art/images/work/N/N04/N04877_8.jpg,The Founding of Australia 1788,http://www.tate.org.uk/art/artworks/talmage-the-founding-of-australia-1788-n04877,2290.0
1982,"Oaxaca, Mxico",1899,1980,1981,Purchased 1982,,1991,0.0,Male,1800.0,Oil paint on canvas,"Tamayo, Rufino",artist,,Man and Woman,http://www.tate.org.uk/art/artworks/tamayo-man-and-woman-t03370,1247.0
2005,"Pakanbaru, Indonesia",1966,2000,2001,Purchased 2005 ,,0,0.0,Female,0.0,"Video, 2 projections, colour and sound (stereo)","Tan, Fiona",artist,http://www.tate.org.uk/art/images/work/T/T12/T12020_8.jpg,Saint Sebastian,http://www.tate.org.uk/art/artworks/tan-saint-sebastian-t12020,0.0
1977,"British Columbia, Canada",1926,1960,1967,"Presented by Simon Fraser University, British Columbia 1977",,0,0.0,Male,435.0,Screenprint on paper,"Tanabe, Takao",artist,,Envelope Sketch,http://www.tate.org.uk/art/artworks/tanabe-envelope-sketch-p03229,333.0
2013,"Tehran, ran",1937,1970,1975,Purchased with funds provided by the Middle East North Africa Acquisitions Committee 2012,,0,0.0,Male,1590.0,Wool,"Tanavoli, Parviz",artist,,Lion and Sword,http://www.tate.org.uk/art/artworks/tanavoli-lion-and-sword-t13691,2070.0
2007,"Paris, France",1900,1930,1937,Accepted by HM Government in lieu of inheritance tax and allocated to Tate 2007,"Woodbury, United States",1955,0.0,Male,235.0,Watercolour on paper,"Tanguy, Yves",artist,,Untitled,http://www.tate.org.uk/art/artworks/tanguy-untitled-t12400,80.0
2003,"Galesburg, United States",1910,1960,1969,Purchased 2003,"New York, United States",2012,535.0,Female,1089.0,"Cotton textile, cardboard, 7 table tennis balls, wool and thread","Tanning, Dorothea",artist,http://www.tate.org.uk/art/images/work/T/T07/T07989_8.jpg,Nue couche,http://www.tate.org.uk/art/artworks/tanning-nue-couchee-t07989,385.0
1967,"Barcelona, Espaa",1923,1950,1958,Purchased 1967,"Barcelona, Espaa",2012,0.0,Male,1943.0,"Oil paint, epoxy resin and marble dust on canvas","Tapies, Antoni",artist,http://www.tate.org.uk/art/images/work/T/T00/T00927_8.jpg,Grey Ochre,http://www.tate.org.uk/art/artworks/tapies-grey-ochre-t00927,2603.0
2002,"Paris, France",1911,1940,1949,Purchased 2002,"Paris, France",2005,0.0,Male,1303.0,Oil paint on canvas,"Taslitzky, Boris",artist,http://www.tate.org.uk/art/images/work/T/T07/T07917_8.jpg,Study for The Death of Danielle Casanova,http://www.tate.org.uk/art/artworks/taslitzky-study-for-the-death-of-danielle-casanova-t07917,811.0
1997,,1732,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1803,0.0,Male,317.0,Chalk on paper,"Tassaert, Philippe Joseph",artist,http://www.tate.org.uk/art/images/work/T/T09/T09847_8.jpg,An Artists Studio,http://www.tate.org.uk/art/artworks/tassaert-an-artists-studio-t09847,490.0
1997,"Canterbury, United Kingdom",1700,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1772,0.0,Male,382.0,Watercolour and gouache on paper,"Taverner, William",artist,http://www.tate.org.uk/art/images/work/T/T08/T08520_8.jpg,Diana and her Nymphs,http://www.tate.org.uk/art/artworks/taverner-diana-and-her-nymphs-t08520,253.0
1905,"Borehamwood, United Kingdom",1802,0,0,Bequeathed by C. Fraser 1905,"London, United Kingdom",1889,0.0,Male,914.0,Watercolour on paper,"Tayler, Frederick",artist,,Dragoons on the March,http://www.tate.org.uk/art/artworks/tayler-dragoons-on-the-march-n01979,584.0
1854,"Bath, United Kingdom",1735,0,0,Bequeathed by Richard and Catherine Garnons 1854,"Bath, United Kingdom",1806,0.0,Male,349.0,Oil paint on canvas,"Taylor, John, of Bath",attributed to,http://www.tate.org.uk/art/images/work/N/N02/N02983_8.jpg,Paddlers among Ruins,http://www.tate.org.uk/art/artworks/taylor-paddlers-among-ruins-n02983,305.0
1907,"Oxford, United Kingdom",1874,1900,1907,Presented by the Trustees of the Chantrey Bequest 1907,,1969,0.0,Male,3060.0,Oil paint on canvas,"Taylor, Leonard Campbell",artist,,The Rehearsal,http://www.tate.org.uk/art/artworks/taylor-the-rehearsal-n02137,2145.0
1994,"Belfast, United Kingdom",1964,1990,1994,Purchased with assistance from the Gytha Trust 1994,,0,1513.0,Male,1550.0,Acrylic sheet,"Taylor, Marcus",artist,,Untitled (Model for a Diving Pool),http://www.tate.org.uk/art/artworks/taylor-untitled-model-for-a-diving-pool-t06893,2013.0
1997,,1775,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1791,0.0,Male,564.0,"Graphite, ink and watercolour on paper","Taylor, Richard",attributed to,http://www.tate.org.uk/art/images/work/T/T09/T09698_8.jpg,Landscape with Outcrop of Rock,http://www.tate.org.uk/art/artworks/taylor-landscape-with-outcrop-of-rock-t09698,462.0
1923,"Leeds, United Kingdom",1860,1910,1914,Presented by the artist 1923,"London, United Kingdom",1943,0.0,Male,404.0,Charcoal and watercolour on paper,"Taylor, Walter",artist,http://www.tate.org.uk/art/images/work/N/N03/N03716_8.jpg,Boodles Club,http://www.tate.org.uk/art/artworks/taylor-boodles-club-n03716,478.0
2003,"London, United Kingdom",1967,1990,1994,Purchased 2002,,0,0.0,Female,0.0,"Video, 4 projections, colour and sound (mono)","Taylor-Johnson, OBE Sam",artist,,Killing Time,http://www.tate.org.uk/art/artworks/taylor-johnson-killing-time-t07937,0.0
1954,"Kaluga, Rossiya",1898,1930,1930,"Presented by Geoffrey, Peter and Richard Gorer in memory of Re Alice Gorer 1954","Grottaferrata, Italia",1957,0.0,Male,686.0,Gouache on paper,"Tchelitchew, Pavel",artist,http://www.tate.org.uk/art/images/work/N/N06/N06236_8.jpg,Mrs R.A. Gorer,http://www.tate.org.uk/art/artworks/tchelitchew-mrs-ra-gorer-n06236,1010.0
1925,"London, United Kingdom",1820,1860,1864,Presented by Gilbert Dalziel 1925,"London, United Kingdom",1914,0.0,Male,76.0,Wood engraving on paper,"Tenniel, Sir John",artist,http://www.tate.org.uk/art/images/work/N/N04/N04127_8.jpg,"The Lady Shows Alnaschar the Hidden Treasure, engraved by the Dalziel Brothers",http://www.tate.org.uk/art/artworks/tenniel-the-lady-shows-alnaschar-the-hidden-treasure-engraved-by-the-dalziel-brothers-n04127,127.0
2004,"Onomichi, Nihon",1936,1990,1993,"Presented by Tyler Graphics Ltd in honour of Pat Gilmour, Tate Print Department 1974-7, 2004",,0,0.0,Male,1156.0,"Woodcut, etching, aquatint and ink on paper","Teraoka, Masami",artist,http://www.tate.org.uk/art/images/work/P/P12/P12386_8.jpg,Kunisada Eclipsed,http://www.tate.org.uk/art/artworks/teraoka-kunisada-eclipsed-p12386,656.0
1962,"Tokyo, Nihon",1900,1960,1960,Purchased 1962,"Tokyo, Nihon",1979,0.0,Male,908.0,Ink on fabric,"Teshigahara, Sofu",artist,,White Cloud,http://www.tate.org.uk/art/artworks/teshigahara-white-cloud-t00546,1683.0
1962,"Gerona, Espaa",1918,1960,1961,"Presented by the Directorate General of Cultural Relations, Spanish Foreign Ministry 1962",,0,0.0,Male,1619.0,Oil paint on canvas,"Tharrats, Joan-Josep",artist,http://www.tate.org.uk/art/images/work/T/T00/T00507_8.jpg,Who Looks ...,http://www.tate.org.uk/art/artworks/tharrats-who-looks-t00507,1299.0
2002,"Chicago, United States",1947,1990,1991,Presented by the American Fund for the Tate Gallery 2000,,0,305.0,Male,2714.0,Enamel on steel,"Therrien, Robert",artist,,No Title,http://www.tate.org.uk/art/artworks/therrien-no-title-t07874,1601.0
1990,"Mesa, United States",1920,1960,1964,Purchased 1990,,0,0.0,Male,152.0,Etching on paper,"Thiebaud, Wayne",artist,http://www.tate.org.uk/art/images/work/P/P77/P77464_8.jpg,Cake Window,http://www.tate.org.uk/art/artworks/thiebaud-cake-window-p77464,127.0
1975,,1945,1970,1972,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,,0,0.0,Male,384.0,Lithograph on paper,"Thirsk, John",artist,,Dr W.G. Grace,http://www.tate.org.uk/art/artworks/thirsk-dr-wg-grace-p06590,575.0
1928,"Norwich, United Kingdom",1777,0,0,Presented by Sir William Lancaster 1928,,1839,0.0,Male,530.0,Watercolour on paper,"Thirtle, John",artist,http://www.tate.org.uk/art/images/work/N/N04/N04380_8.jpg,Old Lynn,http://www.tate.org.uk/art/artworks/thirtle-old-lynn-n04380,359.0
