Coal,Commercial.Geothermal,Commercial.Hydropower,Commercial.Solar,Commercial.Wind,Commercial.Wood,Consumption.Commercial.Coal,Consumption.Commercial.Distillate Fuel Oil,Consumption.Commercial.Kerosene,Consumption.Commercial.Liquefied Petroleum Gases,Consumption.Commercial.Natural Gas,Consumption.Electric Power.Coal,Consumption.Electric Power.Distillate Fuel Oil,Consumption.Electric Power.Natural Gas,Consumption.Industrial.Coal,Consumption.Industrial.Distillate Fuel Oil,Consumption.Industrial.Kerosene,Consumption.Industrial.Liquefied Petroleum Gases,Consumption.Industrial.Natural Gas,Consumption.Industrial.Other Petroleum Products,Consumption.Residential.Coal,Consumption.Residential.Distillate Fuel Oil,Consumption.Residential.Kerosene,Consumption.Residential.Liquefied Petroleum Gases,Consumption.Residential.Natural Gas,Consumption.Residential.Wood,Consumption.Transportation.Coal,Consumption.Transportation.Distillate Fuel Oil,Consumption.Transportation.Liquefied Petroleum Gases,Consumption.Transportation.Natural Gas,Electric Power.Wood,Expenditure.Commercial.Coal,Expenditure.Commercial.Distillate Fuel Oil,Expenditure.Commercial.Kerosene,Expenditure.Commercial.Liquefied Petroleum Gases,Expenditure.Commercial.Natural Gas,Expenditure.Electric Power.Coal,Expenditure.Electric Power.Distillate Fuel Oil,Expenditure.Electric Power.Natural Gas,Expenditure.Industrial.Coal,Expenditure.Industrial.Distillate Fuel Oil,Expenditure.Industrial.Kerosene,Expenditure.Industrial.Liquefied Petroleum Gases,Expenditure.Industrial.Natural Gas,Expenditure.Industrial.Other Petroleum Products,Expenditure.Residential.Coal,Expenditure.Residential.Distillate Fuel Oil,Expenditure.Residential.Kerosene,Expenditure.Residential.Liquefied Petroleum Gases,Expenditure.Residential.Natural Gas,Expenditure.Residential.Wood,Expenditure.Transportation.Coal,Expenditure.Transportation.Distillate Fuel Oil,Expenditure.Transportation.Liquefied Petroleum Gases,Expenditure.Transportation.Natural Gas,Industrial.Geothermal,Industrial.Hydropower,Industrial.Solar,Industrial.Wind,Industrial.Wood,Price.Commercial.Coal,Price.Commercial.Distillate Fuel Oil,Price.Commercial.Kerosene,Price.Commercial.Liquefied Petroleum Gases,Price.Commercial.Natural Gas,Price.Electric Power.Coal,Price.Electric Power.Distillate Fuel Oil,Price.Electric Power.Natural Gas,Price.Industrial.Coal,Price.Industrial.Distillate Fuel Oil,Price.Industrial.Kerosene,Price.Industrial.Liquefied Petroleum Gases,Price.Industrial.Natural Gas,Price.Industrial.Other Petroleum Products,Price.Transportation.Coal,Price.Transportation.Distillate Fuel Oil,Price.Transportation.Liquefied Petroleum Gases,Price.Transportation.Natural Gas,Refinery.Coal,Refinery.Distillate Fuel Oil,Refinery.Liquefied Petroleum Gases,Refinery.Natural Gas,Residential.Geothermal,State,Year
0.0,0.0,0.0,0.0,0.0,339.0,45.0,3666.0,556.0,366.0,13184.0,0.0,249.0,60288.0,0.0,698.0,1.0,509.0,6307.0,226.0,6.0,20729.0,390.0,732.0,18464.0,1926.0,0.0,8118.0,5.0,329.0,0.0,0.1,27.5,5.5,4.8,136.9,0.0,1.4,204.7,0.0,5.2,0.0,6.8,40.5,3.4,0.0,197.9,3.8,14.8,218.3,3.9,0.0,92.8,0.1,0.3,0.0,0.0,0.0,0.0,139.0,2.06,7.5,9.81,13.14,10.38,0.0,5.79,3.4,0.0,7.41,6.74,13.28,6.42,14.94,0.0,11.43,17.08,7.36,0.0,0.0,0.0,0.0,5.0,Rhode Island,2001
0.0,237.0,0.0,0.0,0.0,2368.0,187.0,8873.0,197.0,5249.0,179129.0,690540.0,2150.0,131702.0,98953.0,20333.0,256.0,8628.0,240483.0,17221.0,23.0,15444.0,1261.0,57244.0,354353.0,13459.0,0.0,124945.0,578.0,22982.0,16423.0,0.3,62.7,1.9,65.6,945.1,880.3,12.5,496.9,165.4,149.1,1.9,102.2,1013.0,95.0,0.1,137.4,12.4,785.3,1983.0,17.9,0.0,1248.1,9.5,2.4,0.0,272.0,0.0,0.0,34121.0,1.62,7.06,9.85,12.5,5.28,1.27,5.84,3.77,1.67,7.34,7.46,12.05,4.64,11.31,0.0,9.99,16.47,9.07,5.0,29.0,148.0,12306.0,1004.0,Michigan,2001
8022.0,0.0,0.0,0.0,0.0,1654.0,4340.0,9067.0,133.0,8199.0,65332.0,688182.0,1822.0,36054.0,23319.0,24024.0,98.0,7276.0,68272.0,29361.0,536.0,2352.0,443.0,32390.0,116917.0,9398.0,0.0,136799.0,1008.0,2043.0,0.0,6.3,58.7,1.2,100.8,637.6,659.0,11.0,168.4,34.1,173.5,0.7,86.2,508.2,92.6,0.6,20.6,4.0,394.8,1216.5,12.5,0.0,1301.1,16.8,0.8,0.0,0.0,0.0,0.0,5448.0,1.46,6.47,9.13,12.29,9.76,0.96,6.06,4.67,1.46,7.22,7.01,11.85,7.44,3.15,0.0,9.51,16.69,6.67,0.0,0.0,0.0,0.0,82.0,Missouri,2001
3697.0,240.0,0.0,0.0,0.0,765.0,8.0,4694.0,38.0,929.0,37730.0,350776.0,1123.0,23506.0,3862.0,28526.0,113.0,31421.0,116399.0,34684.0,1.0,259.0,81.0,7513.0,70498.0,4350.0,0.0,55881.0,217.0,25729.0,0.0,0.0,30.6,0.3,11.5,320.0,367.5,6.8,84.1,5.8,207.1,0.8,368.2,434.5,16.2,0.0,2.3,0.7,78.6,658.3,5.8,0.0,553.7,3.7,0.1,0.0,0.0,0.0,0.0,759.0,1.49,6.51,9.18,12.37,8.48,1.05,6.02,3.58,1.49,7.27,7.1,11.92,4.95,11.14,0.0,9.91,16.96,6.91,0.0,40.0,537.0,5956.0,37.0,Kansas,2001
0.0,0.0,0.0,0.0,0.0,164.0,22.0,1765.0,721.0,1173.0,5867.0,33831.0,1286.0,15685.0,4479.0,3470.0,29.0,891.0,20718.0,24816.0,3.0,5842.0,641.0,3047.0,9477.0,930.0,0.0,8051.0,1.0,71.0,0.0,0.0,11.2,5.4,14.9,58.3,73.4,6.4,67.0,6.4,21.5,0.2,10.8,128.9,7.7,0.0,52.0,4.8,49.5,83.1,1.5,0.0,84.6,0.0,0.2,0.0,0.0,0.0,0.0,98.0,1.42,6.32,7.5,12.66,9.94,2.17,4.99,4.27,1.42,6.34,6.27,12.51,6.63,4.34,0.0,10.51,16.31,3.99,17.0,78.0,27.0,1289.0,100.0,Delaware,2001
0.0,228.0,0.0,0.0,0.0,2023.0,362.0,24543.0,887.0,2206.0,64475.0,107146.0,1892.0,99835.0,1461.0,7463.0,183.0,3044.0,84867.0,2552.0,45.0,129723.0,1116.0,5506.0,111474.0,11496.0,0.0,60984.0,159.0,3462.0,1693.0,0.7,169.6,9.0,28.4,703.7,179.2,11.0,346.9,3.0,50.1,1.2,39.7,759.9,34.0,0.2,1200.4,11.3,101.8,1364.9,23.3,0.0,669.1,2.4,0.9,0.0,85.0,0.0,0.0,4592.0,2.06,6.91,10.1,12.9,10.91,1.67,5.81,3.47,2.06,6.71,6.62,13.03,8.95,13.32,0.0,10.97,14.9,6.58,0.0,0.0,0.0,0.0,12.0,Massachusetts,2001
72134.0,318.0,592.0,0.0,0.0,4186.0,460.0,7006.0,122.0,2147.0,59149.0,96033.0,3018.0,88622.0,2891.0,20865.0,140.0,15614.0,77628.0,81974.0,57.0,11034.0,573.0,8028.0,87354.0,23788.0,0.0,98479.0,95.0,9661.0,4743.0,1.1,44.8,1.1,31.1,492.7,106.6,19.2,657.3,6.9,148.8,1.0,161.2,336.1,48.3,0.2,113.3,5.1,125.3,826.4,56.2,0.0,1076.9,1.4,1.1,0.0,26.0,0.0,0.0,53865.0,2.4,6.39,8.95,14.47,8.33,1.11,6.35,7.42,2.4,7.19,7.0,13.88,4.85,3.04,0.0,10.93,15.21,3.9,0.0,190.0,3995.0,8350.0,25.0,Washington,2001
863870.0,250.0,0.0,0.0,0.0,1390.0,2883.0,17220.0,1291.0,4246.0,62090.0,391423.0,8358.0,34110.0,92938.0,29624.0,358.0,3820.0,69423.0,13061.0,356.0,30182.0,9531.0,10099.0,72928.0,7901.0,0.0,143250.0,31.0,8103.0,157.0,5.1,109.4,9.8,55.7,559.8,623.6,51.2,149.4,162.6,197.9,2.5,47.1,365.8,58.7,1.5,273.6,72.6,177.8,840.2,12.9,0.0,1322.4,0.5,1.5,0.0,14.0,0.0,0.0,59419.0,1.76,6.35,7.62,13.11,9.02,1.59,6.12,4.38,1.75,6.83,6.89,12.72,5.77,11.64,0.0,9.23,16.07,5.67,237.0,663.0,117.0,4320.0,192.0,Virginia,2001
0.0,535.0,0.0,0.0,0.0,383.0,17.0,1952.0,12.0,714.0,23446.0,183682.0,201.0,111338.0,4870.0,14720.0,3.0,2745.0,11749.0,654.0,2.0,1271.0,40.0,1626.0,33369.0,2179.0,0.0,37986.0,552.0,1354.0,0.0,0.0,13.6,0.1,10.3,183.3,231.8,1.2,893.5,7.4,102.8,0.0,28.3,71.7,2.7,0.0,12.8,0.4,26.5,292.2,5.2,0.0,424.0,9.7,6.8,420.0,0.0,0.0,0.0,755.0,1.51,6.96,8.95,14.47,7.82,1.26,5.85,8.03,1.51,7.05,7.0,13.88,6.84,12.07,0.0,11.16,17.62,14.32,0.0,134.0,702.0,1264.0,213.0,Nevada,2001
578696.0,256.0,0.0,0.0,0.0,2069.0,386.0,21106.0,474.0,12846.0,175920.0,1417079.0,17012.0,1551627.0,75464.0,121590.0,2616.0,1332850.0,2370531.0,1528206.0,48.0,5.0,327.0,42288.0,213389.0,11756.0,0.0,535027.0,2247.0,73003.0,0.0,0.5,128.0,2.8,164.5,1113.6,1888.0,115.7,6530.2,104.2,803.3,14.3,9122.2,7713.9,4770.4,0.1,0.0,1.9,655.8,1855.2,19.2,0.0,5105.4,34.9,13.6,0.0,0.0,0.0,0.0,49712.0,1.38,6.07,5.84,12.81,6.33,1.33,6.8,4.21,1.38,6.63,5.48,6.85,4.36,5.87,0.0,9.54,15.51,7.76,0.0,356.0,2019.0,307357.0,384.0,Texas,2001
4085483.0,4.0,0.0,0.0,0.0,399.0,1053.0,2362.0,359.0,830.0,29617.0,789469.0,2453.0,2688.0,75937.0,18435.0,68.0,789.0,51600.0,23756.0,130.0,3026.0,2008.0,3630.0,34104.0,2270.0,0.0,46776.0,1.0,32535.0,12.0,1.5,15.4,3.2,11.0,195.3,987.0,16.3,17.4,118.6,129.1,0.6,9.9,174.2,56.3,0.2,26.4,18.0,63.0,255.8,3.7,0.0,513.3,0.0,1.2,0.0,4532.0,0.0,0.0,1901.0,1.42,6.5,8.98,13.3,6.59,1.25,6.66,6.46,1.57,7.16,8.42,12.9,4.46,2.54,0.0,10.97,17.13,5.06,159.0,413.0,24.0,3211.0,6.0,West Virginia,2001
3326940.0,240.0,0.0,0.0,0.0,835.0,4822.0,6533.0,329.0,1147.0,36568.0,944072.0,1312.0,4542.0,63565.0,31075.0,417.0,27283.0,100980.0,82034.0,596.0,2655.0,1537.0,7162.0,59070.0,4744.0,0.0,137193.0,250.0,15547.0,0.0,8.5,43.0,3.1,14.3,324.3,1041.9,7.4,20.8,111.5,227.9,3.3,323.1,585.3,145.0,1.4,23.6,14.3,101.7,543.3,7.7,0.0,1285.4,4.1,0.6,0.0,0.0,0.0,0.0,6854.0,1.77,6.58,9.28,12.5,8.87,1.1,5.67,4.59,1.75,7.34,7.79,12.05,6.28,2.68,0.0,9.37,16.47,7.5,3.0,44.0,467.0,5167.0,432.0,Kentucky,2001
598946.0,237.0,0.0,0.0,0.0,2948.0,4933.0,10973.0,831.0,3151.0,179856.0,1243257.0,4568.0,10743.0,114029.0,31834.0,1156.0,15973.0,309127.0,102258.0,610.0,16086.0,2505.0,16302.0,321588.0,15168.0,0.0,224378.0,770.0,16709.0,707.0,7.6,72.6,7.4,39.0,1496.1,1628.2,27.4,85.6,186.3,240.7,8.9,187.4,1833.7,214.0,1.8,141.4,22.5,246.8,2983.5,20.2,0.0,2283.5,13.3,5.4,0.0,0.0,0.0,0.0,24338.0,1.54,6.62,8.97,12.38,8.32,1.31,6.01,7.97,1.63,7.57,7.7,11.93,6.27,5.1,0.0,10.18,17.23,9.73,5.0,45.0,273.0,15819.0,603.0,Ohio,2001
0.0,258.0,0.0,0.0,0.0,9694.0,2524.0,98138.0,4955.0,4686.0,358876.0,241066.0,17512.0,364136.0,63091.0,17345.0,1023.0,5526.0,87898.0,32973.0,312.0,212407.0,13553.0,16516.0,388767.0,55095.0,0.0,136863.0,94.0,6210.0,4979.0,4.1,663.0,43.3,61.7,3337.1,341.4,88.4,1473.6,104.5,114.7,6.9,71.9,651.7,102.2,1.1,2173.2,118.4,289.1,4420.1,111.7,0.0,1440.8,1.4,6.1,0.0,718.0,0.0,0.0,17164.0,1.62,6.76,8.74,13.16,9.3,1.42,5.05,4.05,1.66,6.61,6.73,13.01,7.47,3.1,0.0,10.53,14.78,6.47,0.0,0.0,0.0,0.0,70.0,New York,2001
0.0,346.0,0.0,0.0,0.0,220.0,190.0,1462.0,7.0,1000.0,9664.0,37779.0,623.0,4615.0,6379.0,11512.0,15.0,1560.0,4726.0,138.0,24.0,2131.0,21.0,5209.0,12276.0,1248.0,0.0,21033.0,48.0,5759.0,0.0,0.2,9.4,0.1,12.3,69.5,39.0,3.8,18.5,7.0,83.0,0.1,18.4,25.6,2.7,0.1,18.6,0.2,56.4,105.7,1.7,0.0,223.4,0.8,0.1,52.0,0.0,0.0,0.0,307.0,1.1,6.46,9.11,12.26,7.19,1.03,6.18,4.01,1.1,7.21,7.32,11.82,6.11,19.26,0.0,10.62,17.01,6.68,0.0,0.0,0.0,0.0,80.0,South Dakota,2001
772290.0,0.0,31.0,0.0,0.0,2726.0,4688.0,10563.0,367.0,2711.0,192922.0,867200.0,1682.0,47839.0,111261.0,43974.0,408.0,47588.0,282872.0,108753.0,579.0,1860.0,680.0,15729.0,435642.0,15492.0,0.0,187456.0,431.0,11375.0,0.0,6.3,71.4,3.9,34.0,1617.3,1033.4,10.9,176.3,163.5,328.3,2.9,564.8,1810.1,166.5,1.3,16.0,7.2,194.0,3861.4,20.6,0.0,1988.9,7.3,1.6,0.0,0.0,0.0,0.0,2605.0,1.35,6.76,10.54,12.53,8.38,1.19,6.48,3.68,1.47,7.48,7.17,12.08,6.75,11.95,0.0,10.61,16.91,5.26,7.0,62.0,814.0,14475.0,474.0,Illinois,2001
0.0,230.0,0.0,0.0,0.0,831.0,5926.0,3164.0,74.0,1540.0,46064.0,378201.0,1271.0,5832.0,59062.0,39645.0,246.0,42643.0,92936.0,1549.0,732.0,2413.0,208.0,13858.0,71341.0,4725.0,0.0,70474.0,315.0,9061.0,0.0,8.4,20.6,0.7,19.1,332.3,307.7,7.8,27.8,83.9,288.4,1.8,508.9,600.0,20.1,1.7,21.3,1.9,143.2,632.6,6.3,0.0,710.3,5.4,0.2,0.0,0.0,0.0,0.0,1174.0,1.42,6.52,9.19,12.38,7.21,0.81,6.17,4.77,1.42,7.28,7.15,11.93,6.46,12.95,0.0,10.08,17.01,5.59,0.0,0.0,0.0,0.0,108.0,Iowa,2001
0.0,0.0,0.0,0.0,0.0,1069.0,90.0,19805.0,1307.0,2128.0,45401.0,39890.0,595.0,32601.0,0.0,5968.0,395.0,2471.0,26212.0,770.0,11.0,79155.0,910.0,4132.0,41968.0,6076.0,0.0,38886.0,358.0,3167.0,0.0,0.2,145.2,12.7,27.7,340.8,66.7,3.4,110.7,0.0,40.0,2.8,32.5,173.5,10.7,0.0,750.3,8.8,76.1,500.5,12.3,0.0,399.4,5.0,1.3,0.0,0.0,0.0,0.0,4837.0,2.06,7.33,9.72,13.02,7.51,1.67,5.79,3.4,0.0,6.69,6.96,13.15,6.62,13.89,0.0,10.27,13.91,8.64,0.0,0.0,0.0,0.0,5.0,Connecticut,2001
381.0,0.0,0.0,0.0,0.0,392.0,0.0,3453.0,53.0,2370.0,32455.0,263081.0,475.0,27070.0,10901.0,26702.0,105.0,9716.0,125452.0,9631.0,0.0,5.0,137.0,10372.0,37695.0,2227.0,0.0,90968.0,342.0,8917.0,0.0,0.0,20.7,0.3,30.0,249.8,230.1,3.0,116.1,19.4,174.5,0.7,65.8,677.9,28.0,0.0,0.0,0.8,152.3,373.1,3.6,0.0,893.0,4.7,1.0,21.0,0.0,0.0,0.0,63374.0,0.0,6.0,6.17,12.67,7.7,0.87,6.26,4.29,1.78,6.56,6.92,6.78,6.3,11.59,0.0,9.82,13.87,7.64,0.0,78.0,15.0,16266.0,191.0,Arkansas,2001
741186.0,220.0,0.0,0.0,0.0,830.0,5810.0,3680.0,58.0,1810.0,65358.0,386729.0,1967.0,89962.0,6770.0,19609.0,32.0,11856.0,179442.0,10752.0,718.0,327.0,101.0,10099.0,124175.0,4716.0,0.0,75877.0,228.0,10830.0,0.0,7.3,24.3,0.5,23.1,501.2,356.5,14.2,337.7,8.5,131.7,0.2,156.0,833.3,7.5,1.6,2.6,0.9,131.5,1033.8,11.1,0.0,816.2,3.8,2.5,250.0,0.0,0.0,0.0,314.0,1.25,6.6,8.84,12.75,7.67,0.92,7.21,3.75,1.25,6.72,6.69,13.27,6.55,15.48,0.0,10.76,16.51,4.24,0.0,12.0,97.0,11324.0,109.0,Colorado,2001
6804.0,250.0,0.0,0.0,0.0,555.0,0.0,1930.0,58.0,4503.0,22059.0,194552.0,284.0,153729.0,3723.0,21528.0,154.0,9325.0,105634.0,35861.0,0.0,32.0,179.0,14183.0,28533.0,3152.0,0.0,75120.0,92.0,30950.0,0.0,0.0,11.8,0.4,58.1,176.1,318.0,1.6,529.8,6.3,143.2,0.9,64.3,497.6,18.5,0.0,0.2,1.1,223.1,288.1,5.1,0.0,731.3,1.5,0.1,42.0,0.0,0.0,0.0,51763.0,0.0,6.11,6.28,12.9,7.98,1.63,5.68,3.45,1.7,6.67,5.79,6.9,5.67,13.37,0.0,9.74,15.73,7.68,0.0,63.0,14.0,13696.0,7.0,Mississippi,2001
0.0,538.0,0.0,0.0,0.0,240.0,376.0,2162.0,26.0,1461.0,13862.0,0.0,40.0,10780.0,10972.0,14754.0,8.0,304.0,30969.0,138.0,47.0,2127.0,29.0,3931.0,19453.0,1362.0,0.0,34021.0,14.0,6740.0,721.0,0.6,14.6,0.2,19.0,103.3,0.0,0.3,55.6,18.6,103.4,0.1,4.1,195.7,2.7,0.1,16.7,0.3,52.4,162.1,3.2,0.0,366.6,0.2,0.3,923.0,0.0,0.0,0.0,25548.0,1.69,6.75,9.02,13.01,7.45,0.0,7.72,5.16,1.69,7.01,7.05,13.54,6.32,19.26,0.0,10.78,16.25,4.05,0.0,0.0,0.0,0.0,59.0,Idaho,2001
0.0,0.0,0.0,0.0,0.0,1405.0,35.0,6596.0,200.0,2729.0,94939.0,328862.0,1156.0,10848.0,24403.0,29991.0,82.0,11907.0,93531.0,39379.0,4.0,13311.0,1065.0,18758.0,126349.0,7984.0,0.0,94389.0,51.0,19336.0,0.0,0.1,46.2,1.9,34.3,705.7,334.7,7.7,56.5,40.8,227.9,0.6,141.7,452.6,23.7,0.0,114.8,9.9,235.8,1091.6,10.6,0.0,1001.5,0.8,0.3,0.0,1924.0,0.0,0.0,36251.0,1.67,7.01,9.32,12.56,7.43,1.02,6.68,5.21,1.67,7.61,7.49,12.1,5.1,16.04,0.0,10.61,16.47,4.96,2.0,42.0,204.0,4786.0,250.0,Minnesota,2001
293303.0,44.0,0.0,0.0,0.0,1000.0,11.0,4456.0,18.0,1290.0,31315.0,409293.0,2531.0,132001.0,14718.0,25242.0,8.0,882.0,21401.0,525.0,1.0,38.0,5.0,4040.0,36475.0,5681.0,0.0,93368.0,44.0,23232.0,0.0,0.0,30.6,0.2,18.4,244.6,511.5,20.5,607.7,28.0,175.8,0.1,12.1,132.3,7.6,0.0,0.4,0.0,70.9,381.0,13.4,0.0,989.0,0.8,6.3,228.0,0.0,0.0,0.0,1114.0,1.9,6.87,8.84,14.3,7.81,1.25,8.11,4.6,1.9,6.97,6.92,13.71,6.19,14.53,0.0,10.59,17.18,6.72,0.0,0.0,0.0,0.0,15.0,Arizona,2001
42810.0,0.0,0.0,0.0,0.0,504.0,14.0,3914.0,45.0,1770.0,41633.0,361643.0,1493.0,179236.0,14454.0,21931.0,207.0,8222.0,193070.0,53249.0,2.0,15.0,37.0,9431.0,66330.0,2865.0,0.0,178069.0,253.0,24952.0,0.0,0.0,25.4,0.4,21.8,358.1,327.5,9.4,803.4,20.0,158.6,1.4,96.0,898.0,8.2,0.0,0.1,0.3,129.2,619.7,4.7,0.0,1609.4,4.2,5.1,0.0,0.0,0.0,0.0,20532.0,1.38,6.49,9.15,12.32,8.6,0.91,6.33,4.48,1.38,7.24,6.91,11.88,7.86,11.62,0.0,9.04,16.69,6.42,1.0,31.0,141.0,9880.0,5.0,Oklahoma,2001
0.0,0.0,0.0,0.0,0.0,589.0,67.0,14643.0,864.0,2910.0,3109.0,4597.0,46.0,82730.0,3203.0,4642.0,188.0,703.0,12859.0,76.0,8.0,39861.0,9494.0,2887.0,1122.0,2872.0,0.0,24021.0,2.0,1370.0,28754.0,0.1,101.8,8.3,37.5,28.5,7.7,0.3,280.9,6.9,34.6,1.2,9.2,87.4,1.5,0.0,367.6,91.4,48.8,11.7,5.8,0.0,255.0,0.0,0.0,0.0,9660.0,0.0,0.0,80315.0,2.15,6.95,9.63,12.9,9.15,1.67,5.79,3.4,2.15,7.46,6.56,13.03,6.8,19.26,0.0,10.62,16.2,5.85,0.0,0.0,0.0,0.0,6.0,Maine,2001
0.0,7.0,0.0,0.0,0.0,1595.0,256.0,9376.0,347.0,3587.0,52393.0,720457.0,3158.0,35330.0,51277.0,45971.0,133.0,9598.0,142659.0,15121.0,32.0,354.0,1027.0,11236.0,124111.0,9067.0,0.0,206220.0,458.0,8204.0,0.0,0.5,60.0,3.5,46.8,465.4,1196.4,21.1,115.8,96.6,306.0,1.0,117.8,761.7,95.3,0.1,3.2,10.3,183.1,1269.3,14.8,0.0,1805.4,6.9,4.3,21.0,302.0,0.0,0.0,150327.0,1.89,6.4,10.01,13.05,8.88,1.66,6.68,3.28,1.89,6.81,7.51,12.66,5.69,6.5,0.0,8.75,15.14,8.09,198.0,1029.0,295.0,8878.0,73.0,Georgia,2001
0.0,6.0,0.0,0.0,0.0,0.0,0.0,793.0,0.0,1244.0,1812.0,15730.0,17312.0,0.0,2044.0,2751.0,1.0,216.0,551.0,14948.0,0.0,2.0,0.0,753.0,557.0,0.0,0.0,14287.0,0.0,0.0,0.0,0.0,5.4,0.0,17.6,30.8,17.5,117.1,0.0,4.4,18.8,0.0,2.2,5.3,0.0,0.0,0.0,0.0,21.6,12.1,0.0,0.0,174.7,0.0,0.0,2.0,521.0,0.0,0.0,36.0,0.0,6.79,8.74,14.13,17.0,1.11,6.77,0.0,2.15,6.88,6.83,13.55,10.72,0.0,0.0,12.23,0.0,0.0,0.0,25.0,55.0,59.0,0.0,Hawaii,2001
0.0,0.0,41.0,0.0,0.0,1328.0,4122.0,8339.0,121.0,3095.0,76744.0,450549.0,1166.0,22722.0,38863.0,56597.0,284.0,9434.0,134115.0,13325.0,509.0,19441.0,229.0,25040.0,126344.0,7399.0,0.0,98885.0,377.0,3099.0,234.0,7.4,59.8,1.1,38.3,574.5,471.4,7.5,107.4,70.0,418.5,2.0,110.7,942.5,67.8,1.7,173.9,2.1,310.6,1097.4,9.9,0.0,1080.4,6.5,1.1,0.0,1573.0,0.0,0.0,84808.0,1.8,7.18,9.19,12.38,7.49,1.05,6.44,4.73,1.8,7.4,7.06,11.93,7.41,7.07,0.0,10.93,17.16,5.3,3.0,79.0,161.0,6863.0,143.0,Wisconsin,2001
0.0,0.0,0.0,0.0,0.0,425.0,90.0,10158.0,302.0,2371.0,7803.0,40024.0,219.0,566.0,0.0,3695.0,109.0,1303.0,9221.0,186.0,11.0,26317.0,2001.0,5613.0,7232.0,2418.0,0.0,13960.0,0.0,27.0,10742.0,0.2,66.6,2.8,29.1,81.9,66.9,1.3,1.4,0.0,24.4,0.7,16.2,68.8,2.5,0.0,238.6,18.3,86.7,86.9,4.9,0.0,145.3,0.0,0.0,0.0,958.0,0.0,0.0,3407.0,2.06,6.56,9.17,12.28,10.5,1.67,5.74,2.39,0.0,6.61,6.74,12.41,7.46,13.28,0.0,10.41,0.0,6.48,0.0,0.0,0.0,0.0,6.0,New Hampshire,2001
0.0,0.0,17.0,0.0,0.0,1704.0,2850.0,18014.0,1091.0,8883.0,40220.0,707528.0,5114.0,16638.0,45581.0,27210.0,204.0,19026.0,92615.0,15120.0,352.0,18145.0,11462.0,23419.0,59227.0,9684.0,0.0,144465.0,223.0,6900.0,4737.0,4.8,115.5,8.2,116.1,391.2,1127.1,29.9,72.4,76.8,185.5,1.3,241.2,621.0,97.4,1.2,163.6,86.2,381.0,701.1,15.8,0.0,1433.9,3.7,0.5,0.0,7575.0,0.0,0.0,79457.0,1.68,6.41,7.52,13.07,9.73,1.59,5.84,4.35,1.68,6.82,6.29,12.68,6.71,6.44,0.0,9.93,16.8,8.95,0.0,0.0,0.0,0.0,225.0,North Carolina,2001
554846.0,83.0,0.0,0.0,0.0,352.0,84.0,2036.0,92.0,2970.0,26411.0,295223.0,355.0,48109.0,1778.0,12683.0,41.0,1135.0,106828.0,11635.0,10.0,27.0,27.0,12580.0,33825.0,2000.0,0.0,57166.0,141.0,44454.0,0.0,0.1,12.2,0.6,37.6,162.5,435.1,2.2,199.7,2.1,82.8,0.3,7.7,77.6,1.9,0.0,0.2,0.2,198.9,268.3,4.7,0.0,584.8,2.0,0.9,650.0,0.0,0.0,0.0,348.0,1.18,5.99,6.16,12.66,6.15,1.47,6.31,4.15,1.18,6.55,8.02,6.77,4.21,7.36,0.0,10.23,14.53,6.09,0.0,37.0,2.0,13851.0,5.0,New Mexico,2001
0.0,646.0,0.0,0.0,0.0,6255.0,1.0,16515.0,357.0,4242.0,249600.0,21112.0,7981.0,999529.0,46727.0,126275.0,239.0,22568.0,730253.0,266326.0,0.0,1708.0,1985.0,12263.0,520632.0,35550.0,0.0,414150.0,1496.0,13837.0,34111.0,0.0,115.4,3.2,61.7,2293.3,23.4,50.4,9276.8,75.4,886.1,1.7,234.1,3888.1,212.1,0.0,17.3,17.8,212.1,5347.4,84.0,0.0,4321.3,23.7,17.7,1400.0,0.0,0.0,0.0,44694.0,1.61,6.99,8.99,14.54,9.19,1.11,6.32,9.28,1.61,7.08,7.03,13.94,6.5,8.11,0.0,10.43,15.86,6.41,0.0,1152.0,5774.0,78547.0,162.0,California,2001
708173.0,150.0,0.0,0.0,0.0,184.0,49.0,1145.0,0.0,763.0,13537.0,181732.0,11.0,163.0,2614.0,11099.0,67.0,973.0,24491.0,20435.0,6.0,989.0,3.0,3477.0,20591.0,1045.0,0.0,36079.0,78.0,7701.0,0.0,0.1,7.3,0.0,9.5,97.4,172.5,0.1,1.1,4.2,72.5,0.5,12.4,100.4,0.0,0.0,7.7,0.0,42.7,146.3,2.5,0.0,386.9,1.1,0.4,70.0,0.0,0.0,0.0,10447.0,1.59,6.41,8.59,12.39,7.19,0.95,7.72,6.66,1.59,6.53,6.72,12.9,5.06,0.0,0.0,10.72,14.27,6.56,0.0,7.0,8.0,1546.0,62.0,Montana,2001
